player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Adrian Peterson,RB,TEN,1,19,19,33,53,5,58,58,8.6,45.3,9,2010
Ben Roethlisberger,QB,PIT,1,72,72,100,3,0,44,44,16.2,22.5,9,2010
Brian Hoyer,QB,NE,1,6,6,10,50,0,50,50,-0.3,-5.0,9,2010
Danny Amendola,WR,HOU,1,34,34,49,0,21,12,24,4.9,14.4,9,2010
Jared Cook,TE,LAC,1,29,29,42,0,14,14,14,6.8,23.4,9,2010
Josh Johnson,QB,NYJ,1,63,63,82,6,0,71,71,25.5,40.5,9,2010
Marcedes Lewis,TE,GB,1,29,29,46,0,3,3,3,-0.1,-0.3,9,2010
Matt Ryan,QB,ATL,1,59,59,100,8,0,59,59,28.5,48.3,9,2010
Matthew Slater,WR,NE,1,3,3,5,0,0,0,0,0.0,0.0,9,2010
Matthew Stafford,QB,LAR,1,78,78,100,3,0,64,64,15.1,19.4,9,2010
Andre Roberts,WR,LAC,1,2,2,3,50,0,50,50,0.9,45.0,9,2010
Colt McCoy,QB,ARI,1,68,68,97,10,0,49,49,16.3,24.0,9,2010
Emmanuel Sanders,WR,BUF,1,66,66,99,0,12,6,12,6.5,9.8,9,2010
Jimmy Graham,TE,CHI,1,18,18,29,0,17,6,17,2.8,15.6,9,2010
Julio Jones,WR,TEN,1,43,43,74,0,9,9,9,3.5,8.1,9,2010
Mark Ingram II,RB,NO,1,26,26,34,35,19,54,54,6.4,24.6,9,2010
Randall Cobb,WR,GB,1,33,33,52,0,15,9,15,5.0,15.2,9,2010
Kyle Rudolph,TE,NYG,1,31,31,55,0,16,13,16,2.0,6.5,9,2010
Luke Stocker,TE,MIN,1,18,18,33,0,6,6,6,0.5,2.8,9,2010
Tyrod Taylor,QB,HOU,1,69,69,100,4,0,67,67,8.9,12.9,9,2010
Ryan Tannehill,QB,TEN,1,57,57,98,4,0,51,51,15.0,26.3,9,2010
Kirk Cousins,QB,MIN,1,54,54,100,2,0,54,54,21.6,40.0,9,2010
Mohamed Sanu Sr.,WR,SF,1,33,33,56,0,9,3,9,0.5,1.5,9,2010
Marvin Jones Jr.,WR,JAC,1,51,51,84,0,10,6,10,2.1,4.1,9,2010
Brandon Bolden,RB,NE,1,29,29,47,28,7,34,34,8.1,27.9,9,2010
Josh Gordon,WR,KC,1,19,19,29,0,5,0,5,0.0,0.0,9,2010
Cole Beasley,WR,BUF,1,45,45,67,0,24,18,24,3.3,7.3,9,2010
Travis Kelce,TE,KC,1,56,56,86,0,14,9,14,12.8,22.9,9,2010
Marquise Goodwin,WR,CHI,1,32,32,52,0,13,3,13,5.0,15.6,9,2010
Robert Woods,WR,LAR,1,78,78,100,1,13,10,14,10.4,13.3,9,2010
Kenny Stills,WR,NO,1,25,25,33,0,20,8,20,9.0,36.0,9,2010
Cordarrelle Patterson,RB,ATL,1,33,33,56,27,18,45,45,13.6,41.2,9,2010
Keenan Allen,WR,LAC,1,62,62,90,0,21,19,21,10.4,16.8,9,2010
Le'Veon Bell,RB,BAL,1,23,23,23,48,0,48,48,10.8,47.0,9,2010
Rex Burkhead,RB,HOU,1,21,21,30,10,0,10,10,0.9,4.3,9,2010
Zach Ertz,TE,ARI,1,56,56,80,0,9,5,9,2.7,4.8,9,2010
Kyle Juszczyk,RB,SF,1,24,24,41,0,8,8,8,1.4,5.8,9,2010
Ryan Griffin,TE,NYJ,1,48,48,62,0,15,8,15,8.8,18.3,9,2010
Jack Doyle,TE,IND,1,42,42,68,0,5,2,5,6.1,14.5,9,2010
Teddy Bridgewater,QB,DEN,1,78,78,100,4,0,40,40,21.9,28.1,9,2010
Derek Carr,QB,LV,1,68,68,99,3,0,71,71,12.3,18.1,9,2010
Carlos Hyde,RB,JAC,1,48,48,79,44,4,46,48,5.3,11.0,9,2010
Devonta Freeman,RB,BAL,1,57,57,58,23,5,26,28,14.3,25.1,9,2010
Brandin Cooks,WR,HOU,1,67,67,97,0,21,9,21,5.6,8.4,9,2010
Davante Adams,WR,GB,1,58,58,92,0,24,10,24,4.2,7.2,9,2010
Allen Robinson II,WR,CHI,1,48,48,77,0,13,8,13,6.8,14.2,9,2010
