player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1,82,82,100,2,0,57,57,26.3,32.1,12,2010
Ben Roethlisberger,QB,PIT,1,62,62,100,0,0,66,66,10.5,16.9,12,2010
Brian Hoyer,QB,NE,1,1,1,2,100,0,100,100,-0.1,-10.0,12,2010
Danny Amendola,WR,HOU,1,22,22,39,0,23,14,23,2.3,10.5,12,2010
DeSean Jackson,WR,LV,1,42,42,48,0,10,7,10,16.2,38.6,12,2010
Jared Cook,TE,LAC,1,37,37,52,0,14,5,14,8.5,23.0,12,2010
Josh Johnson,QB,NYJ,1,1,1,1,0,0,0,0,2.0,200.0,12,2010
Marcedes Lewis,TE,GB,1,33,33,40,0,9,6,9,0.4,1.2,12,2010
Matt Ryan,QB,ATL,1,60,60,100,7,0,55,55,11.2,18.7,12,2010
Matthew Stafford,QB,LAR,1,62,62,100,2,0,63,63,23.0,37.1,12,2010
Tom Brady,QB,TB,1,67,67,100,3,0,54,54,12.2,18.2,12,2010
Emmanuel Sanders,WR,BUF,1,51,51,77,0,6,6,6,2.8,5.5,12,2010
Jimmy Graham,TE,CHI,1,14,14,20,0,21,14,21,9.4,67.1,12,2010
Rob Gronkowski,TE,TB,1,55,55,82,0,16,13,16,12.3,22.4,12,2010
Cam Newton,QB,CAR,1,40,40,73,8,0,60,60,8.2,20.5,12,2010
Randall Cobb,WR,GB,1,19,19,23,0,26,21,26,13.5,71.1,12,2010
Andy Dalton,QB,CHI,1,70,70,100,9,0,64,64,16.8,24.0,12,2010
Lee Smith,TE,ATL,1,29,29,48,0,0,0,0,0.0,0.0,12,2010
Tyrod Taylor,QB,HOU,1,57,57,100,4,0,49,49,16.3,28.6,12,2010
Ryan Tannehill,QB,TEN,1,56,56,89,9,0,46,46,9.1,16.3,12,2010
Kirk Cousins,QB,MIN,1,55,55,100,0,0,58,58,16.5,30.0,12,2010
Russell Wilson,QB,SEA,1,47,47,100,4,0,70,70,19.5,41.5,12,2010
