Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Jimmy Graham(CHI),6,10,85,14.2,23,3,1,0,0,0,0,1,14.5,14.5,0.8%
2,Rob Gronkowski(TB),6,6,60,10.0,28,1,1,0,0,0,0,1,12.0,12.0,97.7%
3,Marcedes Lewis(GB),5,5,52,10.4,18,0,1,0,0,0,0,1,11.2,11.2,0.2%
4,Kyle Rudolph(FA),5,7,67,13.4,29,1,0,0,0,0,0,1,6.7,6.7,0.3%
5,Jared Cook(LAC),4,6,64,16.0,35,1,0,0,0,0,0,1,6.4,6.4,50.2%
6,Greg Olsen(FA),6,7,56,9.3,20,1,0,0,0,0,0,1,5.6,5.6,7.0%
7,Bruce Miller(FA),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%
8,Jason Witten(FA),2,3,10,5.0,7,0,0,0,0,0,0,1,1.0,1.0,0.1%
9,Lee Smith(FA),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
10,Alex Smith(FA),1,1,-1,-1.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
11,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
12,Chris Myarick(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
13,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
14,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
15,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
16,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
17,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
18,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
19,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
20,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
21,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
22,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
23,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
24,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
25,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
26,Stephen Carlson(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
27,Carson Meier(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
28,Austin Fort(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
29,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
