rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Tennessee Titans,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,28.0,28.0,48.4,TEN,DST,10,2009
2.0,Baltimore Ravens,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,24.0,51.9,BAL,DST,10,2009
3.0,Green Bay Packers,5.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,21.0,21.0,60.6,GB,DST,10,2009
4.0,San Francisco 49ers,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,79.5,SF,DST,10,2009
5.0,Arizona Cardinals,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,60.9,ARI,DST,10,2009
6.0,Miami Dolphins,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,18.0,18.0,60.2,MIA,DST,10,2009
7.0,Washington Commanders,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,17.0,17.0,27.5,WAS,DST,10,2009
8.0,Indianapolis Colts,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,16.0,16.0,66.4,IND,DST,10,2009
9.0,Kansas City Chiefs,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,45.7,KC,DST,10,2009
10.0,Jacksonville Jaguars,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,16.0,6.9,JAC,DST,10,2009
11.0,Cincinnati Bengals,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,16.0,14.7,CIN,DST,10,2009
12.0,Minnesota Vikings,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,15.0,15.0,28.0,MIN,DST,10,2009
13.0,Detroit Lions,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,1.1,DET,DST,10,2009
14.0,Tampa Bay Buccaneers,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,98.0,TB,DST,10,2009
15.0,New England Patriots,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,93.2,NE,DST,10,2009
16.0,Chicago Bears,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,14.0,35.9,CHI,DST,10,2009
17.0,Carolina Panthers,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,27.8,CAR,DST,10,2009
18.0,New York Jets,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,3.3,NYJ,DST,10,2009
19.0,Dallas Cowboys,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,14.0,82.9,DAL,DST,10,2009
20.0,New Orleans Saints,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,14.0,14.0,79.3,NO,DST,10,2009
21.0,Denver Broncos,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,48.5,DEN,DST,10,2009
22.0,Pittsburgh Steelers,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,44.6,PIT,DST,10,2009
23.0,Philadelphia Eagles,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,52.5,PHI,DST,10,2009
24.0,Atlanta Falcons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,5.8,ATL,DST,10,2009
25.0,Cleveland Browns,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,40.8,CLE,DST,10,2009
26.0,Seattle Seahawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,39.4,SEA,DST,10,2009
27.0,Buffalo Bills,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,95.9,BUF,DST,10,2009
28.0,New York Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NYG,DST,10,2009
29.0,Houston Texans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,HOU,DST,10,2009
30.0,Las Vegas Raiders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,LV,DST,10,2009
31.0,Los Angeles Chargers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,LAC,DST,10,2009
32.0,Los Angeles Rams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,LAR,DST,10,2009
