rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,New Orleans Saints,0,1,3,1,1,0,0,1,24.0,24.0,79.3,NO,DST,13,2009
2,Denver Broncos,2,2,1,1,1,0,0,1,24.0,24.0,48.5,DEN,DST,13,2009
3,Philadelphia Eagles,2,2,1,1,1,0,0,1,24.0,24.0,52.5,PHI,DST,13,2009
4,Cincinnati Bengals,3,2,0,0,1,0,0,1,23.0,23.0,14.7,CIN,DST,13,2009
5,Carolina Panthers,2,5,0,0,0,0,0,1,22.0,22.0,27.8,CAR,DST,13,2009
6,Green Bay Packers,3,3,1,1,0,0,0,1,21.0,21.0,60.6,GB,DST,13,2009
7,Jacksonville Jaguars,2,3,0,0,0,0,0,1,18.0,18.0,6.9,JAC,DST,13,2009
8,Houston Texans,4,0,1,0,0,1,0,1,18.0,18.0,6.4,HOU,DST,13,2009
9,San Francisco 49ers,5,0,1,3,0,0,0,1,17.0,17.0,79.5,SF,DST,13,2009
10,Arizona Cardinals,3,2,0,0,0,0,0,1,17.0,17.0,60.9,ARI,DST,13,2009
11,New York Jets,3,1,1,1,0,0,0,1,17.0,17.0,3.3,NYJ,DST,13,2009
12,Chicago Bears,3,1,1,1,0,0,0,1,17.0,17.0,35.9,CHI,DST,13,2009
13,Baltimore Ravens,1,2,1,1,0,0,0,1,17.0,17.0,51.9,BAL,DST,13,2009
14,Kansas City Chiefs,3,1,2,2,0,0,0,1,16.0,16.0,45.7,KC,DST,13,2009
15,Dallas Cowboys,1,1,1,2,0,0,0,1,15.0,15.0,82.9,DAL,DST,13,2009
16,Tampa Bay Buccaneers,1,1,1,0,0,0,0,1,15.0,15.0,98.0,TB,DST,13,2009
17,Indianapolis Colts,1,1,1,1,0,0,0,1,15.0,15.0,66.4,IND,DST,13,2009
18,Buffalo Bills,5,0,0,2,0,0,0,1,15.0,15.0,95.9,BUF,DST,13,2009
19,Seattle Seahawks,1,0,2,1,0,0,0,1,15.0,15.0,39.4,SEA,DST,13,2009
20,Detroit Lions,2,2,1,1,0,0,0,1,15.0,15.0,1.1,DET,DST,13,2009
21,Miami Dolphins,0,2,0,0,0,0,0,1,14.0,14.0,60.2,MIA,DST,13,2009
22,New York Giants,2,0,1,1,0,0,1,1,14.0,14.0,4.5,NYG,DST,13,2009
23,New England Patriots,1,1,0,0,0,0,0,1,13.0,13.0,93.2,NE,DST,13,2009
24,Pittsburgh Steelers,3,0,0,0,0,0,0,1,13.0,13.0,44.6,PIT,DST,13,2009
25,Minnesota Vikings,0,0,1,1,0,0,0,1,12.0,12.0,28.0,MIN,DST,13,2009
26,Cleveland Browns,1,0,0,0,0,0,0,1,11.0,11.0,40.8,CLE,DST,13,2009
27,Tennessee Titans,0,0,0,0,0,0,0,1,10.0,10.0,48.4,TEN,DST,13,2009
28,Washington Commanders,1,1,0,0,0,0,0,1,10.0,10.0,27.5,WAS,DST,13,2009
29,Atlanta Falcons,2,0,0,0,0,0,0,1,9.0,9.0,5.8,ATL,DST,13,2009
30,Las Vegas Raiders,0,0,0,0,0,0,0,0,0.0,0.0,7.6,LV,DST,13,2009
31,Los Angeles Chargers,0,0,0,0,0,0,0,0,0.0,0.0,44.3,LAC,DST,13,2009
32,Los Angeles Rams,0,0,0,0,0,0,0,0,0.0,0.0,74.5,LAR,DST,13,2009
