rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Tampa Bay Buccaneers,1,2,1,1,1,0,1,1,24.0,24.0,98.0,TB,DST,6,2009
2,Buffalo Bills,2,6,0,0,0,0,0,1,24.0,24.0,95.9,BUF,DST,6,2009
3,Green Bay Packers,5,3,0,0,0,0,0,1,21.0,21.0,60.6,GB,DST,6,2009
4,Cleveland Browns,3,1,3,2,0,0,1,1,21.0,21.0,40.8,CLE,DST,6,2009
5,Pittsburgh Steelers,2,2,2,2,0,0,0,1,20.0,20.0,44.6,PIT,DST,6,2009
6,New England Patriots,0,2,3,3,0,0,0,1,20.0,20.0,93.2,NE,DST,6,2009
7,Arizona Cardinals,5,1,1,1,0,0,0,1,19.0,19.0,60.9,ARI,DST,6,2009
8,Detroit Lions,5,1,1,2,0,0,0,1,19.0,19.0,1.1,DET,DST,6,2009
9,Kansas City Chiefs,3,1,1,1,0,1,0,1,19.0,19.0,45.7,KC,DST,6,2009
10,Atlanta Falcons,2,2,1,2,0,0,0,1,18.0,18.0,5.8,ATL,DST,6,2009
11,Denver Broncos,5,0,1,4,0,0,2,1,17.0,17.0,48.5,DEN,DST,6,2009
12,Cincinnati Bengals,2,1,1,2,0,0,0,1,17.0,17.0,14.7,CIN,DST,6,2009
13,Houston Texans,1,1,2,2,0,0,0,1,17.0,17.0,6.4,HOU,DST,6,2009
14,New Orleans Saints,2,1,1,1,0,0,0,1,16.0,16.0,79.3,NO,DST,6,2009
15,Seattle Seahawks,2,1,1,1,0,0,0,1,16.0,16.0,39.4,SEA,DST,6,2009
16,Philadelphia Eagles,2,2,0,0,0,0,0,1,16.0,16.0,52.5,PHI,DST,6,2009
17,New York Jets,1,1,1,0,0,0,0,1,15.0,15.0,3.3,NYJ,DST,6,2009
18,Washington Commanders,5,0,0,1,0,0,0,1,15.0,15.0,27.5,WAS,DST,6,2009
19,Carolina Panthers,4,1,1,4,0,0,0,1,15.0,15.0,27.8,CAR,DST,6,2009
20,Chicago Bears,0,2,0,1,0,0,0,1,14.0,14.0,35.9,CHI,DST,6,2009
21,Minnesota Vikings,3,0,0,1,0,0,0,1,13.0,13.0,28.0,MIN,DST,6,2009
22,Jacksonville Jaguars,1,1,0,0,0,0,0,1,13.0,13.0,6.9,JAC,DST,6,2009
23,Baltimore Ravens,3,0,0,0,0,0,0,1,13.0,13.0,51.9,BAL,DST,6,2009
24,Tennessee Titans,2,0,0,0,0,0,0,1,12.0,12.0,48.4,TEN,DST,6,2009
25,New York Giants,0,0,0,1,0,0,0,1,11.0,11.0,4.5,NYG,DST,6,2009
26,Indianapolis Colts,0,0,0,0,0,0,0,0,0.0,0.0,66.4,IND,DST,6,2009
27,Las Vegas Raiders,0,0,0,0,0,0,0,0,0.0,0.0,7.6,LV,DST,6,2009
28,Dallas Cowboys,0,0,0,0,0,0,0,0,0.0,0.0,82.9,DAL,DST,6,2009
29,Los Angeles Chargers,0,0,0,0,0,0,0,0,0.0,0.0,44.3,LAC,DST,6,2009
30,San Francisco 49ers,0,0,0,0,0,0,0,0,0.0,0.0,79.5,SF,DST,6,2009
31,Los Angeles Rams,0,0,0,0,0,0,0,0,0.0,0.0,74.5,LAR,DST,6,2009
32,Miami Dolphins,0,0,0,0,0,0,0,0,0.0,0.0,60.2,MIA,DST,6,2009
