,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Ezekiel Elliott(DAL),26,147,5.7,25,1,2,1,3,72,72.0,1,0,1,39.9,39.9,99.7%
1,2,LeSean McCoy(FA),23,91,4.0,23,1,2,5,7,31,6.2,0,1,1,22.2,22.2,2.0%
2,3,Todd Gurley II(FA),22,106,4.8,18,0,1,4,8,48,12.0,0,0,1,21.4,21.4,0.4%
3,4,Aaron Jones(GB),17,131,7.7,46,2,1,3,5,7,2.3,0,0,1,19.8,19.8,98.9%
4,5,T.J. Yeldon(FA),9,122,13.6,58,2,1,2,2,15,7.5,0,0,1,19.7,19.7,0.0%
5,6,Le'Veon Bell(FA),35,134,3.8,15,0,0,3,3,58,19.3,0,0,1,19.2,19.2,5.4%
6,7,Latavius Murray(BAL),18,113,6.3,35,2,1,0,0,0,0,0,0,1,17.3,17.3,22.2%
7,8,Mark Ingram II(NO),22,105,4.8,23,1,1,4,5,5,1.3,0,0,1,17.0,17.0,39.1%
8,9,Chris Thompson(FA),7,38,5.4,15,0,0,5,5,26,5.2,1,0,1,12.4,12.4,0.0%
9,10,Kareem Hunt(CLE),18,87,4.8,34,1,0,4,4,30,7.5,0,0,1,11.7,11.7,82.1%
10,11,James White(NE),4,19,4.8,8,0,0,5,5,28,5.6,1,0,1,10.7,10.7,7.9%
11,12,Alvin Kamara(NO),9,57,6.3,19,0,0,5,7,50,10.0,0,0,1,10.7,10.7,100.0%
12,13,Austin Ekeler(LAC),7,38,5.4,11,0,0,4,4,6,1.5,1,0,1,10.4,10.4,99.9%
13,14,DeAndre Washington(FA),9,33,3.7,11,0,1,3,4,7,2.3,0,0,1,10.0,10.0,11.0%
14,15,Devonta Freeman(BAL),12,72,6.0,21,1,0,3,3,18,6.0,0,0,1,9.0,9.0,74.2%
15,16,Carlos Hyde(JAC),14,68,4.9,16,0,0,4,8,20,5.0,0,0,1,8.8,8.8,6.9%
16,17,Chris Ivory(FA),17,47,2.8,8,0,1,0,0,0,0,0,1,1,8.7,8.7,0.0%
17,18,Bilal Powell(FA),9,43,4.8,25,1,0,2,2,40,20.0,0,0,1,8.3,8.3,0.0%
18,19,Dion Lewis(FA),13,76,5.8,25,1,0,1,1,6,6.0,0,0,1,8.2,8.2,2.0%
19,20,Matt Forte(FA),7,41,5.9,15,0,0,5,5,41,8.2,0,0,1,8.2,8.2,19.1%
20,21,Doug Martin(FA),20,49,2.5,11,0,0,2,3,31,15.5,0,0,1,8.0,8.0,0.0%
