,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Todd Gurley II(FA),28,113,4.0,29,2,2,5,7,36,7.2,1,0,1,32.9,32.9,0.4%
1,2,Jordan Howard(PHI),23,140,6.1,19,0,2,5,5,26,5.2,0,1,1,26.4,26.4,18.7%
2,3,Chris Thompson(FA),8,38,4.8,13,0,0,6,7,150,25.0,1,0,1,24.8,24.8,0.0%
3,4,Kareem Hunt(CLE),17,172,10.1,69,3,1,1,1,11,11.0,0,0,1,24.3,24.3,82.1%
4,5,Dalvin Cook(MIN),27,97,3.6,26,1,1,5,5,72,14.4,0,0,1,22.9,22.9,100.0%
5,6,Carlos Hyde(JAC),25,84,3.4,20,1,2,3,4,10,3.3,0,0,1,21.4,21.4,6.9%
6,7,Devonta Freeman(BAL),21,106,5.0,18,0,1,3,3,32,10.7,0,0,1,19.8,19.8,74.2%
7,8,DeMarco Murray(FA),14,115,8.2,75,1,1,1,2,5,5.0,0,0,1,18.0,18.0,0.1%
8,9,Duke Johnson Jr.(MIA),2,23,11.5,19,0,1,6,7,81,13.5,0,0,1,16.4,16.4,7.4%
9,10,Le'Veon Bell(FA),15,61,4.1,13,0,1,6,7,37,6.2,0,0,1,15.8,15.8,5.4%
10,11,Ezekiel Elliott(DAL),22,80,3.6,30,2,1,3,4,14,4.7,0,0,1,15.4,15.4,99.7%
11,12,Leonard Fournette(TB),17,59,3.5,15,0,1,3,4,21,7.0,0,0,1,14.0,14.0,74.8%
12,13,Melvin Gordon III(DEN),17,79,4.6,14,0,1,0,2,0,0,0,0,1,13.9,13.9,87.8%
13,14,LeGarrette Blount(FA),12,67,5.6,20,1,1,0,0,0,0,0,0,1,12.7,12.7,0.1%
14,15,Frank Gore(FA),25,57,2.3,21,1,1,1,1,0,0.0,0,0,1,11.7,11.7,12.2%
15,16,Christian McCaffrey(CAR),4,16,4.0,7,0,0,9,11,101,11.2,0,0,1,11.7,11.7,47.2%
16,17,Jamaal Charles(FA),9,56,6.2,19,0,1,1,1,1,1.0,0,0,1,11.7,11.7,0.1%
17,18,Chris Carson(SEA),11,34,3.1,7,0,0,2,2,18,9.0,1,0,1,11.2,11.2,31.7%
18,19,Tarik Cohen(CHI),12,78,6.5,36,2,0,4,4,24,6.0,0,0,1,10.2,10.2,3.0%
19,20,Alvin Kamara(NO),2,37,18.5,25,1,1,3,5,5,1.7,0,0,1,10.2,10.2,100.0%
20,21,Joe Mixon(CIN),18,62,3.4,20,1,0,3,3,39,13.0,0,0,1,10.1,10.1,98.1%
21,22,Giovani Bernard(TB),3,27,9.0,25,1,0,2,2,12,6.0,1,0,1,9.9,9.9,5.4%
22,23,Bilal Powell(FA),15,37,2.5,9,0,1,0,0,0,0,0,0,1,9.7,9.7,0.0%
23,24,Corey Grant(FA),6,75,12.5,58,1,0,1,1,18,18.0,0,0,1,9.3,9.3,0.0%
24,25,D'Onta Foreman(TEN),8,25,3.1,5,0,0,2,3,65,32.5,0,0,1,9.0,9.0,66.5%
25,26,Tevin Coleman(NYJ),6,46,7.7,14,0,0,3,5,43,14.3,0,0,1,8.9,8.9,18.5%
26,27,Ameer Abdullah(CAR),14,47,3.4,11,0,0,3,3,39,13.0,0,0,1,8.6,8.6,10.4%
27,28,Mark Ingram II(NO),14,56,4.0,15,0,0,2,4,30,15.0,0,0,1,8.6,8.6,39.1%
28,29,Corey Clement(DAL),6,22,3.7,15,0,1,0,0,0,0,0,0,1,8.2,8.2,0.8%
29,30,Alex Collins(SEA),9,82,9.1,19,0,0,0,0,0,0,0,0,1,8.2,8.2,18.8%
30,31,Andre Ellington(FA),5,22,4.4,6,0,0,5,8,59,11.8,0,0,1,8.1,8.1,0.1%
31,32,Wendell Smallwood(FA),12,71,5.9,20,1,0,1,2,9,9.0,0,0,1,8.0,8.0,0.0%
32,33,C.J. Prosise(FA),4,9,2.3,6,0,0,3,5,65,21.7,0,0,1,7.4,7.4,0.0%
33,34,LeSean McCoy(FA),14,21,1.5,7,0,0,7,7,48,6.9,0,0,1,6.9,6.9,2.0%
34,35,Derrick Henry(TEN),13,54,4.2,25,1,0,1,1,10,10.0,0,0,1,6.4,6.4,78.0%
35,36,Lamar Miller(FA),14,56,4.0,12,0,0,1,1,7,7.0,0,0,1,6.3,6.3,0.0%
36,37,Jonathan Stewart(FA),12,57,4.8,17,0,0,1,2,4,4.0,0,0,1,6.1,6.1,0.0%
37,38,Isaiah Crowell(FA),12,44,3.7,10,0,0,2,3,10,5.0,0,0,1,5.4,5.4,0.1%
38,39,Ty Montgomery(NO),12,35,2.9,8,0,0,8,12,15,1.9,0,0,1,5.0,5.0,0.6%
39,40,C.J. Anderson(FA),8,36,4.5,32,1,0,2,2,7,3.5,0,0,1,4.3,4.3,1.0%
40,41,Chris Ivory(FA),6,17,2.8,9,0,0,2,2,25,12.5,0,0,1,4.2,4.2,0.0%
41,42,Mike Tolbert(FA),11,41,3.7,10,0,0,0,1,0,0,0,0,1,4.1,4.1,0.0%
42,43,Theo Riddick(FA),0,0,0,0,0,0,4,9,38,9.5,0,0,1,3.8,3.8,0.0%
43,44,Adrian Peterson(SEA),9,33,3.7,11,0,0,2,2,4,2.0,0,0,1,3.7,3.7,4.9%
44,45,Samaje Perine(CIN),19,49,2.6,9,0,0,1,1,6,6.0,0,1,1,3.5,3.5,15.2%
45,46,Branden Oliver(FA),8,16,2.0,6,0,0,4,6,18,4.5,0,0,1,3.4,3.4,0.0%
46,47,Kyle Juszczyk(SF),0,0,0,0,0,0,1,1,34,34.0,0,0,1,3.4,3.4,1.0%
47,48,Orleans Darkwa(FA),7,22,3.1,20,1,0,1,1,11,11.0,0,0,1,3.3,3.3,0.0%
48,49,Mike Gillislee(FA),12,31,2.6,8,0,0,0,0,0,0,0,0,1,3.1,3.1,0.0%
49,50,Paul Perkins(FA),9,22,2.4,7,0,0,2,2,8,4.0,0,0,1,3.0,3.0,0.0%
50,51,Matt Breida(BUF),3,9,3.0,10,0,0,3,4,20,6.7,0,0,1,2.9,2.9,8.2%
51,52,Jeremy Hill(FA),7,23,3.3,8,0,0,1,1,6,6.0,0,0,1,2.9,2.9,0.0%
52,53,Javorius Allen(FA),8,15,1.9,4,0,0,5,6,13,2.6,0,0,1,2.8,2.8,0.1%
53,54,James White(NE),5,17,3.4,6,0,0,1,1,11,11.0,0,0,1,2.8,2.8,7.9%
54,55,Mack Brown(FA),6,27,4.5,11,0,0,0,0,0,0,0,0,1,2.7,2.7,0.0%
55,56,Marshawn Lynch(FA),6,18,3.0,5,0,0,1,1,8,8.0,0,0,1,2.6,2.6,0.3%
56,57,Jay Ajayi(FA),11,16,1.5,8,0,0,2,3,9,4.5,0,0,1,2.5,2.5,7.0%
57,58,Matt Forte(FA),8,25,3.1,12,0,0,0,0,0,0,0,0,1,2.5,2.5,19.1%
58,59,DeAndre Washington(FA),1,0,0.0,0,0,0,5,6,24,4.8,0,0,1,2.4,2.4,11.0%
59,60,Benny Cunningham Jr.(FA),0,0,0,0,0,0,3,3,23,7.7,0,0,1,2.3,2.3,0.0%
60,61,Shane Vereen(FA),1,5,5.0,5,0,0,2,2,18,9.0,0,0,1,2.3,2.3,0.0%
61,62,Chris Johnson(FA),12,17,1.4,5,0,0,1,2,4,4.0,0,0,1,2.1,2.1,0.6%
62,63,Robert Turbin(FA),5,18,3.6,7,0,0,1,2,2,2.0,0,0,1,2.0,2.0,0.0%
63,64,Dion Lewis(FA),2,5,2.5,3,0,0,3,3,12,4.0,0,0,1,1.7,1.7,2.0%
64,65,Jacquizz Rodgers(FA),5,15,3.0,4,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0%
65,66,Elijah McGuire(FA),7,34,4.9,10,0,0,0,0,0,0,0,1,1,1.4,1.4,0.0%
66,67,Charcandrick West(FA),2,-1,-0.5,1,0,0,2,2,14,7.0,0,0,1,1.3,1.3,0.0%
67,68,Charles Sims(FA),2,4,2.0,2,0,0,1,1,9,9.0,0,0,1,1.3,1.3,0.0%
68,69,C.J. Ham(MIN),0,0,0,0,0,0,1,1,12,12.0,0,0,1,1.2,1.2,0.1%
69,70,Fozzy Whittaker(FA),2,12,6.0,8,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%
70,71,Damien Williams(CHI),2,5,2.5,8,0,0,1,1,6,6.0,0,0,1,1.1,1.1,4.4%
71,72,Darren Sproles(FA),3,11,3.7,11,0,0,0,0,0,0,0,0,1,1.1,1.1,0.1%
72,73,Anthony Sherman(FA),0,0,0,0,0,0,1,1,11,11.0,0,0,1,1.1,1.1,0.0%
