,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Todd Gurley II(FA),22,118,5.4,34,1,0,10,13,158,15.8,2,0,1,39.6,39.6,0.4%
1,2,Dion Lewis(FA),24,129,5.4,16,0,1,5,5,24,4.8,1,0,1,27.3,27.3,2.0%
2,3,Giovani Bernard(TB),23,116,5.0,25,1,1,7,7,52,7.4,0,0,1,22.8,22.8,5.4%
3,4,C.J. Anderson(FA),16,88,5.5,21,2,1,7,9,45,6.4,0,0,1,21.3,21.3,1.0%
4,5,Bilal Powell(FA),19,145,7.6,57,3,1,0,1,0,0,0,0,1,20.5,20.5,0.0%
5,6,Melvin Gordon III(DEN),19,81,4.3,19,0,1,3,3,47,15.7,0,0,1,18.8,18.8,87.8%
6,7,Kareem Hunt(CLE),29,91,3.1,24,1,1,4,4,15,3.8,0,0,1,16.6,16.6,82.1%
7,8,Jordan Howard(PHI),22,44,2.0,16,0,2,0,0,0,0,0,0,1,16.4,16.4,18.7%
8,9,Le'Veon Bell(FA),14,69,4.9,22,1,1,5,8,28,5.6,0,0,1,15.7,15.7,5.4%
9,10,LeSean McCoy(FA),17,71,4.2,18,0,0,5,7,76,15.2,0,0,1,14.7,14.7,2.0%
10,11,Frank Gore(FA),17,68,4.0,12,0,0,2,2,18,9.0,1,0,1,14.6,14.6,12.2%
11,12,Matt Breida(BUF),11,74,6.7,30,1,1,1,1,8,8.0,0,0,1,14.2,14.2,8.2%
12,13,T.J. Yeldon(FA),5,13,2.6,6,0,1,7,10,64,9.1,0,0,1,13.7,13.7,0.0%
13,14,Carlos Hyde(JAC),21,54,2.6,10,0,1,3,3,19,6.3,0,0,1,13.3,13.3,6.9%
14,15,Leonard Fournette(TB),18,48,2.7,7,0,1,3,3,22,7.3,0,0,1,13.0,13.0,74.8%
15,16,Mark Ingram II(NO),13,44,3.4,26,1,1,3,3,22,7.3,0,0,1,12.6,12.6,39.1%
16,17,DeMarco Murray(FA),15,48,3.2,9,0,1,3,4,11,3.7,0,0,1,11.9,11.9,0.1%
17,18,Ezekiel Elliott(DAL),24,97,4.0,9,0,0,4,7,21,5.3,0,0,1,11.8,11.8,99.7%
18,19,Jay Ajayi(FA),14,52,3.7,14,0,0,2,3,21,10.5,1,1,1,11.3,11.3,7.0%
19,20,Tevin Coleman(NYJ),6,12,2.0,15,0,0,4,4,40,10.0,1,0,1,11.2,11.2,18.5%
20,21,Alfred Blue(FA),16,108,6.8,48,1,0,0,0,0,0,0,0,1,10.8,10.8,0.0%
21,22,Mike Gillislee(FA),6,28,4.7,12,0,1,1,1,15,15.0,0,0,1,10.3,10.3,0.0%
22,23,Tion Green(FA),7,43,6.1,12,0,1,0,0,0,0,0,0,1,10.3,10.3,0.0%
23,24,Duke Johnson Jr.(MIA),4,20,5.0,7,0,0,7,7,81,11.6,0,0,1,10.1,10.1,7.4%
24,25,Alvin Kamara(NO),12,32,2.7,15,0,0,7,9,58,8.3,0,0,1,9.0,9.0,100.0%
25,26,Kyle Juszczyk(SF),0,0,0,0,0,0,5,5,76,15.2,0,0,1,7.6,7.6,1.0%
26,27,Latavius Murray(BAL),21,69,3.3,14,0,0,1,1,6,6.0,0,0,1,7.5,7.5,22.2%
27,28,Marshawn Lynch(FA),25,95,3.8,16,0,0,2,3,-3,-1.5,0,1,1,7.2,7.2,0.3%
28,29,Alex Collins(SEA),18,51,2.8,14,0,0,3,4,15,5.0,0,0,1,6.6,6.6,18.8%
29,30,Kerwynn Williams(FA),16,51,3.2,21,1,0,2,3,14,7.0,0,0,1,6.5,6.5,0.0%
30,31,Lamar Miller(FA),10,55,5.5,16,0,0,1,1,10,10.0,0,0,1,6.5,6.5,0.0%
31,32,Wayne Gallman Jr.(MIN),10,18,1.8,7,0,0,6,8,44,7.3,0,0,1,6.2,6.2,1.0%
32,33,Benny Cunningham Jr.(FA),0,0,0,0,0,0,2,2,62,31.0,0,0,1,6.2,6.2,0.0%
33,34,Roosevelt Nix(FA),1,1,1.0,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.0%
34,35,Jamaal Williams(DET),15,58,3.9,9,0,0,0,3,0,0,0,0,1,5.8,5.8,58.2%
35,36,Christian McCaffrey(CAR),9,39,4.3,10,0,0,2,4,19,9.5,0,0,1,5.8,5.8,47.2%
36,37,Kenyan Drake(LV),13,57,4.4,18,0,0,0,3,0,0,0,0,1,5.7,5.7,29.4%
37,38,Peyton Barber(LV),13,51,3.9,34,1,0,2,2,4,2.0,0,0,1,5.5,5.5,1.2%
38,39,Kapri Bibbs(FA),7,26,3.7,13,0,0,2,4,28,14.0,0,0,1,5.4,5.4,0.1%
39,40,Samaje Perine(CIN),17,53,3.1,11,0,0,3,3,21,7.0,0,1,1,5.4,5.4,15.2%
40,41,Marlon Mack(IND),4,17,4.3,11,0,0,2,2,37,18.5,0,0,1,5.4,5.4,1.6%
41,42,Devontae Booker(NYG),8,47,5.9,11,0,0,5,8,24,4.8,0,1,1,5.1,5.1,23.3%
42,43,Jerick McKinnon(KC),7,42,6.0,17,0,0,1,2,9,9.0,0,0,1,5.1,5.1,0.8%
