Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Mark Andrews(BAL),8,9,112,14.0,28,3,1,0,0,0,0,1,17.2,17.2,99.9%
2,Will Dissly(SEA),5,5,50,10.0,14,0,2,0,0,0,0,1,17.0,17.0,0.2%
3,Travis Kelce(KC),7,9,107,15.3,34,2,1,0,0,0,0,1,16.7,16.7,100.0%
4,Vance McDonald(FA),7,7,38,5.4,8,0,2,0,0,0,0,1,15.8,15.8,0.0%
5,Greg Olsen(FA),6,9,110,18.3,41,2,0,0,0,0,0,1,11.0,11.0,7.0%
6,Zach Ertz(ARI),8,16,72,9.0,16,0,0,0,0,0,0,1,9.2,9.2,85.8%
7,Eric Ebron(FA),3,4,25,8.3,13,0,1,0,0,0,0,1,8.5,8.5,3.0%
8,Jason Witten(FA),4,4,25,6.3,18,0,1,0,0,0,0,1,8.5,8.5,0.1%
9,Tyler Eifert(FA),3,5,9,3.0,8,0,1,0,0,0,0,1,6.9,6.9,0.0%
10,Darren Waller(LV),6,7,63,10.5,16,0,0,0,0,0,0,1,6.3,6.3,92.6%
11,Hayden Hurst(ATL),1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.9%
12,George Kittle(SF),3,3,54,18.0,36,1,0,0,0,0,0,1,5.4,5.4,99.7%
13,Evan Engram(NYG),6,8,48,8.0,33,1,0,0,0,0,0,1,4.8,4.8,28.5%
14,Delanie Walker(FA),4,6,39,9.8,15,0,0,0,0,0,0,1,3.9,3.9,0.1%
15,Austin Hooper(CLE),4,6,34,8.5,14,0,0,0,0,0,0,1,3.4,3.4,28.8%
16,Matt LaCosse(FA),2,2,33,16.5,23,1,0,0,0,0,0,1,3.3,3.3,0.0%
17,Derek Carrier(LV),3,5,33,11.0,25,1,0,0,0,0,0,1,3.3,3.3,0.0%
18,Noah Fant(SEA),4,4,33,8.3,24,1,0,0,0,0,0,1,3.3,3.3,80.3%
19,Vernon Davis(FA),3,4,29,9.7,15,0,0,0,0,0,0,1,2.9,2.9,1.6%
20,James O'Shaughnessy(JAC),4,4,28,7.0,10,0,0,0,0,0,0,1,2.8,2.8,1.7%
21,Jared Cook(LAC),2,7,25,12.5,18,0,0,0,0,0,0,1,2.5,2.5,50.2%
22,Drew Sample(CIN),2,3,25,12.5,21,1,0,0,0,0,0,1,2.5,2.5,0.1%
23,Jordan Akins(HOU),2,3,25,12.5,16,0,0,0,0,0,0,1,2.5,2.5,0.3%
24,Adam Shaheen(MIA),3,3,24,8.0,9,0,0,0,0,0,0,1,2.4,2.4,0.0%
25,Durham Smythe(MIA),1,1,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.1%
26,Ben Braunecker(FA),2,3,24,12.0,18,0,0,0,0,0,0,1,2.4,2.4,0.0%
27,Blake Jarwin(DAL),1,1,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,2.7%
28,Jack Doyle(FA),2,3,21,10.5,13,0,0,0,0,0,0,1,2.1,2.1,2.2%
29,Gerald Everett(FA),3,4,21,7.0,11,0,0,1,0,0,0,1,2.1,2.1,35.7%
30,Jeff Heuerman(FA),4,5,21,5.3,8,0,0,0,0,0,0,1,2.1,2.1,0.0%
31,Tyler Higbee(LAR),2,3,21,10.5,18,0,0,0,0,0,0,1,2.1,2.1,77.4%
32,Maxx Williams(ARI),1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.4%
33,Dawson Knox(BUF),1,4,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,87.2%
34,Jesse James(CHI),3,4,18,6.0,7,0,0,0,0,0,0,1,1.8,1.8,0.0%
35,Geoff Swaim(TEN),3,4,14,4.7,9,0,0,0,0,0,0,1,1.4,1.4,0.3%
36,Nick Boyle(BAL),1,3,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.1%
37,Nick Vannett(NO),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.1%
38,Jeremy Sprinkle(DAL),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
39,Mike Gesicki(MIA),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,87.6%
40,Cameron Brate(TB),2,2,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0,2.8%
41,Kyle Rudolph(FA),3,4,9,3.0,5,0,0,0,0,0,0,1,0.9,0.9,0.3%
42,Darren Fells(FA),1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
43,Virgil Green(FA),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
44,Lee Smith(FA),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
45,Rhett Ellison(FA),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
46,T.J. Hockenson(DET),1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,57.4%
47,Logan Thomas(WAS),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,27.1%
48,Troy Fumagalli(NE),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
49,Charles Clay(FA),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
50,Nick O'Leary(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
51,Trey Burton(FA),2,3,5,2.5,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
52,Demetrius Harris(ARI),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%
53,Luke Stocker(MIN),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
54,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Chris Myarick(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
