,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
55,56,Tyler Lockett(SEA),45,71,555,12.3,74,5,2,10,58,0,0,16,73.3,4.6,97.5%
56,57,DeVante Parker(MIA),57,96,670,11.8,36,9,1,0,0,0,0,13,73.0,5.6,64.3%
57,58,Brandon LaFell(FA),52,89,548,10.5,45,6,3,0,0,0,0,16,72.8,4.6,0.0%
58,59,Jaron Brown(ARI),31,69,477,15.4,52,12,4,0,0,0,0,16,71.7,4.5,0.0%
59,60,Adam Humphries(WAS),61,83,631,10.3,43,5,1,1,6,0,1,16,67.7,4.2,0.8%
60,61,Emmanuel Sanders(BUF),47,92,555,11.8,38,11,2,0,0,0,0,12,67.5,5.6,46.6%
61,62,Kendall Wright(FA),59,91,614,10.4,22,1,1,0,0,0,0,16,67.4,4.2,0.0%
62,63,Deonte Thompson(FA),38,69,555,14.6,46,8,2,2,-5,0,0,16,67.0,4.2,0.0%
63,64,Kenny Golladay(NYG),28,48,477,17.0,54,8,3,1,9,0,0,11,66.6,6.1,51.8%
64,65,J.J. Nelson(IND),29,61,508,17.5,46,6,2,3,37,0,1,16,64.1,4.0,0.0%
65,66,Eric Decker(FA),54,83,563,10.4,29,5,1,0,0,0,0,16,62.3,3.9,0.6%
66,67,Jeremy Maclin(FA),40,72,440,11.0,48,3,3,0,0,0,0,12,62.0,5.2,0.0%
67,68,Allen Hurns(MIA),39,56,484,12.4,50,4,2,0,0,0,0,10,60.4,6.0,0.0%
68,69,Chris Godwin(TB),34,55,525,15.4,70,4,1,0,0,0,0,16,58.5,3.7,67.1%
69,70,Terrance Williams(FA),53,78,568,10.7,56,6,0,2,15,0,0,16,58.3,3.6,0.0%
70,71,Cole Beasley(BUF),36,63,314,8.7,54,2,4,0,0,0,0,15,55.4,3.7,63.2%
71,72,Cordarrelle Patterson(ATL),31,42,309,10.0,59,3,0,13,121,2,0,16,55.0,3.4,95.1%
72,73,Torrey Smith(FA),36,68,430,11.9,59,6,2,1,-3,0,0,16,54.7,3.4,0.0%
73,74,Roger Lewis(FA),36,72,416,11.6,34,6,2,0,0,0,0,15,53.6,3.6,0.0%
74,75,Bennie Fowler III(SF),29,56,350,12.1,29,5,3,0,0,0,0,16,53.0,3.3,0.0%
75,76,Trent Taylor(CIN),43,60,430,10.0,33,2,2,0,0,0,1,15,53.0,3.5,0.0%
76,77,Donte Moncrief(FA),26,47,391,15.0,60,5,2,0,0,0,0,12,51.1,4.3,0.0%
77,78,Brandon Coleman(FA),23,37,364,15.8,54,8,3,0,0,0,2,16,50.8,3.2,0.0%
78,79,Pierre Garcon(FA),40,67,500,12.5,59,6,0,0,0,0,0,8,50.0,6.3,0.0%
79,80,Brice Butler(FA),15,23,317,21.1,53,7,3,0,0,0,0,13,49.7,3.8,0.0%
80,81,Odell Beckham Jr.(LAR),25,41,302,12.1,48,2,3,1,8,0,0,4,49.0,12.3,90.8%
81,82,John Brown(FA),21,55,299,14.2,52,2,3,1,10,0,0,10,48.9,4.9,1.3%
82,83,Taylor Gabriel(FA),33,51,378,11.5,40,4,1,8,49,0,0,16,48.7,3.0,0.1%
83,84,TJ Jones(FA),30,49,399,13.3,34,6,1,0,0,0,0,14,47.9,3.4,0.0%
84,85,Chris Moore(HOU),18,38,248,13.8,30,5,3,2,-9,0,0,13,47.9,3.7,0.1%
85,86,Seth Roberts(FA),43,65,455,10.6,29,6,1,0,0,0,2,15,47.5,3.2,0.0%
86,87,Bruce Ellington(FA),29,57,330,11.4,35,6,2,3,17,0,0,11,46.7,4.2,0.0%
87,88,Josh Bellamy(FA),24,46,376,15.7,46,4,1,1,6,0,0,15,44.2,2.9,0.0%
88,89,Zay Jones(LV),27,74,316,11.7,33,3,2,0,0,0,0,15,43.6,2.9,6.0%
89,90,Cody Latimer(FA),19,31,287,15.1,32,6,2,0,0,0,0,11,42.7,3.9,0.0%
90,91,Corey Coleman(FA),23,58,305,13.3,44,4,2,0,0,0,0,9,42.5,4.7,0.0%
91,92,Tavarres King(FA),18,37,240,13.3,57,2,3,2,3,0,0,8,42.3,5.3,0.0%
92,93,Rashard Higgins(CLE),27,50,312,11.6,56,4,2,1,4,0,1,15,41.6,2.8,0.7%
93,94,Dontrelle Inman(FA),25,44,343,13.7,26,4,1,0,0,0,0,12,40.3,3.4,0.0%
94,95,Justin Hardy(FA),20,29,221,11.1,27,3,3,0,0,0,0,16,40.1,2.5,0.0%
95,96,Dede Westbrook(MIN),27,51,339,12.6,29,6,1,0,0,0,0,7,39.9,5.7,0.1%
96,97,Josh Gordon(KC),18,42,335,18.6,54,5,1,0,0,0,0,5,39.5,7.9,1.8%
97,98,Aldrick Robinson(FA),19,48,260,13.7,45,3,2,0,0,0,0,16,38.0,2.4,0.0%
98,99,Kenny Britt(FA),20,43,256,12.8,38,3,2,0,0,0,0,12,37.6,3.1,0.0%
99,100,Johnny Holton(NYG),9,18,218,24.2,64,3,3,0,0,0,2,16,35.8,2.2,0.0%
100,101,Ricardo Louis(FA),27,61,357,13.2,37,7,0,0,0,0,0,16,35.7,2.2,0.0%
101,102,Corey Davis(NYJ),34,65,375,11.0,37,4,0,0,0,0,1,11,35.5,3.2,29.9%
102,103,Chester Rogers(TEN),23,37,284,12.3,61,2,1,3,8,0,0,11,35.2,3.2,0.6%
103,104,Tyler Boyd(CIN),22,32,225,10.2,49,1,2,0,0,0,0,10,34.5,3.5,71.3%
104,105,Taywan Taylor(FA),16,28,231,14.4,53,4,1,8,43,0,0,16,33.4,2.1,0.0%
105,106,Jordan Matthews(SF),25,36,282,11.3,47,3,1,0,0,0,1,10,32.2,3.2,0.0%
106,107,Jarius Wright(FA),18,25,198,11.0,30,3,2,0,0,0,0,16,31.8,2.0,0.0%
107,108,Jakeem Grant Sr.(CHI),13,22,203,15.6,65,3,2,3,12,0,1,16,31.5,2.0,1.2%
108,109,Andre Holmes(FA),13,23,120,9.2,36,1,3,0,0,0,0,14,30.0,2.1,0.0%
109,110,Terrelle Pryor Sr.(FA),20,37,240,12.0,44,3,1,0,0,0,0,9,30.0,3.3,0.0%
110,111,Tavon Austin(JAC),13,22,47,3.6,13,0,0,59,270,1,4,16,29.7,1.9,0.1%
111,112,Mack Hollins(MIA),16,22,226,14.1,64,3,1,0,0,0,0,16,28.6,1.8,0.2%
112,113,Russell Shepard(FA),17,32,202,11.9,40,1,1,2,19,0,0,15,28.1,1.9,0.0%
113,114,Michael Campanaro(FA),19,27,173,9.1,18,0,1,5,42,0,0,13,27.5,2.1,0.0%
114,115,De'Anthony Thomas(FA),14,16,143,10.2,57,2,2,1,4,0,0,16,26.7,1.7,0.0%
115,116,Kendrick Bourne(NE),16,34,257,16.1,54,3,0,0,0,0,0,11,25.7,2.3,23.7%
116,117,Jeremy Kerley(FA),22,27,217,9.9,31,2,1,0,0,0,2,8,23.7,3.0,0.0%
117,118,Damiere Byrd(CHI),10,17,105,10.5,31,2,2,1,12,0,0,8,23.7,3.0,0.1%
118,119,Alex Erickson(CAR),12,16,180,15.0,37,3,1,5,16,0,1,16,23.6,1.5,0.0%
119,120,Geronimo Allison(FA),23,39,253,11.0,72,1,0,0,0,0,1,15,23.3,1.6,0.0%
120,121,Braxton Miller(FA),19,29,162,8.5,57,1,1,1,1,0,0,11,22.3,2.0,0.0%
121,122,Demarcus Robinson(KC),21,39,212,10.1,33,1,0,0,0,0,0,16,21.2,1.3,0.8%
122,123,Phillip Dorsett II(HOU),12,18,194,16.2,39,4,0,1,7,0,0,15,20.1,1.3,0.0%
123,124,Laquon Treadwell(JAC),20,35,200,10.0,25,2,0,0,0,0,0,16,20.0,1.3,2.5%
124,125,Eli Rogers(FA),18,36,149,8.3,18,0,1,0,0,0,1,14,18.9,1.4,0.0%
125,126,Louis Murphy(FA),8,17,121,15.1,40,2,1,0,0,0,0,7,18.1,2.6,0.0%
126,127,Curtis Samuel(WAS),15,26,115,7.7,23,2,0,4,64,0,0,9,17.9,2.0,15.7%
127,128,Chris Conley(HOU),11,16,175,15.9,35,3,0,0,0,0,0,5,17.5,3.5,0.4%
128,129,Tommylee Lewis(MIA),10,15,116,11.6,52,2,1,2,14,0,1,15,17.0,1.1,0.0%
129,130,Josh Reynolds(DET),11,24,104,9.5,28,1,1,0,0,0,0,16,16.4,1.0,6.9%
130,131,Jaydon Mickens(JAC),6,11,77,12.8,41,1,2,0,0,0,2,10,15.7,1.6,0.0%
131,132,Brandon Marshall(FA),18,33,154,8.6,18,0,0,0,0,0,0,5,15.4,3.1,2.6%
132,133,Tre McBride III(FA),8,15,144,18.0,45,3,0,0,0,0,0,8,14.4,1.8,0.0%
133,134,Jordan Taylor(FA),13,20,142,10.9,30,2,0,0,0,0,0,10,14.2,1.4,0.0%
134,135,Brandon Tate(FA),6,14,81,13.5,24,2,1,0,0,0,0,13,14.1,1.1,0.0%
135,136,Darrius Heyward-Bey(FA),2,3,47,23.5,44,1,0,2,32,1,0,16,13.9,0.9,0.0%
136,137,Kamar Aiken(FA),15,44,133,8.9,21,1,0,0,0,0,0,15,13.3,0.9,0.0%
137,138,Brenton Bersin(FA),8,14,128,16.0,27,2,0,0,0,0,0,8,12.8,1.6,0.0%
138,139,Josh Malone(FA),6,17,63,10.5,25,1,1,2,2,0,0,11,12.5,1.1,0.0%
139,140,Maurice Harris(FA),4,6,62,15.5,36,1,1,0,0,0,0,6,12.2,2.0,0.0%
140,141,Marvin Hall(FA),2,9,60,30.0,40,2,1,0,0,0,0,8,12.0,1.5,0.0%
141,142,Hunter Sharp(FA),5,9,54,10.8,21,1,1,0,0,0,0,3,11.4,3.8,0.0%
142,143,ArDarius Stewart(FA),6,13,82,13.7,46,2,0,7,27,0,0,15,10.9,0.7,0.0%
143,144,Travis Rudolph(FA),8,21,101,12.6,29,1,0,0,0,0,0,7,10.1,1.4,0.0%
144,145,Jaelen Strong(FA),3,4,38,12.7,19,0,1,0,0,0,0,2,9.8,4.9,0.0%
145,146,Freddie Martino(FA),5,6,96,19.2,39,1,0,0,0,0,0,8,9.6,1.2,0.1%
146,147,Mike Williams(LAC),11,23,95,8.6,20,1,0,0,0,0,0,10,9.5,1.0,91.9%
147,148,Chad Hansen(ATL),9,17,94,10.4,24,1,0,0,0,0,0,15,9.4,0.6,0.0%
148,149,Mike Thomas(CIN),5,7,93,18.6,50,1,0,0,0,0,0,8,9.3,1.2,0.1%
149,150,Kaelin Clay(FA),6,20,85,14.2,28,1,0,3,27,0,1,13,9.2,0.7,0.0%
150,151,Bobo Wilson(FA),1,1,18,18.0,18,0,1,3,8,0,0,3,8.6,2.9,0.1%
151,152,Chris Thompson(FA),5,6,84,16.8,32,1,0,0,0,0,0,13,8.4,0.6,0.0%
152,153,Kasen Williams(FA),9,18,84,9.3,14,0,0,0,0,0,0,7,8.4,1.2,0.0%
153,154,Trevor Davis(FA),5,7,70,14.0,29,2,0,2,13,0,0,16,8.3,0.5,0.0%
154,155,Justin Hunter(FA),4,10,23,5.8,7,0,1,0,0,0,0,7,8.3,1.2,0.0%
155,156,Michael Floyd(FA),10,17,78,7.8,19,0,0,0,0,0,0,11,7.8,0.7,0.0%
156,157,Breshad Perriman(TB),10,35,77,7.7,14,0,0,0,0,0,0,11,7.7,0.7,2.5%
157,158,Brian Quick(FA),6,8,76,12.7,31,1,0,0,0,0,0,11,7.6,0.7,0.0%
158,159,Tanner McEvoy(FA),5,9,113,22.6,53,2,0,0,0,0,1,15,7.3,0.5,0.0%
159,160,Willie Snead IV(FA),8,16,92,11.5,26,2,0,0,0,0,1,11,7.2,0.7,0.1%
160,161,Amara Darboh(DEN),8,13,71,8.9,16,0,0,0,0,0,0,16,7.1,0.4,0.0%
161,162,Pharoh Cooper(FA),11,19,84,7.6,26,1,0,1,6,0,1,16,7.0,0.4,0.1%
162,163,Sammie Coates(FA),6,11,70,11.7,38,1,0,0,0,0,0,12,7.0,0.6,0.0%
163,164,Brittan Golden(FA),5,9,70,14.0,29,2,0,0,0,0,0,13,7.0,0.5,0.0%
164,165,Leonte Carroo(FA),7,14,69,9.9,21,1,0,0,0,0,0,14,6.9,0.5,0.0%
165,166,Bryce Treggs(FA),5,18,79,15.8,20,1,0,1,6,0,1,6,6.5,1.1,0.0%
166,167,Chad Williams(FA),3,7,31,10.3,15,0,0,2,33,0,0,6,6.4,1.1,0.0%
167,168,Vince Mayle(FA),0,1,0,0,0,0,0,2,2,1,0,16,6.2,0.4,0.0%
168,169,Markus Wheaton(FA),3,17,51,17.0,22,2,0,0,0,0,0,11,4.6,0.4,0.0%
169,170,Jared Abbrederis(FA),3,7,44,14.7,25,1,0,0,0,0,0,7,4.4,0.6,0.0%
170,171,Michael Clark(FA),4,14,41,10.3,19,0,0,0,0,0,0,2,4.1,2.1,0.0%
171,172,Quan Bray(FA),3,4,39,13.0,22,1,0,0,0,0,0,9,3.9,0.4,0.0%
172,173,Bernard Reedy(FA),2,2,21,10.5,15,0,0,3,17,0,0,11,3.8,0.3,0.0%
173,174,Tanner Gentry(BUF),3,6,35,11.7,15,0,0,0,0,0,0,4,3.5,0.9,0.0%
174,175,JoJo Natson(FA),2,5,18,9.0,19,0,0,1,15,0,0,7,3.3,0.5,0.0%
175,176,Noah Brown(DAL),4,9,33,8.3,14,0,0,0,0,0,0,13,3.3,0.3,0.1%
176,177,Nick Williams(FA),3,4,30,10.0,14,0,0,0,0,0,0,1,3.0,3.0,0.0%
177,178,Ryan Switzer(CLE),6,7,41,6.8,12,0,0,4,5,0,1,16,2.6,0.2,0.0%
178,179,Jordan Leslie(FA),1,1,26,26.0,26,1,0,0,0,0,0,2,2.6,1.3,0.0%
179,180,Chris Matthews(FA),3,6,25,8.3,12,0,0,0,0,0,0,6,2.5,0.4,0.0%
180,181,Marcus Johnson(TEN),5,8,45,9.0,16,0,0,0,0,0,1,10,2.5,0.3,0.6%
181,182,DeAndrew White(FA),1,7,24,24.0,24,1,0,0,0,0,0,2,2.4,1.2,0.0%
182,183,Jehu Chesson(FA),2,4,18,9.0,10,0,0,0,0,0,0,12,1.8,0.2,0.0%
183,184,Allen Robinson II(CHI),1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,53.7%
184,185,Darius Powe(FA),2,4,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,0.0%
185,186,Jeff Janis(FA),2,5,12,6.0,12,0,0,0,0,0,0,16,1.2,0.1,0.0%
186,187,Arrelious Benn(FA),1,2,12,12.0,12,0,0,0,0,0,0,9,1.2,0.1,0.0%
187,188,Shelton Gibson(CAR),2,3,11,5.5,6,0,0,0,0,0,0,5,1.1,0.2,0.0%
188,189,Harry Douglas(FA),1,3,8,8.0,8,0,0,0,0,0,0,2,0.8,0.4,0.0%
189,190,Cobi Hamilton(FA),1,6,8,8.0,8,0,0,0,0,0,0,3,0.8,0.3,0.0%
190,191,Kevin White(NO),2,4,6,3.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
191,192,Larry Pinkard(FA),1,1,5,5.0,5,0,0,0,0,0,0,4,0.5,0.1,0.0%
192,193,Eric Weems(FA),1,2,5,5.0,5,0,0,1,0,0,0,16,0.5,0.0,0.0%
193,194,Max McCaffrey(FA),1,1,4,4.0,4,0,0,0,0,0,0,5,0.4,0.1,0.0%
194,195,Charone Peake(FA),1,1,3,3.0,3,0,0,0,0,0,0,3,0.3,0.1,0.0%
195,196,Matt Hazel(FA),1,1,1,1.0,1,0,0,0,0,0,0,4,0.1,0.0,0.0%
196,197,Seth Williams(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
197,198,Kadarius Toney(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6%
198,199,Kalija Lipscomb(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
199,200,Easop Winston Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
200,201,Marquez Callaway(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6%
201,202,Denzel Mims(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
202,203,Dazz Newsome(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
203,204,Ihmir Smith-Marsette(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
204,205,James Proche II(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
205,206,Quintez Cephus(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
206,207,T.J. Vasher(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
207,208,Van Jefferson(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1%
208,209,Gabriel Davis(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3%
209,210,Joe Reed(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
210,211,Antonio Gandy-Golden(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
211,212,Isaiah Hodgins(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
212,213,Kendall Hinton(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
213,214,Tee Higgins(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2%
214,215,CeeDee Lamb(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7%
215,216,Jerry Jeudy(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4%
216,217,Jalen Reagor(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3%
217,218,Brandon Aiyuk(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8%
218,219,John Hightower(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
219,220,Anthony Schwartz(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
220,221,Aaron Fuller(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
221,222,Donovan Peoples-Jones(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3%
222,223,Michael Pittman Jr.(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6%
223,224,Devin Duvernay(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
224,225,KJ Hamler(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
225,226,Tutu Atwell(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
226,227,Shi Smith(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
227,228,Laviska Shenault Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3%
228,229,Justin Jefferson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
229,230,DeVonta Smith(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6%
230,231,Elijah Moore(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1%
231,232,Amari Rodgers(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
232,233,Marquez Stevenson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
233,234,Nico Collins(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%
234,235,Dyami Brown(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
235,236,Matt Cole(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
236,237,JoJo Ward(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
237,238,DeMichael Harris(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
238,239,Jalen McCleskey(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
239,240,Rondale Moore(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4%
240,241,Rashod Bateman(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1%
241,242,Jaylen Waddle(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.6%
242,243,Ja'Marr Chase(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5%
243,244,Isaiah Coulter(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
244,245,Josh Hammond(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
245,246,Kirk Merritt(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
246,247,Nick Westbrook-Ikhine(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5%
247,248,Tyler Simmons(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
248,249,Manasseh Bailey(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
249,250,Jaylon Moore(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
250,251,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
251,252,Josh Pearson(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
252,253,Rysen John(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
253,254,Derrick Dillon(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
254,255,Travis Jonsen(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
255,256,Darnell Mooney(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3%
