,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Mike Williams(LAC),7,9,76,10.9,38,1,2,1,19,1,0,1,29.5,29.5,91.9%
1,2,DeAndre Hopkins(ARI),10,11,170,17.0,45,3,2,0,0,0,0,1,29.0,29.0,69.3%
2,3,Doug Baldwin(FA),4,6,77,19.3,35,2,2,0,0,0,0,1,19.7,19.7,0.0%
3,4,Robert Foster(DAL),4,5,108,27.0,42,3,1,0,0,0,0,1,16.8,16.8,0.0%
4,5,Alshon Jeffery(FA),8,8,160,20.0,50,3,0,0,0,0,0,1,16.0,16.0,0.1%
5,6,Robby Anderson(CAR),7,11,96,13.7,26,2,1,0,0,0,0,1,15.6,15.6,42.2%
6,7,Kenny Golladay(NYG),7,8,146,20.9,40,5,0,0,0,0,0,1,14.6,14.6,51.8%
7,8,Julio Jones(TEN),6,8,82,13.7,22,2,1,0,0,0,0,1,14.2,14.2,60.7%
8,9,Davante Adams(GB),8,13,119,14.9,28,3,0,0,0,0,0,1,13.9,13.9,100.0%
9,10,Chris Hogan(FA),2,3,68,34.0,63,1,1,0,0,0,0,1,12.8,12.8,0.0%
10,11,Mike Evans(TB),4,9,121,30.3,64,3,0,0,0,0,0,1,12.1,12.1,97.8%
11,12,Stefon Diggs(BUF),4,7,49,12.3,17,0,1,1,9,0,0,1,11.8,11.8,100.0%
12,13,Antonio Brown(FA),4,7,49,12.3,24,1,1,0,0,0,0,1,10.9,10.9,84.1%
13,14,Aldrick Robinson(FA),2,2,44,22.0,40,1,1,0,0,0,0,1,10.4,10.4,0.0%
14,15,Tyler Boyd(CIN),4,5,38,9.5,21,1,1,0,0,0,0,1,9.8,9.8,71.3%
15,16,Antonio Callaway(FA),5,7,35,7.0,12,0,1,0,0,0,0,1,9.5,9.5,0.0%
16,17,Robert Woods(LAR),7,9,74,10.6,20,1,0,1,19,0,0,1,9.3,9.3,29.9%
17,18,Breshad Perriman(TB),1,2,31,31.0,31,1,1,0,0,0,0,1,9.1,9.1,2.5%
18,19,Julian Edelman(FA),7,11,90,12.9,34,2,0,0,0,0,0,1,9.0,9.0,13.1%
19,20,Justin Hardy(FA),3,3,29,9.7,18,0,1,0,0,0,0,1,8.9,8.9,0.0%
20,21,Jordy Nelson(FA),6,8,88,14.7,44,1,0,0,0,0,0,1,8.8,8.8,0.1%
21,22,T.Y. Hilton(IND),5,8,85,17.0,37,2,0,0,0,0,0,1,8.5,8.5,16.8%
22,23,Dante Pettis(NYG),5,5,83,16.6,30,2,0,0,0,0,0,1,8.3,8.3,0.1%
23,24,Larry Fitzgerald(FA),7,8,82,11.7,26,1,0,0,0,0,0,1,8.2,8.2,0.3%
24,25,Andre Roberts(LAC),3,4,16,5.3,13,0,1,0,0,0,0,1,7.6,7.6,0.1%
25,26,Trent Sherfield(SF),3,5,15,5.0,7,0,1,0,0,0,0,1,7.5,7.5,0.1%
26,27,Tyrell Williams(FA),6,12,71,11.8,26,1,0,0,0,0,0,1,7.1,7.1,4.8%
27,28,Josh Reynolds(DET),5,12,70,14.0,33,1,0,0,0,0,0,1,7.0,7.0,6.9%
28,29,Andy Jones(NYG),2,2,9,4.5,5,0,1,0,0,0,0,1,6.9,6.9,0.0%
29,30,Demarcus Robinson(KC),2,3,7,3.5,5,0,1,0,0,0,0,1,6.7,6.7,0.8%
30,31,Tim Patrick(DEN),5,8,65,13.0,24,1,0,0,0,0,0,1,6.5,6.5,17.6%
31,32,Travis Benjamin(SF),2,3,57,28.5,31,2,0,1,8,0,0,1,6.5,6.5,0.0%
32,33,James Washington(PIT),3,4,65,21.7,32,2,0,0,0,0,0,1,6.5,6.5,1.5%
33,34,DeAndre Carter(WAS),2,3,55,27.5,50,1,0,1,7,0,0,1,6.2,6.2,1.8%
34,35,Chris Moore(HOU),1,1,5,5.0,5,0,1,1,-5,0,0,1,6.0,6.0,0.1%
35,36,Demaryius Thomas(FA),6,8,59,9.8,27,2,0,0,0,0,0,1,5.9,5.9,0.1%
36,37,Brandin Cooks(HOU),6,7,59,9.8,20,1,0,0,0,0,0,1,5.9,5.9,92.7%
37,38,Willie Snead IV(FA),5,6,58,11.6,28,1,0,0,0,0,0,1,5.8,5.8,0.1%
38,39,Isaiah McKenzie(BUF),6,7,53,8.8,16,0,0,1,4,0,0,1,5.7,5.7,5.5%
39,40,Tyler Lockett(SEA),2,2,45,22.5,28,1,0,1,11,0,0,1,5.6,5.6,97.5%
40,41,Allen Robinson II(CHI),3,7,54,18.0,30,1,0,0,0,0,0,1,5.4,5.4,53.7%
41,42,Michael Thomas(NO),7,9,49,7.0,12,0,0,0,0,0,0,1,4.9,4.9,20.6%
42,43,DaeSean Hamilton(DEN),7,12,46,6.6,14,0,0,0,0,0,0,1,4.6,4.6,0.0%
43,44,Jamison Crowder(NYJ),4,4,46,11.5,33,1,0,0,0,0,0,1,4.6,4.6,23.6%
44,45,Golden Tate(FA),5,5,43,8.6,11,0,0,0,0,0,0,1,4.3,4.3,0.1%
45,46,Amari Cooper(DAL),4,7,32,8.0,11,0,0,1,11,0,0,1,4.3,4.3,97.7%
46,47,Bennie Fowler III(SF),2,4,43,21.5,25,1,0,0,0,0,0,1,4.3,4.3,0.0%
47,48,Cole Beasley(BUF),4,7,42,10.5,14,0,0,0,0,0,0,1,4.2,4.2,63.2%
48,49,Courtland Sutton(DEN),5,6,42,8.4,13,0,0,0,0,0,0,1,4.2,4.2,67.5%
49,50,Calvin Ridley(ATL),5,7,42,8.4,14,0,0,0,0,0,0,1,4.2,4.2,56.8%
50,51,Mohamed Sanu Sr.(SF),3,6,30,10.0,16,0,0,1,11,0,0,1,4.1,4.1,0.1%
51,52,Dede Westbrook(MIN),3,5,21,7.0,8,0,0,1,20,0,0,1,4.1,4.1,0.1%
52,53,Tyreek Hill(KC),4,7,46,11.5,33,1,0,3,-5,0,0,1,4.1,4.1,100.0%
53,54,Keith Kirkwood(FA),2,2,40,20.0,21,1,0,0,0,0,0,1,4.0,4.0,0.0%
54,55,JuJu Smith-Schuster(PIT),4,10,40,10.0,22,1,0,0,0,0,0,1,4.0,4.0,18.5%
55,56,Jarvis Landry(CLE),3,8,37,12.3,19,0,0,0,0,0,0,1,3.7,3.7,72.5%
56,57,Sterling Shepard(NYG),2,9,37,18.5,38,1,0,0,0,0,0,1,3.7,3.7,23.7%
57,58,Corey Davis(NYJ),3,6,33,11.0,17,0,0,0,0,0,0,1,3.3,3.3,29.9%
58,59,Russell Gage(ATL),2,4,33,16.5,22,1,0,0,0,0,0,1,3.3,3.3,60.2%
59,60,Taylor Gabriel(FA),3,3,33,11.0,14,0,0,0,0,0,0,1,3.3,3.3,0.1%
60,61,Danny Amendola(HOU),3,8,30,10.0,18,0,0,0,0,0,0,1,3.0,3.0,0.1%
