,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Robby Anderson(CAR),3,5,123,41.0,76,2,2,0,0,0,0,1,24.3,24.3,42.2%
1,2,Odell Beckham Jr.(LAR),8,14,131,16.4,33,1,1,0,0,0,1,1,23.4,23.4,90.8%
2,3,Tre'Quan Smith(NO),3,3,111,37.0,62,2,2,0,0,0,0,1,23.1,23.1,7.5%
3,4,Antonio Brown(FA),6,13,101,16.8,47,1,2,0,0,0,0,1,22.1,22.1,84.1%
4,5,Davante Adams(GB),9,12,140,15.6,30,3,1,0,0,0,0,1,20.0,20.0,100.0%
5,6,Adam Thielen(MIN),7,10,116,16.6,68,2,1,0,0,0,0,1,17.6,17.6,82.7%
6,7,Demaryius Thomas(FA),5,6,105,21.0,42,2,1,0,0,0,0,1,16.5,16.5,0.1%
7,8,Tyler Lockett(SEA),3,5,98,32.7,44,2,1,1,6,0,0,1,16.4,16.4,97.5%
8,9,David Moore(FA),3,4,38,12.7,30,1,2,0,0,0,0,1,15.8,15.8,0.0%
9,10,Kenny Golladay(NYG),4,9,98,24.5,60,1,1,0,0,0,0,1,15.8,15.8,51.8%
10,11,Cooper Kupp(LAR),6,9,90,15.0,27,2,1,0,0,0,0,1,15.0,15.0,100.0%
11,12,Christian Kirk(ARI),3,4,85,28.3,75,1,1,1,5,0,0,1,15.0,15.0,79.5%
12,13,Robert Woods(LAR),5,7,92,18.4,31,2,0,2,53,0,0,1,14.5,14.5,29.9%
13,14,Mohamed Sanu Sr.(SF),4,7,73,18.3,43,1,1,0,0,0,0,1,13.3,13.3,0.1%
14,15,DeAndre Hopkins(ARI),9,13,151,16.8,49,2,0,0,0,0,1,1,13.1,13.1,69.3%
15,16,Marquez Valdes-Scantling(GB),7,10,68,9.7,14,0,1,0,0,0,0,1,12.8,12.8,36.0%
16,17,Rashard Higgins(CLE),3,4,66,22.0,26,2,1,0,0,0,0,1,12.6,12.6,0.7%
17,18,Trent Taylor(CIN),7,8,61,8.7,16,0,1,0,0,0,0,1,12.1,12.1,0.0%
18,19,Stefon Diggs(BUF),10,11,91,9.1,25,2,0,2,25,0,0,1,11.6,11.6,100.0%
19,20,Keke Coutee(IND),6,7,51,8.5,18,0,1,1,2,0,0,1,11.3,11.3,0.0%
20,21,A.J. Green(ARI),6,10,112,18.7,23,3,0,0,0,0,0,1,11.2,11.2,51.8%
21,22,Josh Gordon(KC),2,4,50,25.0,34,1,1,0,0,0,0,1,11.0,11.0,1.8%
22,23,Jordy Nelson(FA),4,4,43,10.8,29,1,1,0,0,0,0,1,10.3,10.3,0.1%
23,24,Curtis Samuel(WAS),2,4,37,18.5,25,1,1,0,0,0,0,1,9.7,9.7,15.7%
24,25,Keenan Allen(LAC),8,9,90,11.3,19,0,0,1,5,0,0,1,9.5,9.5,99.3%
25,26,JuJu Smith-Schuster(PIT),4,4,34,8.5,18,0,1,0,0,0,0,1,9.4,9.4,18.5%
26,27,Equanimeous St. Brown(GB),3,5,89,29.7,54,1,0,0,0,0,0,1,8.9,8.9,0.1%
27,28,Tyreek Hill(KC),4,7,61,15.3,36,1,0,2,26,0,0,1,8.7,8.7,100.0%
28,29,Terrelle Pryor Sr.(FA),1,1,20,20.0,20,1,1,0,0,0,0,1,8.0,8.0,0.0%
29,30,Courtland Sutton(DEN),2,6,18,9.0,10,0,1,0,0,0,0,1,7.8,7.8,67.5%
30,31,Sammy Watkins(BAL),6,8,78,13.0,33,1,0,0,0,0,0,1,7.8,7.8,7.0%
31,32,Donte Moncrief(FA),6,15,76,12.7,25,1,0,0,0,0,0,1,7.6,7.6,0.0%
32,33,Sterling Shepard(NYG),4,7,75,18.8,28,2,0,0,0,0,0,1,7.5,7.5,23.7%
33,34,Michael Thomas(NO),4,5,74,18.5,31,2,0,0,0,0,0,1,7.4,7.4,20.6%
34,35,Emmanuel Sanders(BUF),9,14,72,8.0,13,0,0,0,0,0,0,1,7.2,7.2,46.6%
35,36,Cordarrelle Patterson(ATL),2,2,11,5.5,10,0,1,0,0,0,0,1,7.1,7.1,95.1%
36,37,Martavis Bryant(FA),3,3,91,30.3,47,3,0,0,0,0,1,1,7.1,7.1,0.0%
37,38,Keelan Cole Sr.(NYJ),4,10,70,17.5,32,2,0,0,0,0,0,1,7.0,7.0,1.0%
38,39,Jarvis Landry(CLE),5,11,69,13.8,27,1,0,0,0,0,0,1,6.9,6.9,72.5%
39,40,D.J. Chark Jr.(JAC),2,4,68,34.0,38,2,0,0,0,0,0,1,6.8,6.8,17.9%
40,41,Marvin Jones Jr.(JAC),1,4,8,8.0,8,0,1,0,0,0,0,1,6.8,6.8,55.4%
41,42,DJ Moore(CAR),4,4,49,12.3,20,2,0,1,18,0,0,1,6.7,6.7,95.7%
42,43,Tyrell Williams(FA),3,3,66,22.0,48,1,0,0,0,0,0,1,6.6,6.6,4.8%
43,44,Michael Crabtree(FA),6,12,66,11.0,20,1,0,0,0,0,0,1,6.6,6.6,0.0%
44,45,Chester Rogers(TEN),8,11,66,8.3,24,1,0,0,0,0,0,1,6.6,6.6,0.6%
45,46,Allen Hurns(MIA),1,3,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,0.0%
46,47,Julio Jones(TEN),5,9,62,12.4,18,0,0,0,0,0,0,1,6.2,6.2,60.7%
47,48,Derrick Willies(FA),3,5,61,20.3,39,1,0,0,0,0,0,1,6.1,6.1,0.0%
48,49,Ryan Grant(FA),6,9,58,9.7,19,0,0,0,0,0,0,1,5.8,5.8,0.0%
49,50,John Brown(FA),4,14,58,14.5,28,1,0,0,0,0,0,1,5.8,5.8,1.3%
50,51,Julian Edelman(FA),7,9,57,8.1,13,0,0,0,0,0,0,1,5.7,5.7,13.1%
51,52,Willie Snead IV(FA),5,7,55,11.0,17,0,0,0,0,0,0,1,5.5,5.5,0.1%
52,53,Dede Westbrook(MIN),3,5,55,18.3,30,2,0,0,0,0,0,1,5.5,5.5,0.1%
53,54,Jamison Crowder(NYJ),4,8,55,13.8,24,1,0,0,0,0,0,1,5.5,5.5,23.6%
54,55,Devin Funchess(FA),4,7,53,13.3,21,1,0,0,0,0,0,1,5.3,5.3,0.0%
55,56,Russell Shepard(FA),3,4,52,17.3,40,1,0,0,0,0,0,1,5.2,5.2,0.0%
56,57,Cameron Meredith(FA),5,5,71,14.2,46,1,0,0,0,0,1,1,5.1,5.1,0.0%
57,58,Paul Richardson Jr.(FA),4,5,50,12.5,23,1,0,0,0,0,0,1,5.0,5.0,0.0%
58,59,Josh Reynolds(DET),2,3,39,19.5,22,1,0,1,10,0,0,1,4.9,4.9,6.9%
59,60,Corey Davis(NYJ),4,6,49,12.3,23,1,0,0,0,0,0,1,4.9,4.9,29.9%
60,61,Mike Williams(LAC),3,4,45,15.0,26,1,0,1,3,0,0,1,4.8,4.8,91.9%
61,62,Shelton Gibson(CAR),1,1,48,48.0,48,1,0,0,0,0,0,1,4.8,4.8,0.0%
62,63,Maurice Harris(FA),3,8,47,15.7,42,1,0,0,0,0,0,1,4.7,4.7,0.0%
63,64,Pierre Garcon(FA),5,12,47,9.4,20,1,0,0,0,0,0,1,4.7,4.7,0.0%
64,65,Nelson Agholor(NE),4,4,45,11.3,20,1,0,0,0,0,0,1,4.5,4.5,13.6%
65,66,Tavon Austin(JAC),1,3,44,44.0,44,1,0,0,0,0,0,1,4.4,4.4,0.1%
66,67,Tyler Boyd(CIN),4,7,44,11.0,31,1,0,0,0,0,0,1,4.4,4.4,71.3%
67,68,DaeSean Hamilton(DEN),3,3,44,14.7,24,1,0,0,0,0,0,1,4.4,4.4,0.0%
68,69,Albert Wilson(MIA),5,6,43,8.6,16,0,0,0,0,0,0,1,4.3,4.3,0.8%
69,70,Golden Tate(FA),5,7,42,8.4,14,0,0,0,0,0,0,1,4.2,4.2,0.1%
70,71,Seth Roberts(FA),4,7,41,10.3,20,1,0,0,0,0,0,1,4.1,4.1,0.0%
71,72,Alshon Jeffery(FA),2,8,39,19.5,31,1,0,0,0,0,0,1,3.9,3.9,0.1%
72,73,Calvin Ridley(ATL),4,5,38,9.5,21,1,0,0,0,0,0,1,3.8,3.8,56.8%
73,74,Larry Fitzgerald(FA),2,3,35,17.5,20,1,0,0,0,0,0,1,3.5,3.5,0.3%
74,75,Chris Hogan(FA),3,4,34,11.3,21,1,0,0,0,0,0,1,3.4,3.4,0.0%
75,76,Kendrick Bourne(NE),4,7,33,8.3,10,0,0,0,0,0,0,1,3.3,3.3,23.7%
76,77,Tajae Sharpe(ATL),3,4,30,10.0,13,0,0,0,0,0,0,1,3.0,3.0,1.1%
77,78,Danny Amendola(HOU),3,4,30,10.0,16,0,0,0,0,0,0,1,3.0,3.0,0.1%
78,79,Jawill Davis(FA),2,4,27,13.5,22,1,0,0,0,0,0,1,2.7,2.7,0.0%
79,80,Marcus Johnson(TEN),2,2,26,13.0,17,0,0,0,0,0,0,1,2.6,2.6,0.6%
80,81,Jarius Wright(FA),3,6,25,8.3,27,1,0,0,0,0,0,1,2.5,2.5,0.0%
81,82,Phillip Dorsett II(HOU),3,3,25,8.3,16,0,0,0,0,0,0,1,2.5,2.5,0.0%
82,83,Marvin Hall(FA),2,3,25,12.5,16,0,0,0,0,0,0,1,2.5,2.5,0.0%
83,84,Alex Erickson(CAR),3,3,24,8.0,10,0,0,0,0,0,0,1,2.4,2.4,0.0%
84,85,Chad Williams(FA),2,6,23,11.5,13,0,0,0,0,0,0,1,2.3,2.3,0.0%
85,86,Antonio Callaway(FA),3,5,22,7.3,9,0,0,0,0,0,0,1,2.2,2.2,0.0%
86,87,Chris Conley(HOU),2,5,21,10.5,14,0,0,0,0,0,0,1,2.1,2.1,0.4%
87,88,Laquon Treadwell(JAC),3,4,21,7.0,8,0,0,0,0,0,0,1,2.1,2.1,2.5%
88,89,Zay Jones(LV),3,4,20,6.7,12,0,0,0,0,0,0,1,2.0,2.0,6.0%
89,90,Chris Moore(HOU),1,2,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,0.1%
90,91,Deonte Thompson(FA),2,4,19,9.5,11,0,0,0,0,0,0,1,1.9,1.9,0.0%
91,92,Austin Carr(FA),2,2,17,8.5,10,0,0,0,0,0,0,1,1.7,1.7,0.0%
92,93,Kenny Stills(NO),2,5,17,8.5,13,0,0,0,0,0,0,1,1.7,1.7,0.1%
93,94,Will Fuller V(MIA),2,3,15,7.5,10,0,0,0,0,0,0,1,1.5,1.5,22.8%
94,95,KhaDarel Hodge(DET),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.1%
95,96,Jermaine Kearse(FA),1,4,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%
96,97,De'Anthony Thomas(FA),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%
97,98,Zach Pascal(IND),1,7,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,3.5%
98,99,Kelvin Benjamin(FA),1,5,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.1%
99,100,Taywan Taylor(FA),3,5,30,10.0,19,0,0,0,0,0,1,1,1.0,1.0,0.0%
100,101,Victor Bolden Jr.(FA),1,4,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
101,102,Amari Cooper(DAL),1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,97.7%
102,103,Cole Beasley(BUF),1,3,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,63.2%
103,104,Richie James Jr.(SF),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
104,105,Darius Jennings(DET),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
105,106,Tim Patrick(DEN),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,17.6%
106,107,Brian Quick(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
107,108,Michael Gallup(DAL),1,3,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,72.8%
108,109,Ryan Switzer(CLE),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
109,110,Andre Roberts(LAC),1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%
110,111,Jordan Matthews(SF),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
111,112,Ray-Ray McCloud(PIT),1,1,7,7.0,7,0,0,1,-3,0,0,1,0.4,0.4,1.0%
112,113,Doug Baldwin(FA),1,1,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,0.0%
113,114,Antonio Gandy-Golden(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
114,115,Van Jefferson(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1%
115,116,Donovan Peoples-Jones(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3%
116,117,Aaron Fuller(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
117,118,John Hightower(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
118,119,Tyler Vaughns(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
119,120,Marquez Callaway(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6%
120,121,Easop Winston Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
121,122,Michael Pittman Jr.(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6%
122,123,Denzel Mims(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
123,124,Joe Reed(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
