,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Cooper Kupp(LAR),9,11,162,18.0,70,2,2,0,0,0,0,1,28.2,28.2,100.0%
1,2,Golden Tate(FA),8,8,132,16.5,45,3,2,0,0,0,0,1,25.2,25.2,0.1%
2,3,Taylor Gabriel(FA),7,7,104,14.9,33,2,2,1,10,0,0,1,23.4,23.4,0.1%
3,4,DeAndre Hopkins(ARI),10,12,169,16.9,30,4,1,0,0,0,0,1,22.9,22.9,69.3%
4,5,Corey Davis(NYJ),9,15,161,17.9,51,4,1,0,0,0,0,1,22.1,22.1,29.9%
5,6,Adam Thielen(MIN),8,12,135,16.9,45,2,1,0,0,0,0,1,19.5,19.5,82.7%
6,7,Amari Cooper(DAL),8,11,128,16.0,36,2,1,0,0,0,0,1,18.8,18.8,97.7%
7,8,Brandin Cooks(HOU),7,8,116,16.6,47,2,1,1,10,0,0,1,18.6,18.6,92.7%
8,9,John Brown(FA),3,7,116,38.7,71,2,1,1,3,0,0,1,17.9,17.9,1.3%
9,10,Calvin Ridley(ATL),4,6,54,13.5,30,1,2,1,1,0,0,1,17.5,17.5,56.8%
10,11,Julio Jones(TEN),9,12,173,19.2,49,2,0,0,0,0,0,1,17.3,17.3,60.7%
11,12,Donte Moncrief(FA),5,5,109,21.8,67,1,1,0,0,0,0,1,16.9,16.9,0.0%
12,13,Alshon Jeffery(FA),8,9,105,13.1,31,1,1,0,0,0,0,1,16.5,16.5,0.1%
13,14,Robert Woods(LAR),5,5,101,20.2,36,2,1,0,0,0,0,1,16.1,16.1,29.9%
14,15,Sterling Shepard(NYG),10,10,77,7.7,23,1,1,0,0,0,0,1,15.7,15.7,23.7%
15,16,Aldrick Robinson(FA),2,2,33,16.5,17,0,2,0,0,0,0,1,15.3,15.3,0.0%
16,17,A.J. Green(ARI),4,8,78,19.5,38,1,1,0,0,0,0,1,13.8,13.8,51.8%
17,18,Jordy Nelson(FA),5,8,48,9.6,19,0,1,0,0,0,0,1,12.8,12.8,0.1%
18,19,Cordarrelle Patterson(ATL),3,5,54,18.0,55,1,1,1,11,0,0,1,12.5,12.5,95.1%
19,20,Stefon Diggs(BUF),11,15,123,11.2,34,2,0,0,0,0,0,1,12.3,12.3,100.0%
20,21,Antonio Brown(FA),5,11,62,12.4,26,1,1,0,0,0,0,1,12.2,12.2,84.1%
21,22,Dede Westbrook(MIN),9,13,130,14.4,27,4,0,1,11,0,1,1,12.1,12.1,0.1%
22,23,Zach Pascal(IND),6,10,56,9.3,18,0,1,0,0,0,0,1,11.6,11.6,3.5%
23,24,Jordan Matthews(SF),1,3,56,56.0,56,1,1,0,0,0,0,1,11.6,11.6,0.0%
24,25,Phillip Dorsett II(HOU),4,7,55,13.8,20,1,1,0,0,0,0,1,11.5,11.5,0.0%
25,26,T.Y. Hilton(IND),4,6,115,28.8,42,2,0,0,0,0,0,1,11.5,11.5,16.8%
26,27,John Ross(NYG),2,2,52,26.0,39,1,1,0,0,0,0,1,11.2,11.2,0.1%
27,28,DeSean Jackson(LV),5,8,112,22.4,48,2,0,0,0,0,0,1,11.2,11.2,4.4%
28,29,Mohamed Sanu Sr.(SF),6,9,111,18.5,36,2,0,0,0,0,0,1,11.1,11.1,0.1%
29,30,Will Fuller V(MIA),4,5,49,12.3,22,1,1,0,0,0,0,1,10.9,10.9,22.8%
30,31,Keke Coutee(IND),11,15,109,9.9,19,0,0,2,-2,0,0,1,10.7,10.7,0.0%
31,32,Chester Rogers(TEN),8,11,85,10.6,22,1,0,0,0,0,0,1,10.5,10.5,0.6%
32,33,Tyler Boyd(CIN),11,15,100,9.1,13,0,0,0,0,0,0,1,10.0,10.0,71.3%
33,34,Jarvis Landry(CLE),4,10,34,8.5,15,0,1,0,0,0,0,1,9.4,9.4,72.5%
34,35,Kendrick Bourne(NE),3,4,34,11.3,17,0,1,0,0,0,0,1,9.4,9.4,23.7%
35,36,Tajae Sharpe(ATL),2,3,27,13.5,16,0,1,0,0,0,0,1,8.7,8.7,1.1%
36,37,Allen Robinson II(CHI),2,4,23,11.5,14,0,1,0,0,0,0,1,8.3,8.3,53.7%
37,38,Chad Williams(FA),1,3,22,22.0,22,1,1,0,0,0,0,1,8.2,8.2,0.0%
38,39,Davante Adams(GB),8,14,81,10.1,25,1,0,0,0,0,0,1,8.1,8.1,100.0%
39,40,Josh Bellamy(FA),1,1,20,20.0,20,1,1,0,0,0,0,1,8.0,8.0,0.0%
40,41,Geronimo Allison(FA),6,11,80,13.3,27,1,0,0,0,0,0,1,8.0,8.0,0.0%
41,42,Taywan Taylor(FA),7,9,77,11.0,19,0,0,0,0,0,0,1,7.7,7.7,0.0%
42,43,Kenny Golladay(NYG),4,4,74,18.5,22,2,0,0,0,0,0,1,7.4,7.4,51.8%
43,44,Odell Beckham Jr.(LAR),7,11,60,8.6,27,1,0,1,10,0,0,1,7.0,7.0,90.8%
44,45,Quincy Enunwa(FA),4,8,66,16.5,42,1,0,0,0,0,0,1,6.6,6.6,0.0%
45,46,Ryan Grant(FA),5,7,64,12.8,23,1,0,0,0,0,0,1,6.4,6.4,0.0%
46,47,Keenan Allen(LAC),7,10,63,9.0,18,0,0,0,0,0,0,1,6.3,6.3,99.3%
