,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Amari Cooper(DAL),8,9,180,22.5,90,2,2,0,0,0,0,1,30.0,30.0,97.7%
1,2,JuJu Smith-Schuster(PIT),13,17,189,14.5,97,1,1,0,0,0,0,1,24.9,24.9,18.5%
2,3,Corey Davis(NYJ),4,4,96,24.0,48,2,1,1,39,0,0,1,19.5,19.5,29.9%
3,4,Adam Thielen(MIN),8,9,125,15.6,33,3,1,0,0,0,0,1,18.5,18.5,82.7%
4,5,Tyler Lockett(SEA),5,5,107,21.4,43,2,1,1,-2,0,0,1,16.5,16.5,97.5%
5,6,David Moore(FA),4,5,103,25.8,54,2,1,0,0,0,0,1,16.3,16.3,0.0%
6,7,Demaryius Thomas(FA),4,5,38,9.5,12,0,2,0,0,0,0,1,15.8,15.8,0.1%
7,8,Robert Foster(DAL),2,3,94,47.0,75,1,1,0,0,0,0,1,15.4,15.4,0.0%
8,9,Stefon Diggs(BUF),8,11,77,9.6,30,2,1,1,12,0,0,1,14.9,14.9,100.0%
9,10,Dede Westbrook(MIN),3,4,44,14.7,25,1,1,1,43,0,0,1,14.7,14.7,0.1%
10,11,Emmanuel Sanders(BUF),7,12,86,12.3,38,1,1,0,0,0,0,1,14.6,14.6,46.6%
11,12,Tyler Boyd(CIN),7,8,85,12.1,28,2,1,0,0,0,0,1,14.5,14.5,71.3%
12,13,Mike Williams(LAC),4,4,25,6.3,10,0,2,0,0,0,0,1,14.5,14.5,91.9%
13,14,Julian Edelman(FA),4,5,84,21.0,36,2,1,0,0,0,0,1,14.4,14.4,13.1%
14,15,Dante Pettis(NYG),4,7,77,19.3,25,2,1,0,0,0,0,1,13.7,13.7,0.1%
15,16,Leonte Carroo(FA),1,2,74,74.0,74,1,1,0,0,0,0,1,13.4,13.4,0.0%
16,17,Calvin Ridley(ATL),8,13,93,11.6,50,2,1,0,0,0,1,1,13.3,13.3,56.8%
17,18,Keenan Allen(LAC),7,7,72,10.3,20,1,1,0,0,0,0,1,13.2,13.2,99.3%
18,19,Davante Adams(GB),5,8,69,13.8,36,1,1,0,0,0,0,1,12.9,12.9,100.0%
19,20,Julio Jones(TEN),11,14,147,13.4,21,2,0,1,1,0,1,1,12.8,12.8,60.7%
20,21,Jermaine Kearse(FA),6,12,66,11.0,17,0,1,0,0,0,0,1,12.6,12.6,0.0%
21,22,T.Y. Hilton(IND),7,10,125,17.9,36,4,0,0,0,0,0,1,12.5,12.5,16.8%
22,23,Antonio Callaway(FA),4,5,62,15.5,21,1,1,0,0,0,0,1,12.2,12.2,0.0%
23,24,Mike Evans(TB),6,8,116,19.3,42,2,0,0,0,0,0,1,11.6,11.6,97.8%
24,25,Adam Humphries(WAS),6,6,54,9.0,28,1,1,0,0,0,0,1,11.4,11.4,0.8%
25,26,Curtis Samuel(WAS),2,2,17,8.5,10,0,1,1,25,0,0,1,10.2,10.2,15.7%
26,27,DJ Moore(CAR),8,9,91,11.4,28,1,0,1,7,0,0,1,9.8,9.8,95.7%
27,28,John Ross(NYG),3,7,31,10.3,17,0,1,0,0,0,0,1,9.1,9.1,0.1%
28,29,Larry Fitzgerald(FA),2,2,30,15.0,25,1,1,0,0,0,0,1,9.0,9.0,0.3%
29,30,Kenny Golladay(NYG),5,8,90,18.0,43,2,0,0,0,0,0,1,9.0,9.0,51.8%
30,31,Tommylee Lewis(MIA),1,1,28,28.0,28,1,1,0,0,0,0,1,8.8,8.8,0.0%
31,32,Trey Quinn(FA),5,6,26,5.2,10,0,1,0,0,0,0,1,8.6,8.6,0.0%
32,33,Odell Beckham Jr.(LAR),5,9,85,17.0,39,1,0,0,0,0,0,1,8.5,8.5,90.8%
33,34,Michael Crabtree(FA),3,6,21,7.0,10,0,1,0,0,0,0,1,8.1,8.1,0.0%
34,35,Isaiah McKenzie(BUF),2,3,11,5.5,6,0,0,2,8,1,0,1,7.9,7.9,5.5%
35,36,Mohamed Sanu Sr.(SF),4,4,74,18.5,37,1,0,1,3,0,0,1,7.7,7.7,0.1%
36,37,DeAndre Hopkins(ARI),5,6,74,14.8,28,2,0,0,0,0,0,1,7.4,7.4,69.3%
37,38,Quincy Enunwa(FA),4,4,73,18.3,41,1,0,0,0,0,0,1,7.3,7.3,0.0%
38,39,Austin Carr(FA),1,1,12,12.0,12,0,1,0,0,0,0,1,7.2,7.2,0.0%
39,40,Ryan Switzer(CLE),6,8,67,11.2,24,1,0,1,4,0,0,1,7.1,7.1,0.0%
40,41,Josh Gordon(KC),5,5,70,14.0,23,1,0,0,0,0,0,1,7.0,7.0,1.8%
41,42,Antonio Brown(FA),9,13,67,7.4,14,0,0,0,0,0,0,1,6.7,6.7,84.1%
42,43,Josh Doctson(FA),6,10,66,11.0,17,0,0,0,0,0,0,1,6.6,6.6,0.0%
43,44,Seth Roberts(FA),2,3,54,27.0,44,1,0,1,11,0,0,1,6.5,6.5,0.0%
44,45,Keith Kirkwood(FA),1,3,5,5.0,5,0,1,0,0,0,0,1,6.5,6.5,0.0%
45,46,Equanimeous St. Brown(GB),3,5,53,17.7,23,1,0,1,5,0,0,1,5.8,5.8,0.1%
46,47,Taylor Gabriel(FA),7,8,49,7.0,11,0,0,0,0,0,0,1,4.9,4.9,0.1%
47,48,Chester Rogers(TEN),3,4,49,16.3,34,1,0,0,0,0,0,1,4.9,4.9,0.6%
48,49,Chris Hogan(FA),2,2,47,23.5,27,2,0,0,0,0,0,1,4.7,4.7,0.0%
49,50,Travis Benjamin(SF),3,3,47,15.7,27,1,0,0,0,0,0,1,4.7,4.7,0.0%
50,51,Anthony Miller(PIT),3,4,41,13.7,26,1,0,0,0,0,0,1,4.4,4.4,0.3%
51,52,Chris Godwin(TB),4,4,42,10.5,15,0,0,0,0,0,0,1,4.2,4.2,67.1%
52,53,Christian Kirk(ARI),4,6,41,10.3,17,0,0,0,0,0,0,1,4.1,4.1,79.5%
53,54,Dontrelle Inman(FA),3,4,40,13.3,22,1,0,0,0,0,0,1,4.0,4.0,0.0%
