,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
57,58,Kalen Ballage(PIT),91,303,3.3,17,0,3,29,37,166,5.7,0,0,11,64.9,5.9,0.1%
58,59,Benny Snell Jr.(PIT),111,368,3.3,30,0,4,10,14,61,6.1,0,1,16,64.9,4.1,0.9%
59,60,Kyle Juszczyk(SF),17,64,3.8,10,0,2,19,29,202,10.6,4,0,16,62.6,3.9,1.0%
60,61,Phillip Lindsay(MIA),118,502,4.3,55,0,1,7,14,28,4.0,0,0,11,59.0,5.4,9.0%
61,62,Le'Veon Bell(FA),82,328,4.0,16,0,2,16,20,138,8.6,0,0,11,58.6,5.3,5.4%
62,63,Joshua Kelley(LAC),111,354,3.2,33,0,2,23,23,148,6.4,0,2,14,58.2,4.2,1.1%
63,64,Salvon Ahmed(MIA),75,319,4.3,31,0,3,11,14,61,5.5,0,0,6,58.0,9.7,1.6%
64,65,Duke Johnson Jr.(MIA),77,235,3.1,23,0,1,28,35,249,8.9,1,2,11,56.4,5.1,7.4%
65,66,Samaje Perine(CIN),63,301,4.8,46,0,3,11,12,66,6.0,0,0,16,54.7,3.4,15.2%
66,67,Kerryon Johnson(FA),52,181,3.5,14,0,2,19,26,187,9.8,1,1,16,52.8,3.3,0.1%
67,68,Peyton Barber(LV),94,258,2.7,15,0,4,4,7,12,3.0,0,0,16,51.0,3.2,1.2%
68,69,Jordan Wilkins(FA),84,308,3.7,22,0,1,12,16,105,8.8,0,0,15,49.3,3.3,0.0%
69,70,Ty Johnson(NYJ),54,254,4.7,34,0,1,16,21,99,6.2,1,0,13,47.3,3.6,15.8%
70,71,Mark Ingram II(NO),72,299,4.2,30,0,2,6,8,50,8.3,0,0,11,46.9,4.3,39.1%
71,72,Justin Jackson(LAC),59,270,4.6,36,0,0,19,24,173,9.1,0,0,9,46.3,5.1,42.5%
72,73,La'Mical Perine(NYJ),64,232,3.6,20,0,2,11,15,63,5.7,0,0,10,41.5,4.2,0.2%
73,74,Ito Smith(DAL),63,268,4.3,24,0,1,17,26,75,4.4,0,0,14,40.3,2.9,0.0%
74,75,DeeJay Dallas(SEA),34,108,3.2,13,0,2,17,20,111,6.5,1,0,12,39.9,3.3,2.3%
75,76,AJ Dillon(GB),46,242,5.3,30,0,2,2,2,21,10.5,0,0,11,38.3,3.5,87.4%
76,77,Dion Lewis(FA),29,115,4.0,19,0,2,19,30,127,6.7,1,2,16,38.2,2.4,2.0%
77,78,Alfred Morris(NYG),55,238,4.3,20,0,1,3,4,19,6.3,1,0,9,37.7,4.2,0.0%
78,79,Darrel Williams(KC),39,169,4.3,13,0,1,18,26,116,6.4,0,0,16,36.5,2.3,79.6%
79,80,Matt Breida(BUF),59,254,4.3,24,0,0,9,10,96,10.7,0,1,12,33.0,2.8,8.2%
80,81,Jalen Richard(LV),22,123,5.6,20,0,1,19,23,138,7.3,0,0,13,32.1,2.5,0.7%
81,82,Jeremy McNichols(FA),47,204,4.3,20,0,1,12,17,55,4.6,0,0,16,31.9,2.0,7.6%
82,83,Josh Adams(NO),29,157,5.4,25,0,2,6,8,29,4.8,0,0,8,30.6,3.8,0.0%
83,84,Jordan Howard(PHI),35,60,1.7,11,0,4,1,1,-3,-3.0,0,0,7,29.7,4.2,18.7%
84,85,Devonta Freeman(BAL),54,172,3.2,14,0,1,7,10,58,8.3,0,0,5,29.0,5.8,74.2%
85,86,Rodney Smith(FA),41,156,3.8,13,0,1,9,11,59,6.6,0,0,7,27.5,3.9,0.1%
86,87,Darwin Thompson(KC),27,97,3.6,14,0,1,7,11,65,9.3,1,1,13,26.2,2.0,0.0%
87,88,Royce Freeman(HOU),35,170,4.9,23,0,0,12,13,81,6.8,0,0,16,25.1,1.6,5.2%
88,89,JaMycal Hasty(SF),39,148,3.8,20,0,1,7,8,33,4.7,0,0,8,24.1,3.0,4.2%
89,90,Travis Homer(SEA),25,88,3.5,12,0,0,9,10,90,10.0,1,0,9,23.8,2.6,0.3%
90,91,Chris Thompson(FA),7,20,2.9,5,0,0,20,23,146,7.3,1,0,8,22.6,2.8,0.0%
91,92,Ameer Abdullah(CAR),8,42,5.3,13,0,0,8,9,58,7.3,2,0,16,22.0,1.4,10.4%
92,93,Antonio Williams(NYG),12,63,5.3,18,0,2,1,1,20,20.0,0,0,1,20.3,20.3,0.0%
93,94,Alex Collins(SEA),18,77,4.3,13,0,2,1,2,4,4.0,0,0,3,20.1,6.7,18.8%
94,95,Dare Ogunbowale(JAC),32,145,4.5,25,0,0,10,20,54,5.4,0,0,14,19.9,1.4,31.1%
95,96,Ke'Shawn Vaughn(TB),26,109,4.2,19,0,0,5,10,34,6.8,1,1,10,18.3,1.8,7.8%
96,97,D'Ernest Johnson(CLE),33,166,5.0,28,0,0,3,4,14,4.7,0,0,16,18.0,1.1,18.7%
97,98,C.J. Ham(MIN),5,18,3.6,10,0,0,8,14,97,12.1,1,0,15,17.5,1.2,0.1%
98,99,Alec Ingold(LV),3,4,1.3,3,0,0,12,17,110,9.2,1,0,16,17.4,1.1,0.1%
99,100,Trayveon Williams(CIN),26,157,6.0,55,0,0,5,5,30,6.0,0,1,10,16.7,1.7,0.1%
100,101,Anthony McFarland Jr.(PIT),33,113,3.4,20,0,0,6,10,54,9.0,0,0,11,16.7,1.5,0.2%
101,102,Corey Clement(DAL),21,75,3.6,7,0,1,5,6,25,5.0,0,0,15,16.0,1.1,0.8%
102,103,D'Onta Foreman(TEN),22,95,4.3,15,0,0,1,1,5,5.0,1,0,6,16.0,2.7,66.5%
103,104,T.J. Yeldon(FA),10,70,7.0,34,0,0,1,4,22,22.0,1,0,3,15.2,5.1,0.0%
104,105,Tyler Ervin(FA),13,67,5.2,21,0,0,11,15,84,7.6,0,0,8,15.1,1.9,0.0%
105,106,Reggie Bonnafon(WAS),12,69,5.8,22,0,0,2,2,18,9.0,1,0,2,14.7,7.4,0.0%
106,107,Darrynton Evans(TEN),14,54,3.9,9,0,0,2,4,27,13.5,1,0,5,14.1,2.8,0.9%
107,108,LeSean McCoy(FA),10,31,3.1,14,0,0,15,19,101,6.7,0,0,10,13.2,1.3,2.0%
108,109,Mike Boone(DEN),11,59,5.4,19,0,1,2,2,10,5.0,0,0,16,12.9,0.8,1.5%
109,110,Ty Montgomery(NO),19,101,5.3,36,0,0,3,6,27,9.0,0,0,6,12.8,2.1,0.6%
110,111,Ryan Nall(CHI),3,0,0.0,0,0,0,8,9,67,8.4,1,0,15,12.7,0.8,0.0%
111,112,DeAndre Washington(FA),31,91,2.9,16,0,0,5,10,30,6.0,0,0,4,12.1,3.0,11.0%
112,113,Patrick Laird(MIA),13,72,5.5,17,0,0,10,12,68,6.8,0,1,16,12.0,0.8,0.0%
113,114,Troymaine Pope(FA),15,76,5.1,26,0,0,8,10,42,5.3,0,0,6,11.8,2.0,0.0%
114,115,Tarik Cohen(CHI),14,74,5.3,17,0,0,6,9,41,6.8,0,0,3,11.5,3.8,3.0%
115,116,J.J. Taylor(NE),23,110,4.8,28,0,0,1,2,4,4.0,0,0,6,11.4,1.9,0.7%
116,117,Jakob Johnson(NE),0,0,0,0,0,0,8,9,35,4.4,1,0,16,9.5,0.6,0.0%
117,118,Saquon Barkley(NYG),19,34,1.8,18,0,0,6,9,60,10.0,0,0,2,9.4,4.7,97.6%
118,119,Artavis Pierce(FA),6,34,5.7,23,0,1,0,0,0,0,0,0,5,9.4,1.9,0.0%
119,120,Tevin Coleman(NYJ),28,53,1.9,12,0,0,4,5,34,8.5,0,0,8,8.7,1.1,18.5%
120,121,Patrick Ricard(BAL),1,-1,-1.0,0,0,0,9,12,45,5.0,1,1,15,8.0,0.5,0.1%
121,122,Justice Hill(BAL),12,60,5.0,19,0,0,5,5,20,4.0,0,0,12,8.0,0.7,0.1%
122,123,C.J. Prosise(FA),10,19,1.9,7,0,0,5,5,18,3.6,1,1,10,7.7,0.8,0.0%
123,124,Reggie Gilliam(BUF),0,0,0,0,0,0,2,2,16,8.0,1,0,14,7.6,0.5,0.0%
124,125,Jaylen Samuels(ARI),9,28,3.1,6,0,0,9,14,46,5.1,0,0,14,7.4,0.5,0.1%
125,126,Anthony Sherman(FA),3,8,2.7,6,0,0,1,2,5,5.0,1,0,12,7.3,0.6,0.0%
126,127,Jonathan Ward(ARI),0,0,0,0,0,0,1,1,11,11.0,1,0,14,7.1,0.5,0.1%
127,128,Buddy Howell(LAR),16,64,4.0,9,0,0,1,2,3,3.0,0,0,14,6.7,0.5,0.0%
128,129,Keith Smith(ATL),4,7,1.8,3,0,0,11,15,59,5.4,0,0,16,6.6,0.4,0.0%
129,130,Theo Riddick(FA),6,14,2.3,11,0,0,5,6,43,8.6,0,0,5,5.7,1.1,0.0%
130,131,Marlon Mack(IND),4,26,6.5,18,0,0,3,3,30,10.0,0,0,1,5.6,5.6,1.6%
131,132,Dontrell Hilliard(TEN),9,48,5.3,19,0,0,1,1,2,2.0,0,0,7,5.0,0.7,27.5%
132,133,Trenton Cannon(SF),10,33,3.3,13,0,0,3,3,16,5.3,0,0,14,4.9,0.4,0.1%
133,134,Michael Burton(KC),7,18,2.6,7,0,0,4,4,28,7.0,0,0,15,4.6,0.3,0.1%
134,135,Devine Ozigbo(NE),1,1,1.0,1,0,0,9,9,42,4.7,0,0,8,4.3,0.5,0.0%
135,136,Khari Blasingame(TEN),0,0,0,0,0,0,4,5,39,9.8,0,0,15,3.9,0.3,0.0%
136,137,Elijhaa Penny(NYG),6,15,2.5,5,0,0,2,3,20,10.0,0,0,14,3.5,0.3,0.1%
137,138,Rashaad Penny(SEA),11,34,3.1,7,0,0,0,0,0,0,0,0,3,3.4,1.1,78.9%
138,139,Bo Scarbrough(LV),6,31,5.2,12,0,0,0,0,0,0,0,0,1,3.1,3.1,0.0%
139,140,Austin Walter(NYJ),1,3,3.0,3,0,0,1,1,27,27.0,0,0,4,3.0,0.8,1.4%
140,141,Alex Armah Jr.(WAS),6,9,1.5,3,0,0,5,9,18,3.6,0,0,16,2.7,0.2,0.0%
141,142,Rico Dowdle(DAL),7,24,3.4,7,0,0,0,0,0,0,0,0,15,2.4,0.2,0.0%
142,143,Jason Huntley(PHI),5,19,3.8,10,0,0,1,2,0,0.0,0,0,5,1.9,0.4,0.2%
143,144,Andy Janovich(CLE),2,4,2.0,2,0,0,2,5,13,6.5,0,0,14,1.7,0.1,0.1%
144,145,LeVante Bellamy(FA),4,11,2.8,8,0,0,1,1,5,5.0,0,0,5,1.6,0.3,0.0%
145,146,Scottie Phillips(HOU),2,9,4.5,5,0,0,1,1,7,7.0,0,0,8,1.6,0.2,0.0%
146,147,Dwayne Washington(NO),8,15,1.9,5,0,0,0,0,0,0,0,0,11,1.5,0.1,0.1%
147,148,Tony Jones Jr.(NO),3,13,4.3,6,0,0,0,0,0,0,0,0,1,1.3,1.3,2.9%
148,149,D.J. Foster(FA),2,2,1.0,2,0,0,1,1,7,7.0,0,0,10,0.9,0.1,0.0%
149,150,Chandler Cox(FA),0,0,0,0,0,0,2,2,9,4.5,0,0,8,0.9,0.1,0.0%
150,151,Senorise Perry(FA),2,9,4.5,6,0,0,0,0,0,0,0,0,7,0.9,0.1,0.0%
151,152,Dexter Williams(CLE),2,8,4.0,5,0,0,0,0,0,0,0,0,3,0.8,0.3,0.0%
152,153,Gabe Nabers(LAC),2,7,3.5,4,0,0,5,7,25,5.0,2,0,16,0.8,0.1,0.0%
153,154,Craig Reynolds(DET),1,4,4.0,4,0,0,1,1,3,3.0,0,0,2,0.7,0.4,12.7%
154,155,Jonathan Williams(WAS),1,5,5.0,5,0,0,4,4,21,5.3,0,1,5,0.6,0.1,0.6%
155,156,Cullen Gillaspia(NYG),0,0,0,0,0,0,1,1,6,6.0,0,0,7,0.6,0.1,0.0%
156,157,Lamar Miller(FA),0,0,0,0,0,0,2,2,6,3.0,0,0,1,0.6,0.6,0.0%
157,158,Tony Brooks-James(FA),3,4,1.3,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
158,159,Qadree Ollison(ATL),1,3,3.0,3,0,0,0,0,0,0,0,0,3,0.3,0.1,0.3%
159,160,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
160,161,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
161,162,Ty'Son Williams(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
162,163,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
163,164,Malcolm Perry(FA),3,5,1.7,6,0,0,9,13,92,10.2,1,0,9,0.0,0.0,0.0%
164,165,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
165,166,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
166,167,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
167,168,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
168,169,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
169,170,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
170,171,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
171,172,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
172,173,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
173,174,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
174,175,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
175,176,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
176,177,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
177,178,Johnny Stanton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
178,179,Dalyn Dawkins(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
179,180,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
180,181,Ryquell Armstead(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
181,182,Nick Bawden(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
182,183,Aca'Cedric Ware(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
183,184,Derrick Gore(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0%
184,185,Travis Etienne Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
185,186,Najee Harris(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
186,187,Kylin Hill(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
187,188,Eno Benjamin(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
188,189,Caleb Huntley(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
189,190,Michael Warren II(DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
190,191,Trey Sermon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9%
191,192,Javon Leake(DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
192,193,Tavien Feaster(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
193,194,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
194,195,Darius Bradwell(CAR),0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
195,196,Xavier Jones(FA),0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0,0.3%
196,197,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
197,198,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
198,199,Trevon Wesco(NYJ),1,0,0.0,0,0,0,1,2,5,5.0,0,0,12,0.0,0.0,0.0%
199,200,Jordan Scarlett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
200,201,Damarea Crockett(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
201,202,Mike Weber(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
202,203,Sutton Smith(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
203,204,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0%
204,205,John Lovett(FA),3,6,2.0,4,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
205,206,Jeremy Cox(FA),0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
206,207,Javonte Williams(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.7%
207,208,Elijah Mitchell(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5%
208,209,Chris Evans(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
209,210,Khalil Herbert(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4%
210,211,Javian Hawkins(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
211,212,Michael Carter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1%
212,213,Rhamondre Stevenson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4%
213,214,Jake Funk(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
214,215,A.J. Rose Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
215,216,Nate McCrary(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
216,217,Josh Johnson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
217,218,Adam Prentice(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
218,219,Tre Harbison III(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
219,220,Nick Ralston(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
220,221,Kene Nwangwu(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
221,222,JaQuan Hardy(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
222,223,Tory Carter(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
223,224,Kenneth Gainwell(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8%
224,225,Gary Brightwell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
225,226,Gerrid Doaks(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
226,227,Mason Stokke(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
227,228,Spencer Brown(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
228,229,Taiwan Jones(BUF),0,0,0,0,0,0,0,2,0,0,0,0,13,0.0,0.0,0.0%
229,230,Bruce Miller(FA),0,0,0,0,0,0,1,2,2,2.0,0,0,8,0.0,0.0,0.0%
230,231,Isaac Odim(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
231,232,Chad Spann(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
232,233,Jay Finley(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
233,234,Shane Bannon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
234,235,Andre Anderson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
235,236,Garrett Mills(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
236,237,Nick Bellore(SEA),1,5,5.0,5,0,0,1,1,9,9.0,0,0,16,0.0,0.0,0.0%
237,238,Brandon Bolden(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7%
238,239,Jamize Olawale(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
239,240,Cordarrelle Patterson(ATL),64,232,3.6,13,0,1,21,25,132,6.3,0,0,16,0.0,0.0,95.1%
240,241,Xavier Omon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
241,242,Anthony Alridge(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
