,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
19,20,Zack Moss(BUF),14,61,4.4,17,0,1,0,1,0,0,0,0,1,12.1,12.1,36.8%
20,21,Alvin Kamara(NO),26,120,4.6,10,0,0,0,0,0,0,0,0,1,12.0,12.0,100.0%
21,22,J.D. McKissic(WAS),7,15,2.1,10,0,0,5,5,44,8.8,1,0,1,11.9,11.9,32.9%
22,23,Latavius Murray(BAL),18,59,3.3,11,0,1,0,0,0,0,0,0,1,11.9,11.9,22.2%
23,24,Darrel Williams(KC),10,42,4.2,10,0,1,2,2,16,8.0,0,0,1,11.8,11.8,79.6%
24,25,Darrell Henderson Jr.(LAR),14,89,6.4,15,0,0,5,6,27,5.4,0,0,1,11.6,11.6,76.0%
25,26,Nick Chubb(CLE),21,100,4.8,13,0,0,1,1,5,5.0,0,0,1,10.5,10.5,99.8%
26,27,AJ Dillon(GB),15,81,5.4,25,0,0,1,1,16,16.0,0,0,1,9.7,9.7,87.4%
27,28,Michael Carter(NYJ),13,38,2.9,13,0,1,1,3,-4,-4.0,0,0,1,9.4,9.4,79.1%
28,29,Trey Sermon(SF),19,89,4.7,15,0,0,0,0,0,0,0,0,1,8.9,8.9,13.9%
29,30,Devin Singletary(BUF),14,79,5.6,15,0,0,1,1,7,7.0,0,0,1,8.6,8.6,89.1%
30,31,Mike Davis(ATL),13,14,1.1,8,0,0,2,2,12,6.0,1,0,1,8.6,8.6,49.7%
31,32,Ronald Jones II(TB),6,25,4.2,8,0,1,0,0,0,0,0,0,1,8.5,8.5,83.5%
32,33,Jeremy McNichols(FA),1,11,11.0,11,0,0,8,12,74,9.3,0,0,1,8.5,8.5,7.6%
33,34,Aaron Jones(GB),15,48,3.2,15,0,0,3,4,51,17.0,0,1,1,7.9,7.9,98.9%
34,35,Chuba Hubbard(CAR),13,57,4.4,14,0,0,2,2,14,7.0,0,0,1,7.1,7.1,58.1%
35,36,Melvin Gordon III(DEN),9,56,6.2,14,0,0,2,4,11,5.5,0,0,1,6.7,6.7,87.8%
36,37,Tony Pollard(DAL),10,67,6.7,18,0,0,0,0,0,0,0,0,1,6.7,6.7,75.3%
37,38,Jamaal Williams(DET),14,66,4.7,11,0,0,0,0,0,0,0,0,1,6.6,6.6,58.2%
38,39,Javonte Williams(DEN),7,48,6.9,31,0,0,3,3,11,3.7,0,0,1,5.9,5.9,92.7%
39,40,Josh Jacobs(LV),13,40,3.1,10,0,0,5,5,17,3.4,0,0,1,5.7,5.7,98.0%
40,41,Brandon Bolden(NE),1,0,0.0,0,0,0,6,6,51,8.5,0,0,1,5.1,5.1,10.7%
41,42,D'Andre Swift(DET),8,16,2.0,6,0,0,4,6,33,8.3,0,0,1,4.9,4.9,97.2%
42,43,Ty Montgomery(NO),2,7,3.5,5,0,0,3,3,42,14.0,0,0,1,4.9,4.9,0.6%
43,44,David Johnson(HOU),5,21,4.2,10,0,0,3,4,27,9.0,0,0,1,4.8,4.8,35.4%
44,45,Rodney Smith(FA),0,0,0,0,0,0,5,5,48,9.6,0,0,1,4.8,4.8,0.1%
45,46,Miles Sanders(PHI),7,13,1.9,5,0,0,3,3,34,11.3,0,0,1,4.7,4.7,77.0%
46,47,Dalvin Cook(MIN),9,34,3.8,13,0,0,2,6,10,5.0,0,0,1,4.4,4.4,100.0%
47,48,Kyle Juszczyk(SF),0,0,0,0,0,0,4,4,41,10.3,0,0,1,4.1,4.1,1.0%
48,49,Larry Rountree III(LAC),11,31,2.8,9,0,0,0,0,0,0,0,0,1,3.1,3.1,0.7%
49,50,Tevin Coleman(NYJ),4,14,3.5,8,0,0,2,2,17,8.5,0,0,1,3.1,3.1,18.5%
50,51,Chris Carson(SEA),13,30,2.3,8,0,0,1,1,1,1.0,0,0,1,3.1,3.1,31.7%
51,52,Wayne Gallman Jr.(MIN),6,29,4.8,13,0,0,0,1,0,0,0,0,1,2.9,2.9,1.0%
52,53,Malcolm Brown(MIA),8,23,2.9,4,0,0,1,1,4,4.0,0,0,1,2.7,2.7,3.6%
53,54,Damien Harris(NE),4,-4,-1.0,1,0,0,2,2,30,15.0,0,0,1,2.6,2.6,89.8%
54,55,Mark Ingram II(NO),6,24,4.0,12,0,0,0,0,0,0,0,0,1,2.4,2.4,39.1%
55,56,Marlon Mack(IND),10,22,2.2,12,0,0,1,2,1,1.0,0,0,1,2.3,2.3,1.6%
56,57,Samaje Perine(CIN),3,7,2.3,4,0,0,1,1,15,15.0,0,0,1,2.2,2.2,15.2%
57,58,Alexander Mattison(MIN),10,20,2.0,6,0,0,0,0,0,0,0,0,1,2.0,2.0,75.0%
58,59,Andy Janovich(CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.1%
59,60,Justin Jackson(LAC),3,-4,-1.3,0,0,0,4,4,17,4.3,0,0,1,1.3,1.3,42.5%
60,61,Salvon Ahmed(MIA),3,1,0.3,4,0,0,2,2,12,6.0,0,0,1,1.3,1.3,1.6%
61,62,Ty Johnson(NYJ),3,1,0.3,2,0,0,2,2,12,6.0,0,0,1,1.3,1.3,15.8%
62,63,Demetric Felton(CLE),0,0,0,0,0,0,2,2,12,6.0,0,0,1,1.2,1.2,0.7%
63,64,Jacques Patrick(FA),2,12,6.0,8,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%
64,65,Jaret Patterson(WAS),2,1,0.5,3,0,0,1,1,11,11.0,0,0,1,1.2,1.2,23.7%
65,66,Royce Freeman(HOU),3,12,4.0,6,0,0,0,0,0,0,0,0,1,1.2,1.2,5.2%
66,67,Devontae Booker(NYG),1,6,6.0,6,0,0,1,1,6,6.0,0,0,1,1.2,1.2,23.3%
67,68,Dwayne Washington(NO),1,5,5.0,5,0,0,1,1,6,6.0,0,0,1,1.1,1.1,0.1%
68,69,Le'Veon Bell(FA),4,11,2.8,4,0,0,0,1,0,0,0,0,1,1.1,1.1,5.4%
69,70,Reggie Gilliam(BUF),1,1,1.0,1,0,0,1,1,8,8.0,0,0,1,0.9,0.9,0.0%
70,71,Khalil Herbert(CHI),3,7,2.3,4,0,0,0,0,0,0,0,0,1,0.7,0.7,13.4%
71,72,Travis Homer(SEA),1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.3%
72,73,Tony Jones Jr.(NO),3,8,2.7,3,0,0,1,3,-3,-3.0,0,0,1,0.5,0.5,2.9%
73,74,Michael Burton(KC),1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.1%
74,75,Devonta Freeman(BAL),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,74.2%
75,76,Patrick Ricard(BAL),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.1%
76,77,Myles Gaskin(MIA),2,3,1.5,3,0,0,0,0,0,0,0,0,1,0.3,0.3,83.2%
77,78,Dare Ogunbowale(JAC),2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,31.1%
78,79,Ameer Abdullah(CAR),0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,10.4%
79,80,Alex Armah Jr.(WAS),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
80,81,Keith Smith(ATL),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
81,82,Kenyan Drake(LV),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,29.4%
82,83,C.J. Ham(MIN),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1%
83,84,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
84,85,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,86,Rico Dowdle(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,87,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,88,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,89,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,90,Ty'Son Williams(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
90,91,JaMycal Hasty(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%
91,92,DeeJay Dallas(SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.3%
92,93,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,94,Darius Bradwell(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,95,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,96,Josh Adams(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,97,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,98,Scottie Phillips(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,99,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
99,100,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
100,101,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
101,102,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
102,103,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
103,104,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
104,105,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
105,106,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,107,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
107,108,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
108,109,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
109,110,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,111,Jason Cabinda(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
111,112,Dontrell Hilliard(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5%
112,113,Johnny Stanton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
113,114,Jeff Wilson Jr.(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1%
114,115,Bo Scarbrough(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
115,116,Patrick Laird(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
116,117,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
117,118,Justice Hill(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
118,119,Dalyn Dawkins(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
119,120,John Kelly(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
120,121,Boston Scott(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7%
121,122,Gus Edwards(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6%
122,123,Buddy Howell(LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
123,124,Nick Bawden(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
124,125,Rashaad Penny(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9%
125,126,Reggie Bonnafon(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
126,127,Godwin Igwebuike(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4%
127,128,Mike Boone(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
128,129,Ryan Nall(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
129,130,Derrick Gore(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0%
130,131,Craig Reynolds(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7%
131,132,Austin Walter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
132,133,Travis Etienne Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
133,134,J.K. Dobbins(BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,10.3%
134,135,Khari Blasingame(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
135,136,Anthony McFarland Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
136,137,Joshua Kelley(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%
137,138,Tavien Feaster(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
138,139,Javon Leake(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
139,140,Darrynton Evans(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
140,141,Michael Warren II(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
141,142,Caleb Huntley(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
142,143,Eno Benjamin(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
143,144,Kalen Ballage(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
144,145,Ke'Shawn Vaughn(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
145,146,La'Mical Perine(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
146,147,Kylin Hill(GB),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%
147,148,Ito Smith(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
148,149,Cam Akers(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8%
149,150,Alec Ingold(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
150,151,Mike Weber(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
151,152,Damarea Crockett(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
152,153,Benny Snell Jr.(PIT),1,0,0.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.9%
153,154,Trayveon Williams(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
154,155,Jordan Scarlett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
155,156,Trevon Wesco(NYJ),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
156,157,Ryquell Armstead(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
157,158,Aca'Cedric Ware(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
158,159,Qadree Ollison(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
159,160,Dexter Williams(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
160,161,Darwin Thompson(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
161,162,Jakob Johnson(NE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
162,163,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
163,164,Cullen Gillaspia(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
164,165,Sutton Smith(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
165,166,Devine Ozigbo(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
166,167,Jaylen Samuels(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
167,168,D'Ernest Johnson(CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,18.7%
168,169,Elijah Mitchell(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5%
169,170,Chris Evans(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
170,171,Javian Hawkins(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
171,172,Rhamondre Stevenson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4%
172,173,Jake Funk(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
173,174,Nick Ralston(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
174,175,Nate McCrary(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
175,176,Josh Johnson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
176,177,Adam Prentice(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
177,178,Tre Harbison III(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
178,179,A.J. Rose Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
179,180,Kene Nwangwu(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
180,181,JaQuan Hardy(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
181,182,Tory Carter(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
182,183,Gary Brightwell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
183,184,Gerrid Doaks(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
184,185,Mason Stokke(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
185,186,Spencer Brown(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
186,187,Taiwan Jones(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
187,188,Shane Bannon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
188,189,Nick Bellore(SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
189,190,Isaac Odim(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
190,191,Chad Spann(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
191,192,Jay Finley(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
192,193,Andre Anderson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
193,194,Garrett Mills(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
194,195,Jamize Olawale(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
195,196,Alfred Morris(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
196,197,Kenny Irons(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
197,198,Anthony Alridge(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
198,199,Adrian Peterson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9%
199,200,Dantrell Savage(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
200,201,Chad Simpson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
201,202,Samkon Gado(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
202,203,Xavier Omon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
203,204,Mike Bell(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
204,205,Matt Lawrence(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
205,206,Marcus Mason(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
206,207,Marcus Mailei(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
207,208,Madison Hedgecock(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
208,209,Derek Watt(PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
209,210,Jonathan Williams(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
210,211,Jordan Howard(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7%
211,212,Peyton Barber(LV),1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%
212,213,Raheem Mostert(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0%
213,214,J.P. Holtz(CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
214,215,Taquan Mizzell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
215,216,Trey Edmunds(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
216,217,Matt Breida(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2%
217,218,Brandin Bryant(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
218,219,Elijhaa Penny(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
219,220,Jalen Richard(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
220,221,Tarik Cohen(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0%
221,222,Brian Hill(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
222,223,Corey Clement(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
223,224,D'Onta Foreman(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5%
224,225,Christian McCaffrey(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2%
225,226,Giovani Bernard(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%
226,227,Willie Carter(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
227,228,James White(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9%
228,229,Jerick McKinnon(KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%
229,230,Carlos Hyde(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9%
230,231,Tim Flanders(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
231,232,Kenjon Barner(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
232,233,Carlin Isles(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
233,234,Brennan Clay(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
234,235,Duke Johnson Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4%
235,236,Rex Burkhead(HOU),1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,31.5%
236,237,Phillip Lindsay(MIA),4,-1,-0.3,2,0,0,0,0,0,0,0,0,1,-0.1,-0.1,9.0%
237,238,Nyheim Hines(IND),2,6,3.0,7,0,0,2,2,5,2.5,0,1,1,-0.9,-0.9,44.8%
238,239,Sony Michel(LAR),3,11,3.7,9,0,0,0,0,0,0,0,1,1,-0.9,-0.9,89.4%
239,240,Trenton Cannon(SF),0,0,0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.1%
240,241,J.J. Taylor(NE),1,0,0.0,0,0,0,1,1,0,0.0,0,1,1,-2.0,-2.0,0.7%
