,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
16,17,Boston Scott(PHI),15,64,4.3,12,0,1,2,3,8,4.0,0,1,1,11.2,11.2,27.7%
17,18,Damien Harris(NE),11,40,3.6,14,0,1,1,1,12,12.0,0,0,1,11.2,11.2,89.8%
18,19,Ezekiel Elliott(DAL),9,25,2.8,8,0,1,6,8,24,4.0,0,0,1,10.9,10.9,99.7%
19,20,Austin Walter(NYJ),9,38,4.2,13,0,1,0,1,0,0,0,0,1,9.8,9.8,1.4%
20,21,Ronald Jones II(TB),7,37,5.3,11,0,1,0,0,0,0,0,0,1,9.7,9.7,83.5%
21,22,James Robinson(JAC),17,86,5.1,12,0,0,3,4,29,9.7,0,1,1,9.5,9.5,76.3%
22,23,D'Onta Foreman(TEN),19,109,5.7,30,0,0,1,1,3,3.0,0,1,1,9.2,9.2,66.5%
23,24,Melvin Gordon III(DEN),17,83,4.9,16,0,0,1,2,5,5.0,0,0,1,8.8,8.8,87.8%
24,25,Alexander Mattison(MIN),7,21,3.0,7,0,1,2,3,7,3.5,0,0,1,8.8,8.8,75.0%
25,26,Jamaal Williams(DET),15,65,4.3,19,0,0,5,5,18,3.6,0,0,1,8.3,8.3,58.2%
26,27,Dalvin Cook(MIN),10,39,3.9,30,0,0,6,7,64,10.7,0,1,1,8.3,8.3,100.0%
27,28,David Montgomery(CHI),17,46,2.7,12,0,0,3,3,28,9.3,0,0,1,7.4,7.4,98.7%
28,29,Tevin Coleman(NYJ),16,67,4.2,19,0,0,2,3,3,1.5,0,0,1,7.0,7.0,18.5%
29,30,Kene Nwangwu(MIN),1,7,7.0,7,0,0,0,0,0,0,0,0,1,6.7,6.7,1.0%
30,31,Miles Sanders(PHI),9,64,7.1,27,0,0,1,1,0,0.0,0,0,1,6.4,6.4,77.0%
31,32,Devonta Freeman(BAL),16,52,3.3,8,0,0,1,1,8,8.0,0,0,1,6.0,6.0,74.2%
32,33,David Johnson(HOU),10,39,3.9,7,0,0,2,3,16,8.0,0,0,1,5.5,5.5,35.4%
33,34,Brandon Bolden(NE),0,0,0,0,0,0,4,4,54,13.5,0,0,1,5.4,5.4,10.7%
34,35,Rex Burkhead(HOU),12,27,2.3,10,0,0,3,3,27,9.0,0,0,1,5.4,5.4,31.5%
35,36,Saquon Barkley(NYG),13,40,3.1,32,0,0,4,5,13,3.3,0,0,1,5.3,5.3,97.6%
36,37,Devin Singletary(BUF),15,44,2.9,15,0,0,1,1,4,4.0,0,0,1,4.8,4.8,89.1%
37,38,Rhamondre Stevenson(NE),9,46,5.1,19,0,0,0,1,0,0,0,0,1,4.6,4.6,50.4%
38,39,Ty Montgomery(NO),6,14,2.3,8,0,0,5,7,31,6.2,0,0,1,4.5,4.5,0.6%
39,40,Phillip Lindsay(MIA),12,42,3.5,9,0,0,0,0,0,0,0,0,1,4.2,4.2,9.0%
40,41,Ty Johnson(NYJ),6,42,7.0,24,0,0,0,1,0,0,0,0,1,4.2,4.2,15.8%
41,42,Mike Davis(ATL),5,16,3.2,6,0,0,3,4,25,8.3,0,0,1,4.1,4.1,49.7%
42,43,Nick Chubb(CLE),8,16,2.0,5,0,0,2,4,23,11.5,0,0,1,3.9,3.9,99.8%
43,44,Najee Harris(PIT),8,23,2.9,5,0,0,3,5,14,4.7,0,0,1,3.7,3.7,99.9%
44,45,Kyle Juszczyk(SF),0,0,0,0,0,0,2,2,37,18.5,0,0,1,3.7,3.7,1.0%
45,46,Christian McCaffrey(CAR),10,35,3.5,15,0,0,0,1,0,0,0,0,1,3.5,3.5,47.2%
46,47,Kenneth Gainwell(PHI),0,0,0,0,0,0,3,4,32,10.7,0,0,1,3.2,3.2,12.8%
47,48,DeeJay Dallas(SEA),3,4,1.3,3,0,0,5,5,27,5.4,0,0,1,3.1,3.1,2.3%
48,49,Kenyan Drake(LV),7,25,3.6,4,0,0,2,2,5,2.5,0,0,1,3.0,3.0,29.4%
49,50,Chris Evans(CIN),5,23,4.6,13,0,0,1,1,5,5.0,0,0,1,2.8,2.8,0.5%
50,51,Devontae Booker(NYG),3,10,3.3,6,0,0,1,1,17,17.0,0,0,1,2.7,2.7,23.3%
51,52,Kalen Ballage(PIT),3,21,7.0,13,0,0,1,2,6,6.0,0,0,1,2.7,2.7,0.1%
52,53,Tony Jones Jr.(NO),16,27,1.7,11,0,0,0,0,0,0,0,0,1,2.7,2.7,2.9%
53,54,Salvon Ahmed(MIA),5,17,3.4,16,0,0,1,1,9,9.0,0,0,1,2.6,2.6,1.6%
54,55,Sony Michel(LAR),3,14,4.7,7,0,0,1,1,11,11.0,0,0,1,2.5,2.5,89.4%
55,56,Ameer Abdullah(CAR),2,4,2.0,5,0,0,2,6,20,10.0,0,0,1,2.4,2.4,10.4%
56,57,Aaron Jones(GB),10,23,2.3,8,0,0,0,1,0,0,0,0,1,2.3,2.3,98.9%
57,58,Kareem Hunt(CLE),7,20,2.9,9,0,0,0,1,0,0,0,0,1,2.0,2.0,82.1%
58,59,Joshua Kelley(LAC),1,5,5.0,5,0,0,2,3,15,7.5,0,0,1,2.0,2.0,1.1%
59,60,Wayne Gallman Jr.(MIN),4,19,4.8,15,0,0,0,0,0,0,0,0,1,1.9,1.9,1.0%
60,61,Carlos Hyde(JAC),6,16,2.7,8,0,0,0,1,0,0,0,0,1,1.6,1.6,6.9%
61,62,C.J. Ham(MIN),0,0,0,0,0,0,1,1,16,16.0,0,0,1,1.6,1.6,0.1%
62,63,Keith Smith(ATL),0,0,0,0,0,0,2,2,16,8.0,0,0,1,1.6,1.6,0.0%
63,64,Samaje Perine(CIN),3,3,1.0,4,0,0,1,1,12,12.0,0,0,1,1.5,1.5,15.2%
64,65,Latavius Murray(BAL),8,14,1.8,4,0,0,0,0,0,0,0,0,1,1.4,1.4,22.2%
65,66,Anthony McFarland Jr.(PIT),2,2,1.0,3,0,0,1,1,11,11.0,0,0,1,1.3,1.3,0.2%
66,67,Godwin Igwebuike(DET),1,11,11.0,11,0,0,0,1,0,0,0,0,1,1.1,1.1,3.4%
67,68,Adam Prentice(NO),0,0,0,0,0,0,1,1,10,10.0,0,0,1,1.0,1.0,0.0%
68,69,D'Andre Swift(DET),3,0,0.0,4,0,0,3,3,9,3.0,0,0,1,0.9,0.9,97.2%
69,70,Khalil Herbert(CHI),4,9,2.3,5,0,0,0,0,0,0,0,0,1,0.9,0.9,13.4%
70,71,Nyheim Hines(IND),1,3,3.0,3,0,0,3,4,26,8.7,0,1,1,0.9,0.9,44.8%
71,72,Jeff Wilson Jr.(SF),2,5,2.5,4,0,0,1,1,2,2.0,0,0,1,0.7,0.7,56.1%
72,73,Alex Collins(SEA),7,14,2.0,7,0,0,1,1,13,13.0,0,1,1,0.7,0.7,18.8%
73,74,Chuba Hubbard(CAR),2,6,3.0,5,0,0,0,1,0,0,0,0,1,0.6,0.6,58.1%
74,75,Benny Snell Jr.(PIT),2,5,2.5,4,0,0,0,0,0,0,0,0,1,0.5,0.5,0.9%
75,76,Ty'Son Williams(BAL),1,1,1.0,1,0,0,0,1,0,0,0,0,1,0.1,0.1,5.2%
76,77,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
77,78,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
78,79,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
79,80,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,81,Rico Dowdle(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,82,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,83,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,84,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,85,JaMycal Hasty(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%
85,86,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,87,Darius Bradwell(CAR),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
87,88,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
88,89,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
89,90,Scottie Phillips(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,91,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,93,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,94,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,95,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,96,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,6.7%
96,97,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,98,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,99,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
99,100,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
100,101,Jaret Patterson(WAS),1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,23.7%
101,102,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
102,103,Demetric Felton(CLE),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.7%
103,104,J.J. Taylor(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
104,105,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
105,106,Tavien Feaster(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,107,Reggie Bonnafon(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
107,108,Mike Boone(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
108,109,Dalyn Dawkins(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
109,110,Johnny Stanton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,111,Ryan Nall(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
111,112,Rashaad Penny(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9%
112,113,John Kelly(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
113,114,Justin Jackson(LAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,42.5%
114,115,Bo Scarbrough(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
115,116,Jason Cabinda(DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
116,117,Jaylen Samuels(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
117,118,Ito Smith(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
118,119,Josh Adams(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
119,120,Royce Freeman(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
120,121,Buddy Howell(LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
121,122,Gus Edwards(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6%
122,123,Nick Bawden(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
123,124,Trenton Cannon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
124,125,Darrel Williams(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6%
125,126,Chase Edmonds(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.1%
126,127,Justice Hill(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
127,128,Javon Leake(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
128,129,Craig Reynolds(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7%
129,130,D'Ernest Johnson(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7%
130,131,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
131,132,Trey Sermon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9%
132,133,Darrynton Evans(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
133,134,Michael Warren II(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
134,135,Caleb Huntley(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
135,136,Eno Benjamin(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
136,137,Ke'Shawn Vaughn(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
137,138,La'Mical Perine(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
138,139,Derrick Gore(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0%
139,140,Clyde Edwards-Helaire(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8%
140,141,Kylin Hill(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
141,142,Cam Akers(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8%
142,143,Zack Moss(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8%
143,144,J.K. Dobbins(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3%
144,145,Travis Etienne Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
145,146,Ryquell Armstead(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
146,147,Aca'Cedric Ware(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
147,148,Qadree Ollison(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
148,149,Dexter Williams(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
149,150,Alec Ingold(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
150,151,Patrick Laird(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
151,152,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
152,153,Trevon Wesco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
153,154,Jordan Scarlett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
154,155,Cullen Gillaspia(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
155,156,Jakob Johnson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
156,157,Sutton Smith(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
157,158,Devine Ozigbo(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
158,159,Darwin Thompson(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
159,160,Mike Weber(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
160,161,Damarea Crockett(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
161,162,Travis Homer(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
162,163,Trayveon Williams(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
163,164,Michael Carter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1%
164,165,Javian Hawkins(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
165,166,Jake Funk(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
166,167,Nick Ralston(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
167,168,Nate McCrary(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
168,169,Josh Johnson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
169,170,Tre Harbison III(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
170,171,B.J. Emmons(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
171,172,A.J. Rose Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
172,173,JaQuan Hardy(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
173,174,Tory Carter(TEN),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
174,175,Gary Brightwell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
175,176,Gerrid Doaks(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
176,177,Mason Stokke(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
177,178,Spencer Brown(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
178,179,Trey Edmunds(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
179,180,Taiwan Jones(BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
180,181,Shane Bannon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
181,182,Nick Bellore(SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
182,183,Isaac Odim(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
183,184,Chad Spann(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
184,185,Jay Finley(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
185,186,Mark Ingram II(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1%
186,187,Andre Anderson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
187,188,Garrett Mills(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
188,189,Jamize Olawale(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
189,190,Alfred Morris(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
190,191,Kenny Irons(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
191,192,Anthony Alridge(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
192,193,Adrian Peterson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9%
193,194,Dantrell Savage(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
194,195,Chad Simpson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
195,196,Samkon Gado(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
196,197,Xavier Omon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
197,198,Mike Bell(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
198,199,Matt Lawrence(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
199,200,Marcus Mason(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
200,201,Marcus Mailei(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
201,202,Madison Hedgecock(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
202,203,Giovani Bernard(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%
203,204,Derek Watt(PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
204,205,Andy Janovich(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
205,206,Jonathan Williams(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
206,207,Jordan Howard(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7%
207,208,Dwayne Washington(NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
208,209,Peyton Barber(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
209,210,Derrick Henry(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0%
210,211,J.P. Holtz(CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
211,212,Raheem Mostert(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0%
212,213,Michael Burton(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
213,214,Taquan Mizzell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
214,215,Chris Carson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7%
215,216,Alex Armah Jr.(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
216,217,Dare Ogunbowale(JAC),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,31.1%
217,218,Patrick Ricard(BAL),0,0,0,0,0,0,1,2,0,0.0,0,0,1,0.0,0.0,0.1%
218,219,Brandin Bryant(BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
219,220,Elijhaa Penny(NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
220,221,Jalen Richard(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
221,222,Tarik Cohen(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0%
222,223,Brian Hill(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
223,224,James Conner(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.6%
224,225,Corey Clement(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
225,226,Marlon Mack(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
226,227,Alvin Kamara(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%
227,228,Jerick McKinnon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
228,229,Willie Carter(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
229,230,James White(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9%
230,231,Tim Flanders(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
231,232,Damien Williams(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4%
232,233,Kenjon Barner(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
233,234,Carlin Isles(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
234,235,Duke Johnson Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4%
235,236,Brennan Clay(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
236,237,Malcolm Brown(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6%
237,238,Khari Blasingame(TEN),3,6,2.0,3,0,0,0,0,0,0,0,1,1,-1.4,-1.4,0.0%
