,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
28,29,Ameer Abdullah(CAR),7,26,3.7,10,0,0,9,11,56,6.2,0,0,1,8.2,8.2,10.4%
29,30,Dalvin Cook(MIN),14,79,5.6,29,0,0,1,1,3,3.0,0,0,1,8.2,8.2,100.0%
30,31,Qadree Ollison(ATL),1,19,19.0,19,0,1,0,1,0,0,0,0,1,7.9,7.9,0.3%
31,32,David Montgomery(CHI),20,72,3.6,11,0,0,2,3,7,3.5,0,0,1,7.9,7.9,98.7%
32,33,Le'Veon Bell(FA),3,14,4.7,7,0,0,1,1,1,1.0,1,0,1,7.5,7.5,5.4%
33,34,AJ Dillon(GB),14,63,4.5,9,0,0,1,1,4,4.0,0,0,1,6.7,6.7,87.4%
34,35,Rex Burkhead(HOU),12,24,2.0,6,0,0,3,4,42,14.0,0,0,1,6.6,6.6,31.5%
35,36,Javonte Williams(DEN),12,46,3.8,15,0,0,2,2,18,9.0,0,0,1,6.4,6.4,92.7%
36,37,Ito Smith(DAL),1,4,4.0,4,0,1,0,0,0,0,0,0,1,6.4,6.4,0.0%
37,38,Ryquell Armstead(JAC),9,52,5.8,26,0,0,2,2,10,5.0,0,0,1,6.2,6.2,0.0%
38,39,Nick Chubb(CLE),9,58,6.4,35,0,0,1,1,2,2.0,0,0,1,6.0,6.0,99.8%
39,40,Dontrell Hilliard(TEN),9,57,6.3,16,0,0,1,1,1,1.0,0,0,1,5.8,5.8,27.5%
40,41,Eno Benjamin(ARI),7,31,4.4,10,0,0,4,4,25,6.3,0,0,1,5.6,5.6,1.2%
41,42,Najee Harris(PIT),11,28,2.5,15,0,0,4,4,27,6.8,0,0,1,5.5,5.5,99.9%
42,43,Dare Ogunbowale(JAC),11,30,2.7,12,0,0,3,6,25,8.3,0,0,1,5.5,5.5,31.1%
43,44,Jamaal Williams(DET),13,43,3.3,9,0,0,1,1,9,9.0,0,0,1,5.2,5.2,58.2%
44,45,Jason Huntley(PHI),13,51,3.9,18,0,0,0,1,0,0,0,0,1,5.1,5.1,0.2%
45,46,Saquon Barkley(NYG),11,30,2.7,6,0,0,3,4,19,6.3,0,0,1,4.9,4.9,97.6%
46,47,Sony Michel(LAR),21,43,2.0,14,0,0,1,4,6,6.0,0,0,1,4.9,4.9,89.4%
47,48,Darrel Williams(KC),7,17,2.4,5,0,0,3,4,30,10.0,0,0,1,4.7,4.7,79.6%
48,49,Jonathan Williams(WAS),7,45,6.4,23,0,0,0,0,0,0,0,0,1,4.5,4.5,0.6%
49,50,Trayveon Williams(CIN),9,38,4.2,10,0,0,1,2,4,4.0,0,0,1,4.2,4.2,0.1%
50,51,Phillip Lindsay(MIA),11,40,3.6,7,0,0,0,0,0,0,0,0,1,4.0,4.0,9.0%
51,52,David Johnson(HOU),5,28,5.6,15,0,0,3,4,8,2.7,0,0,1,3.6,3.6,35.4%
52,53,Rhamondre Stevenson(NE),4,34,8.5,12,0,0,1,2,2,2.0,0,0,1,3.6,3.6,50.4%
53,54,Jaret Patterson(WAS),6,21,3.5,7,0,0,2,2,14,7.0,0,0,1,3.5,3.5,23.7%
54,55,Derrick Gore(KC),7,30,4.3,6,0,0,0,1,0,0,0,0,1,3.0,3.0,4.0%
55,56,Devonta Freeman(BAL),5,21,4.2,22,0,0,2,2,6,3.0,0,0,1,2.7,2.7,74.2%
56,57,Jalen Richard(LV),2,24,12.0,23,0,0,2,2,3,1.5,0,0,1,2.7,2.7,0.7%
57,58,Travis Homer(SEA),1,4,4.0,4,0,0,1,3,23,23.0,0,0,1,2.7,2.7,0.3%
58,59,Devontae Booker(NYG),8,14,1.8,6,0,0,2,2,12,6.0,0,0,1,2.6,2.6,23.3%
59,60,JaMycal Hasty(SF),1,4,4.0,4,0,0,2,3,21,10.5,0,0,1,2.5,2.5,4.2%
60,61,Tony Jones Jr.(NO),7,22,3.1,6,0,0,0,1,0,0,0,0,1,2.2,2.2,2.9%
61,62,Benny Snell Jr.(PIT),12,22,1.8,9,0,0,0,0,0,0,0,0,1,2.2,2.2,0.9%
62,63,Alexander Mattison(MIN),5,18,3.6,9,0,0,1,1,3,3.0,0,0,1,2.1,2.1,75.0%
63,64,Justin Jackson(LAC),3,20,6.7,11,0,0,0,1,0,0,0,0,1,2.0,2.0,42.5%
64,65,Nyheim Hines(IND),0,0,0,0,0,0,2,3,19,9.5,0,0,1,1.9,1.9,44.8%
65,66,Michael Carter(NYJ),9,19,2.1,10,0,0,0,3,0,0,0,0,1,1.9,1.9,79.1%
66,67,Zack Moss(BUF),5,8,1.6,5,0,0,2,2,6,3.0,0,0,1,1.4,1.4,36.8%
67,68,Cam Akers(LAR),5,3,0.6,2,0,0,3,3,10,3.3,0,0,1,1.3,1.3,13.8%
68,69,Cordarrelle Patterson(ATL),4,11,2.8,4,0,0,1,1,1,1.0,0,0,1,1.2,1.2,95.1%
69,70,Khalil Herbert(CHI),4,11,2.8,4,0,0,0,0,0,0,0,0,1,1.1,1.1,13.4%
70,71,Myles Gaskin(MIA),1,-1,-1.0,0,0,0,3,3,11,3.7,0,0,1,1.0,1.0,83.2%
71,72,C.J. Ham(MIN),0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,0.1%
72,73,Tevin Coleman(NYJ),5,6,1.2,5,0,0,0,1,0,0,0,0,1,0.6,0.6,18.5%
73,74,Khari Blasingame(TEN),0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,0.0%
74,75,Ty'Son Williams(BAL),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,5.2%
75,76,Kene Nwangwu(MIN),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,1.0%
76,77,Adam Prentice(NO),1,1,1.0,1,0,0,1,1,2,2.0,0,0,1,0.3,0.3,0.0%
77,78,Keith Smith(ATL),0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%
78,79,Mekhi Sargent(JAC),1,2,2.0,2,0,0,0,1,0,0,0,0,1,0.2,0.2,0.5%
79,80,Craig Reynolds(DET),3,2,0.7,6,0,0,0,0,0,0,0,0,1,0.2,0.2,12.7%
80,81,Jonathan Ward(ARI),0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.1%
81,82,Ty Montgomery(NO),0,0,0,0,0,0,1,2,1,1.0,0,0,1,0.1,0.1,0.6%
82,83,DeeJay Dallas(SEA),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,2.3%
83,84,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
84,85,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,86,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,87,Reggie Gilliam(BUF),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
87,88,Darius Bradwell(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,89,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,90,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
90,91,Scottie Phillips(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,93,James Robinson(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3%
93,94,Rico Dowdle(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,95,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,96,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,97,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,98,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,99,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
99,100,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
100,101,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
101,102,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
102,103,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
103,104,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
104,105,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
105,106,Salvon Ahmed(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
106,107,Joshua Kelley(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%
107,108,Reggie Bonnafon(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
108,109,Mike Boone(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
109,110,Ryan Nall(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,111,Dalyn Dawkins(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
111,112,Johnny Stanton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
112,113,Jeff Wilson Jr.(SF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,56.1%
113,114,John Kelly(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
114,115,Bo Scarbrough(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
115,116,Jaylen Samuels(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
116,117,Kalen Ballage(PIT),1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
117,118,Godwin Igwebuike(DET),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,3.4%
118,119,Josh Adams(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
119,120,Royce Freeman(HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.2%
120,121,Ronald Jones II(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5%
121,122,Trey Edmunds(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
122,123,Gus Edwards(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6%
123,124,Buddy Howell(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
124,125,Boston Scott(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7%
125,126,Nick Bawden(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
126,127,Trenton Cannon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
127,128,Jason Cabinda(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
128,129,Jordan Wilkins(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
129,130,Chase Edmonds(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.1%
130,131,J.J. Taylor(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
131,132,Austin Walter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
132,133,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
133,134,Cullen Gillaspia(NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
134,135,Anthony McFarland Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
135,136,Tavien Feaster(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
136,137,Javon Leake(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
137,138,Trey Sermon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9%
138,139,Darrynton Evans(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
139,140,Michael Warren II(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
140,141,Caleb Huntley(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
141,142,La'Mical Perine(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
142,143,Clyde Edwards-Helaire(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8%
143,144,Kylin Hill(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
144,145,J.K. Dobbins(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3%
145,146,Travis Etienne Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
146,147,Tony Pollard(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3%
147,148,Patrick Laird(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
148,149,Dexter Williams(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
149,150,Aca'Cedric Ware(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
150,151,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
151,152,Miles Sanders(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0%
152,153,Justice Hill(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
153,154,Jakob Johnson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
154,155,Sutton Smith(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
155,156,Devine Ozigbo(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
156,157,Trevon Wesco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
157,158,Darwin Thompson(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
158,159,Mike Weber(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
159,160,Damarea Crockett(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
160,161,Jordan Scarlett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
161,162,Darrell Henderson Jr.(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0%
162,163,Alec Ingold(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
163,164,Javian Hawkins(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
164,165,Nick Ralston(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
165,166,Nate McCrary(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
166,167,Josh Johnson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
167,168,Tre Harbison III(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
168,169,A.J. Rose Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
169,170,Jake Funk(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
170,171,Tory Carter(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
171,172,Gary Brightwell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
172,173,Gerrid Doaks(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
173,174,Mason Stokke(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
174,175,Spencer Brown(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
175,176,Patrick Ricard(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
176,177,Taiwan Jones(BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
177,178,Shane Bannon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
178,179,Nick Bellore(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
179,180,Isaac Odim(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
180,181,Chad Spann(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
181,182,Jay Finley(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
182,183,Mark Ingram II(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1%
183,184,Garrett Mills(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
184,185,Andre Anderson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
185,186,Jamize Olawale(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
186,187,Alfred Morris(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
187,188,Giovani Bernard(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%
188,189,Anthony Alridge(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
189,190,Adrian Peterson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9%
190,191,Dantrell Savage(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
191,192,Chad Simpson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
192,193,Kenny Irons(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
193,194,Samkon Gado(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
194,195,Xavier Omon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
195,196,Mike Bell(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
196,197,Matt Lawrence(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
197,198,Marcus Mason(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
198,199,Marcus Mailei(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
199,200,Madison Hedgecock(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
200,201,Derek Watt(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
201,202,Andy Janovich(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
202,203,Dwayne Washington(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
203,204,Kenyan Drake(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4%
204,205,Jordan Howard(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7%
205,206,Alex Collins(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8%
206,207,Peyton Barber(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
207,208,Derrick Henry(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0%
208,209,Raheem Mostert(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0%
209,210,J.P. Holtz(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
210,211,Taquan Mizzell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
211,212,Chris Carson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7%
212,213,Alex Armah Jr.(WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
213,214,Aaron Jones(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9%
214,215,Matt Breida(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2%
215,216,Brandin Bryant(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
216,217,Elijhaa Penny(NYG),0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.1%
217,218,J.D. McKissic(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9%
218,219,Elijah McGuire(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
219,220,Tarik Cohen(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0%
220,221,Brian Hill(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
221,222,Marlon Mack(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
222,223,Kareem Hunt(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1%
223,224,Samaje Perine(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2%
224,225,Wayne Gallman Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
225,226,Joe Mixon(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.1%
226,227,Christian McCaffrey(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2%
227,228,Leonard Fournette(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8%
228,229,Michael Burton(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
229,230,Willie Carter(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
230,231,James White(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9%
231,232,Carlos Hyde(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9%
232,233,Tim Flanders(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
233,234,Kyle Juszczyk(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
234,235,Kenjon Barner(TB),4,0,0.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
235,236,Carlin Isles(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
236,237,Malcolm Brown(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6%
237,238,Brennan Clay(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
238,239,Ty Johnson(NYJ),1,-1,-1.0,0,0,0,0,1,0,0,0,0,1,-0.1,-0.1,15.8%
239,240,Mike Davis(ATL),6,30,5.0,9,0,0,3,3,-2,-0.7,0,2,1,-1.2,-1.2,49.7%
