,Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
19,20,Elijhaa Penny(NYG),1,8,8.0,8,0,0,1,1,3,3.0,1,0,1,9.1,9.1,0.1%
20,21,Devin Singletary(BUF),4,52,13.0,29,0,0,6,7,37,6.2,0,0,1,8.9,8.9,89.1%
21,22,Mike Davis(ATL),11,44,4.0,11,0,0,5,6,42,8.4,0,0,1,8.6,8.6,49.7%
22,23,Devontae Booker(NYG),8,56,7.0,9,0,0,4,5,28,7.0,0,0,1,8.4,8.4,23.3%
23,24,David Montgomery(CHI),10,42,4.2,20,0,0,6,7,39,6.5,0,0,1,8.1,8.1,98.7%
24,25,Ezekiel Elliott(DAL),12,45,3.8,7,0,0,1,6,15,15.0,0,0,1,8.0,8.0,99.7%
25,26,Sony Michel(LAR),20,79,4.0,19,0,0,0,1,0,0,0,0,1,7.9,7.9,89.4%
26,27,Devonta Freeman(BAL),13,64,4.9,21,0,0,5,5,8,1.6,0,0,1,7.2,7.2,74.2%
27,28,AJ Dillon(GB),15,71,4.7,11,0,0,0,0,0,0,0,0,1,7.1,7.1,87.4%
28,29,Joe Mixon(CIN),18,58,3.2,17,0,0,2,2,10,5.0,0,0,1,6.8,6.8,98.1%
29,30,Royce Freeman(HOU),11,15,1.4,8,0,0,6,8,51,8.5,0,0,1,6.6,6.6,5.2%
30,31,Rex Burkhead(HOU),11,40,3.6,10,0,0,4,4,26,6.5,0,0,1,6.6,6.6,31.5%
31,32,Nick Chubb(CLE),17,59,3.5,15,0,0,3,4,6,2.0,0,0,1,6.5,6.5,99.8%
32,33,Latavius Murray(BAL),1,1,1.0,1,0,1,0,0,0,0,0,0,1,6.1,6.1,22.2%
33,34,Ty Johnson(NYJ),6,17,2.8,7,0,0,4,7,40,10.0,0,0,1,5.7,5.7,15.8%
34,35,Jeff Wilson Jr.(SF),13,56,4.3,12,0,0,0,0,0,0,0,0,1,5.6,5.6,56.1%
35,36,Josh Jacobs(LV),9,24,2.7,5,0,0,5,6,46,9.2,0,1,1,5.0,5.0,98.0%
36,37,Corey Clement(DAL),13,44,3.4,10,0,0,1,2,2,2.0,0,0,1,4.6,4.6,0.8%
37,38,Justin Jackson(LAC),9,35,3.9,9,0,0,1,1,7,7.0,0,0,1,4.2,4.2,42.5%
38,39,Joshua Kelley(LAC),10,33,3.3,12,0,0,1,1,5,5.0,0,0,1,3.8,3.8,1.1%
39,40,Jaret Patterson(WAS),4,29,7.3,12,0,0,1,1,9,9.0,0,0,1,3.8,3.8,23.7%
40,41,Samaje Perine(CIN),4,11,2.8,6,0,0,4,5,22,5.5,0,0,1,3.3,3.3,15.2%
41,42,Ameer Abdullah(CAR),4,16,4.0,4,0,0,2,4,17,8.5,0,0,1,3.3,3.3,10.4%
42,43,D'Ernest Johnson(CLE),4,22,5.5,13,0,0,1,1,7,7.0,0,0,1,2.9,2.9,18.7%
43,44,Tony Jones Jr.(NO),6,10,1.7,5,0,0,1,1,19,19.0,0,0,1,2.9,2.9,2.9%
44,45,La'Mical Perine(NYJ),7,28,4.0,14,0,0,0,0,0,0,0,0,1,2.8,2.8,0.2%
45,46,Alexander Mattison(MIN),6,27,4.5,14,0,0,0,1,0,0,0,0,1,2.7,2.7,75.0%
46,47,Antonio Gibson(WAS),10,36,3.6,13,0,0,2,2,5,2.5,0,1,1,2.1,2.1,95.9%
47,48,Peyton Barber(LV),1,7,7.0,7,0,0,2,3,13,6.5,0,0,1,2.0,2.0,1.2%
48,49,Kareem Hunt(CLE),2,5,2.5,3,0,0,2,2,13,6.5,0,0,1,1.8,1.8,82.1%
49,50,Damien Williams(CHI),2,13,6.5,8,0,0,1,1,4,4.0,0,0,1,1.7,1.7,4.4%
50,51,Alex Collins(SEA),7,16,2.3,7,0,0,1,1,1,1.0,0,0,1,1.7,1.7,18.8%
51,52,Jeremy McNichols(FA),8,16,2.0,12,0,0,0,1,0,0,0,0,1,1.6,1.6,7.6%
52,53,DeeJay Dallas(SEA),2,16,8.0,13,0,0,0,0,0,0,0,0,1,1.6,1.6,2.3%
53,54,Trey Ragas(LV),1,9,9.0,9,0,0,2,2,6,3.0,0,0,1,1.5,1.5,0.0%
54,55,Dontrell Hilliard(TEN),6,13,2.2,4,0,0,0,2,0,0,0,0,1,1.3,1.3,27.5%
55,56,Matt Breida(BUF),3,12,4.0,11,0,0,0,1,0,0,0,0,1,1.2,1.2,8.2%
56,57,JaMycal Hasty(SF),0,0,0,0,0,0,3,3,10,3.3,0,0,1,1.0,1.0,4.2%
57,58,Ronald Jones II(TB),3,8,2.7,9,0,0,0,0,0,0,0,0,1,0.8,0.8,83.5%
58,59,Carlos Hyde(JAC),1,2,2.0,2,0,0,1,2,6,6.0,0,0,1,0.8,0.8,6.9%
59,60,Kyle Juszczyk(SF),0,0,0,0,0,0,1,2,5,5.0,0,0,1,0.5,0.5,1.0%
60,61,Dare Ogunbowale(JAC),0,0,0,0,0,0,2,3,5,2.5,0,0,1,0.5,0.5,31.1%
61,62,Godwin Igwebuike(DET),8,25,3.1,6,0,0,0,0,0,0,0,1,1,0.5,0.5,3.4%
62,63,James Robinson(JAC),6,4,0.7,5,0,0,0,0,0,0,0,0,1,0.4,0.4,76.3%
63,64,JaQuan Hardy(DAL),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
64,65,Qadree Ollison(ATL),5,23,4.6,11,0,0,0,0,0,0,0,1,1,0.3,0.3,0.3%
65,66,Andy Janovich(CLE),0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.1%
66,67,Michael Burton(KC),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.1%
67,68,Khalil Herbert(CHI),1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,13.4%
68,69,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
69,70,Salvon Ahmed(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
70,71,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,72,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,73,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,75,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,76,J.J. Taylor(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
76,77,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
77,78,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
78,79,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
79,80,Scottie Phillips(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,81,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,82,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,83,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,84,Ty'Son Williams(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
84,85,Darius Bradwell(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,86,Rico Dowdle(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,87,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
87,88,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,89,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,90,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,91,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Javon Leake(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,93,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,94,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
94,95,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%
95,96,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
96,97,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
97,98,Tavien Feaster(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,99,Trey Sermon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9%
99,100,Reggie Bonnafon(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
100,101,Mike Boone(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
101,102,Ryan Nall(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
102,103,Dalyn Dawkins(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
103,104,Johnny Stanton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
104,105,John Kelly(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
105,106,Bo Scarbrough(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,107,Nyheim Hines(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8%
107,108,Jaylen Samuels(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
108,109,Jason Cabinda(DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
109,110,Myles Gaskin(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2%
110,111,Kalen Ballage(PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
111,112,Ito Smith(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
112,113,Josh Adams(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
113,114,Boston Scott(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7%
114,115,Gus Edwards(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6%
115,116,Buddy Howell(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
116,117,Nick Bawden(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
117,118,Trenton Cannon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
118,119,Phillip Lindsay(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0%
119,120,Chase Edmonds(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.1%
120,121,Damien Harris(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
121,122,Darrynton Evans(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
122,123,Austin Walter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
123,124,Khari Blasingame(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
124,125,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
125,126,Cullen Gillaspia(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
126,127,Kylin Hill(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
127,128,Michael Warren II(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
128,129,Caleb Huntley(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
129,130,Anthony McFarland Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
130,131,Eno Benjamin(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
131,132,Ke'Shawn Vaughn(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
132,133,Cam Akers(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8%
133,134,Zack Moss(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8%
134,135,J.K. Dobbins(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3%
135,136,Travis Etienne Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
136,137,Jonathan Taylor(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%
137,138,D'Andre Swift(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2%
138,139,Tony Pollard(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3%
139,140,Justice Hill(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
140,141,Ryquell Armstead(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
141,142,Aca'Cedric Ware(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
142,143,Dexter Williams(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
143,144,Trevon Wesco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
144,145,Patrick Laird(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
145,146,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
146,147,Miles Sanders(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0%
147,148,Alec Ingold(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
148,149,Jakob Johnson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
149,150,Sutton Smith(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
150,151,Devine Ozigbo(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
151,152,Darrell Henderson Jr.(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0%
152,153,Darwin Thompson(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
153,154,Mike Weber(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
154,155,Damarea Crockett(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
155,156,Travis Homer(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
156,157,Trayveon Williams(CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
157,158,Jordan Scarlett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
158,159,Elijah Mitchell(SF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,88.5%
159,160,Chris Evans(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
160,161,Javian Hawkins(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
161,162,Michael Carter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1%
162,163,Rhamondre Stevenson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4%
163,164,Jake Funk(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
164,165,Nick Ralston(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
165,166,Nate McCrary(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
166,167,Josh Johnson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
167,168,Adam Prentice(NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
168,169,Tre Harbison III(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
169,170,A.J. Rose Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
170,171,Kene Nwangwu(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
171,172,Tory Carter(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
172,173,Kenneth Gainwell(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8%
173,174,Gary Brightwell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
174,175,Gerrid Doaks(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
175,176,Mason Stokke(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
176,177,Spencer Brown(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
177,178,Trey Edmunds(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
178,179,Taiwan Jones(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
179,180,Shane Bannon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
180,181,Nick Bellore(SEA),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.0,0.0,0.0%
181,182,Isaac Odim(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
182,183,Chad Spann(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
183,184,Jay Finley(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
184,185,Mark Ingram II(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1%
185,186,Andre Anderson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
186,187,Garrett Mills(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
187,188,Jamize Olawale(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
188,189,Brandon Bolden(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7%
189,190,Alfred Morris(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
190,191,Kenny Irons(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
191,192,Anthony Alridge(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
192,193,Adrian Peterson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9%
193,194,Dantrell Savage(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
194,195,Chad Simpson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
195,196,Samkon Gado(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
196,197,Xavier Omon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
197,198,Mike Bell(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
198,199,Matt Lawrence(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
199,200,Marcus Mason(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
200,201,Marcus Mailei(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
201,202,Madison Hedgecock(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
202,203,Derek Watt(PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
203,204,Kenyan Drake(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4%
204,205,Jordan Howard(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7%
205,206,Derrick Henry(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0%
206,207,Dwayne Washington(NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
207,208,Raheem Mostert(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0%
208,209,J.P. Holtz(CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
209,210,Taquan Mizzell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
210,211,Chris Carson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7%
211,212,Alex Armah Jr.(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
212,213,Patrick Ricard(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
213,214,J.D. McKissic(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9%
214,215,C.J. Ham(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
215,216,Jalen Richard(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
216,217,Brandin Bryant(BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
217,218,Tarik Cohen(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0%
218,219,Brian Hill(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
219,220,Marlon Mack(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
220,221,Jamaal Williams(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2%
221,222,Wayne Gallman Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
222,223,Christian McCaffrey(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2%
223,224,Giovani Bernard(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%
224,225,Jerick McKinnon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
225,226,Willie Carter(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
226,227,James White(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9%
227,228,Tim Flanders(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
228,229,Kenjon Barner(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
229,230,Carlin Isles(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
230,231,Tevin Coleman(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5%
231,232,Duke Johnson Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4%
232,233,Brennan Clay(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
233,234,Malcolm Brown(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6%
234,235,Ty Montgomery(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
235,236,David Johnson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4%
236,237,Keith Smith(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
237,238,Benny Snell Jr.(PIT),1,-2,-2.0,0,0,0,0,0,0,0,0,0,1,-0.2,-0.2,0.9%
