player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Rashaad Penny,RB,SEA,1,30,30,54,57,3,57,60,19.5,65.0,16,2012
Sony Michel,RB,LAR,1,63,63,90,43,6,44,49,19.5,31.0,16,2012
Dalton Schultz,TE,DAL,1,55,55,75,0,16,15,16,14.2,25.8,16,2012
Godwin Igwebuike,RB,DET,1,10,10,15,0,0,0,0,0.0,0.0,16,2012
Ian Thomas,TE,CAR,1,24,24,34,0,4,4,4,0.4,1.7,16,2012
Jordan Akins,TE,HOU,1,1,1,1,0,100,0,100,0.0,0.0,16,2012
Ethan Wolf,TE,NO,1,12,12,23,0,17,17,17,0.8,6.7,16,2012
Chase Edmonds,RB,ARI,1,60,60,92,27,15,40,42,18.7,31.2,16,2012
Phillip Lindsay,RB,MIA,1,19,19,29,68,0,68,68,3.6,18.9,16,2012
Durham Smythe,TE,MIA,1,51,51,78,0,6,6,6,3.1,6.1,16,2012
Darrel Williams,RB,KC,1,29,29,42,38,10,48,48,8.5,29.3,16,2012
Noah Fant,TE,DEN,1,38,38,90,0,11,8,11,3.0,7.9,16,2012
Ray-Ray McCloud,WR,PIT,1,45,45,63,0,18,9,18,2.5,5.6,16,2012
Tyler Conklin,TE,MIN,1,61,61,97,0,8,7,8,4.4,7.2,16,2012
Russell Gage,WR,ATL,1,40,40,87,0,13,10,13,1.9,4.8,16,2012
Boston Scott,RB,PHI,1,20,20,32,60,0,60,60,10.1,50.5,16,2012
Byron Pringle,WR,KC,1,55,55,80,0,13,11,13,19.5,35.5,16,2012
Brandon Powell,WR,LAR,1,1,1,1,0,0,0,0,6.0,600.0,16,2012
Tim Boyle,QB,DET,1,67,67,100,0,0,51,51,10.5,15.7,16,2012
Kevin Rader,TE,PIT,1,17,17,24,0,12,6,12,0.7,4.1,16,2012
Christian Blake,WR,ATL,1,12,12,26,0,8,8,8,0.5,4.2,16,2012
Reggie Bonnafon,RB,CAR,1,14,14,20,7,14,21,21,1.6,11.4,16,2012
Kyle Allen,QB,WAS,1,17,17,28,0,0,59,59,6.7,39.4,16,2012
Trent Sherfield,WR,SF,1,12,12,20,0,0,0,0,0.0,0.0,16,2012
Cam Sims,WR,WAS,1,37,37,62,0,8,0,8,0.0,0.0,16,2012
Jeff Wilson Jr.,RB,SF,1,44,44,75,32,7,39,39,11.7,26.6,16,2012
Dontrell Hilliard,RB,TEN,1,13,13,21,38,15,54,54,1.4,10.8,16,2012
KhaDarel Hodge,WR,DET,1,8,8,12,0,13,13,13,2.1,26.3,16,2012
Malik Turner,WR,DAL,1,13,13,18,0,23,23,23,14.2,109.2,16,2012
A.J. Brown,WR,TEN,1,46,46,74,0,35,26,37,20.5,44.6,16,2012
D.K. Metcalf,WR,SEA,1,49,49,88,0,10,4,10,10.1,20.6,16,2012
N'Keal Harry,WR,NE,1,61,61,95,0,10,3,10,1.5,2.5,16,2012
Drew Lock,QB,DEN,1,42,42,100,5,0,57,57,7.1,16.9,16,2012
Marquise Brown,WR,BAL,1,54,54,92,0,17,9,17,4.4,8.1,16,2012
Damien Harris,RB,NE,1,31,31,48,58,0,58,58,28.3,91.3,16,2012
J.J. Arcega-Whiteside,WR,PHI,1,13,13,21,0,0,0,0,0.0,0.0,16,2012
David Montgomery,RB,CHI,1,58,58,78,36,16,48,52,16.6,28.6,16,2012
Deebo Samuel,WR,SF,1,45,45,76,11,24,31,36,19.1,42.4,16,2012
Albert Okwuegbunam,TE,DEN,1,14,14,33,0,14,0,14,0.0,0.0,16,2012
Josh Jacobs,RB,LV,1,48,48,70,56,6,58,63,10.4,21.7,16,2012
Devin Singletary,RB,BUF,1,54,54,68,22,11,31,33,13.8,25.6,16,2012
Miles Sanders,RB,PHI,1,19,19,30,37,16,42,53,4.8,25.3,16,2012
Hunter Renfrow,WR,LV,1,40,40,58,0,8,8,8,10.0,25.0,16,2012
Foster Moreau,TE,LV,1,65,65,94,0,6,6,6,6.7,10.3,16,2012
Terry McLaurin,WR,WAS,1,55,55,92,0,11,5,11,4.0,7.3,16,2012
Drew Sample,TE,CIN,1,32,32,42,0,6,6,6,0.9,2.8,16,2012
David Sills V,WR,NYG,1,15,15,20,0,7,7,7,0.5,3.3,16,2012
Trevon Wesco,TE,NYJ,1,22,22,38,0,0,0,0,0.0,0.0,16,2012
Mecole Hardman,WR,KC,1,30,30,43,0,17,10,17,9.1,30.3,16,2012
Darrell Henderson Jr.,RB,LAR,1,5,5,7,20,0,20,20,1.7,34.0,16,2012
Lil'Jordan Humphrey,WR,NO,1,28,28,54,0,18,11,18,7.0,25.0,16,2012
Tyree Jackson,TE,PHI,1,14,14,22,0,7,0,7,0.0,0.0,16,2012
Jakobi Meyers,WR,NE,1,48,48,75,0,17,13,17,5.9,12.3,16,2012
Kyler Murray,QB,ARI,1,65,65,100,6,0,72,72,21.9,33.7,16,2012
Antoine Wesley,WR,ARI,1,50,50,77,0,8,4,8,8.9,17.8,16,2012
Benny Snell Jr.,RB,PIT,1,16,16,22,31,6,38,38,2.6,16.3,16,2012
Diontae Johnson,WR,PIT,1,65,65,90,0,14,9,14,9.1,14.0,16,2012
Travis Homer,RB,SEA,1,4,4,7,0,0,0,0,0.0,0.0,16,2012
Alexander Mattison,RB,MIN,1,47,47,75,28,9,34,36,13.0,27.7,16,2012
Stanley Morgan Jr.,WR,CIN,1,15,15,20,0,0,0,0,0.0,0.0,16,2012
Chase Claypool,WR,PIT,1,59,59,82,0,10,7,10,4.1,6.9,16,2012
Dawson Knox,TE,BUF,1,79,79,100,0,4,3,4,7.1,9.0,16,2012
Tyler Johnson,WR,TB,1,36,36,52,0,0,0,0,0.0,0.0,16,2012
Justin Herbert,QB,LAC,1,62,62,100,6,0,63,63,18.9,30.5,16,2012
Miles Boykin,WR,BAL,1,3,3,5,0,0,0,0,0.0,0.0,16,2012
Ashton Dulin,WR,IND,1,28,28,40,0,7,4,7,2.3,8.2,16,2012
Jakob Johnson,RB,NE,1,16,16,25,0,6,6,6,0.9,5.6,16,2012
Zach Gentry,TE,PIT,1,49,49,68,0,8,8,8,3.1,6.3,16,2012
Juwann Winfree,WR,GB,1,8,8,14,0,13,0,13,0.0,0.0,16,2012
Tony Pollard,RB,DAL,1,25,25,34,32,12,40,44,5.0,20.0,16,2012
Darius Slayton,WR,NYG,1,61,61,80,0,8,2,8,0.7,1.1,16,2012
Scotty Miller,WR,TB,1,3,3,4,0,33,0,33,0.0,0.0,16,2012
Penny Hart,WR,SEA,1,6,6,11,0,0,0,0,0.0,0.0,16,2012
Jeff Smith,WR,NYJ,1,13,13,22,0,8,0,8,0.0,0.0,16,2012
Khari Blasingame,RB,TEN,1,9,9,15,0,11,11,11,-0.1,-1.1,16,2012
Olamide Zaccheaus,WR,ATL,1,40,40,87,0,10,5,10,3.2,8.0,16,2012
Jason Moore Jr.,WR,LAC,1,45,45,73,0,9,7,9,5.6,12.4,16,2012
D.J. Montgomery,WR,NYJ,1,8,8,14,0,0,0,0,0.0,0.0,16,2012
Tom Kennedy,WR,DET,1,21,21,31,0,10,10,10,1.6,7.6,16,2012
Craig Reynolds,RB,DET,1,27,27,40,41,15,52,56,5.1,18.9,16,2012
Gunner Olszewski,WR,NE,1,4,4,6,25,0,25,25,0.9,22.5,16,2012
Chris Myarick,TE,NYG,1,10,10,13,0,20,10,20,0.6,6.0,16,2012
D'Ernest Johnson,RB,CLE,1,26,26,38,15,8,19,23,6.6,25.4,16,2012
Derrick Gore,RB,KC,1,19,19,28,63,16,79,79,10.4,54.7,16,2012
Joe Burrow,QB,CIN,1,76,76,100,3,0,63,63,38.1,50.1,16,2012
Tua Tagovailoa,QB,MIA,1,61,61,94,2,0,44,44,11.0,18.0,16,2012
Jerry Jeudy,WR,DEN,1,31,31,74,0,13,10,13,6.0,19.4,16,2012
CeeDee Lamb,WR,DAL,1,54,54,74,2,9,9,11,6.4,11.9,16,2012
Tee Higgins,WR,CIN,1,64,64,84,0,20,19,20,31.4,49.1,16,2012
Jonathan Taylor,RB,IND,1,55,55,79,49,4,49,53,10.8,19.6,16,2012
Jalen Reagor,WR,PHI,1,32,32,51,0,13,6,13,1.5,4.7,16,2012
DeVonta Smith,WR,PHI,1,54,54,86,0,13,9,13,14.0,25.9,16,2012
Cole Kmet,TE,CHI,1,71,71,96,0,7,6,7,4.9,6.9,16,2012
Justin Jefferson,WR,MIN,1,61,61,97,0,20,13,20,11.6,19.0,16,2012
Jake Fromm,QB,NYG,1,40,40,53,8,0,50,50,1.2,3.0,16,2012
Brandon Aiyuk,WR,SF,1,55,55,93,0,9,7,9,10.0,18.2,16,2012
Zack Moss,RB,BUF,1,26,26,33,12,4,15,15,2.5,9.6,16,2012
Jalen Hurts,QB,PHI,1,56,56,89,4,0,55,55,16.7,29.8,16,2012
Michael Pittman Jr.,WR,IND,1,68,68,97,1,18,13,19,8.5,12.5,16,2012
Donovan Peoples-Jones,WR,CLE,1,59,59,87,0,10,2,10,0.5,0.8,16,2012
Najee Harris,RB,PIT,1,56,56,78,34,13,43,46,11.0,19.6,16,2012
Clyde Edwards-Helaire,RB,KC,1,21,21,30,43,5,48,48,9.1,43.3,16,2012
Denzel Mims,WR,NYJ,1,32,32,55,0,6,0,6,0.0,0.0,16,2012
Ke'Shawn Vaughn,RB,TB,1,24,24,35,29,4,29,33,13.0,54.2,16,2012
AJ Dillon,RB,GB,1,26,26,44,35,12,46,46,5.6,21.5,16,2012
James Proche II,WR,BAL,1,28,28,47,0,29,25,29,7.6,27.1,16,2012
Colby Parkinson,TE,SEA,1,22,22,39,0,5,0,5,0.0,0.0,16,2012
Harrison Bryant,TE,CLE,1,19,19,28,0,5,5,5,6.1,32.1,16,2012
Joshua Kelley,RB,LAC,1,17,17,27,29,6,35,35,2.1,12.4,16,2012
Josiah Deguara,TE,GB,1,33,33,56,0,9,6,9,0.5,1.5,16,2012
Tony Jones Jr.,RB,NO,1,2,2,4,100,0,100,100,0.6,30.0,16,2012
Van Jefferson,WR,LAR,1,67,67,96,0,9,1,9,0.6,0.9,16,2012
Easop Winston Jr.,WR,NO,1,6,6,12,0,0,0,0,0.0,0.0,16,2012
Marquez Callaway,WR,NO,1,41,41,79,0,12,10,12,4.6,11.2,16,2012
Mitchell Wilcox,TE,CIN,1,3,3,4,0,0,0,0,0.0,0.0,16,2012
DeeJay Dallas,RB,SEA,1,22,22,39,18,18,36,36,3.8,17.3,16,2012
Noah Gray,TE,KC,1,50,50,72,0,4,4,4,1.2,2.4,16,2012
Jauan Jennings,WR,SF,1,27,27,46,0,19,7,19,1.9,7.0,16,2012
Antonio Gibson,RB,WAS,1,22,22,37,27,18,36,45,11.8,53.6,16,2012
James Robinson,RB,JAC,1,11,11,15,27,0,27,27,1.0,9.1,16,2012
Stephen Sullivan,TE,CAR,1,17,17,24,0,6,0,6,0.0,0.0,16,2012
K.J. Osborn,WR,MIN,1,50,50,79,0,14,10,14,12.8,25.6,16,2012
Quez Watkins,WR,PHI,1,51,51,81,0,6,6,6,4.3,8.4,16,2012
Sean McKeon,TE,DAL,1,17,17,23,0,0,0,0,0.0,0.0,16,2012
Freddie Swain,WR,SEA,1,29,29,52,0,7,3,7,0.9,3.1,16,2012
Dezmon Patmon,WR,IND,1,5,5,7,0,20,20,20,7.4,148.0,16,2012
Cody White,WR,PIT,1,28,28,39,0,11,11,11,1.6,5.7,16,2012
Nick Westbrook-Ikhine,WR,TEN,1,39,39,63,0,8,5,8,3.8,9.7,16,2012
Giovanni Ricci,TE,CAR,1,6,6,9,0,17,0,17,0.0,0.0,16,2012
Trevor Lawrence,QB,JAC,1,73,73,100,8,0,62,62,12.9,17.7,16,2012
Ja'Marr Chase,WR,CIN,1,69,69,91,0,14,10,14,12.5,18.1,16,2012
Jaylen Waddle,WR,MIA,1,58,58,89,0,21,17,21,15.2,26.2,16,2012
Chuba Hubbard,RB,CAR,1,34,34,49,18,3,18,21,0.9,2.6,16,2012
Rashod Bateman,WR,BAL,1,48,48,81,0,10,8,10,8.6,17.9,16,2012
Amon-Ra St. Brown,WR,DET,1,59,59,88,3,19,19,22,17.0,28.8,16,2012
Tylan Wallace,WR,BAL,1,27,27,46,0,7,4,7,1.8,6.7,16,2012
Darnell Mooney,WR,CHI,1,63,63,85,3,14,11,17,5.9,9.4,16,2012
Reggie Gilliam,RB,BUF,1,9,9,11,0,11,11,11,0.8,8.9,16,2012
Jonathan Ward,RB,ARI,1,9,9,14,11,0,11,11,0.3,3.3,16,2012
Nathan Cottrell,RB,JAC,1,1,1,1,100,0,100,100,0.3,30.0,16,2012
