rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
26.0,James White,3.0,10.0,3.3,5.0,0.0,0.0,3.0,4.0,19.0,6.3,1.0,0.0,1.0,8.9,8.9,7.9,NE,RB,2,2019
27.0,Leonard Fournette,15.0,47.0,3.1,14.0,0.0,0.0,4.0,6.0,40.0,10.0,0.0,0.0,1.0,8.7,8.7,74.8,JAC,RB,2,2019
28.0,Jordan Wilkins,5.0,82.0,16.4,55.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,8.6,8.6,0.0,IND,RB,2,2019
30.0,David Johnson,7.0,14.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.4,7.4,35.4,ARI,RB,2,2019
31.0,Rex Burkhead,5.0,21.0,4.2,12.0,0.0,0.0,2.0,2.0,47.0,23.5,0.0,0.0,1.0,6.8,6.8,31.5,NE,RB,2,2019
32.0,Chris Carson,15.0,60.0,4.0,21.0,1.0,0.0,3.0,3.0,27.0,9.0,0.0,1.0,1.0,6.7,6.7,31.7,SEA,RB,2,2019
33.0,Phillip Lindsay,13.0,36.0,2.8,9.0,0.0,0.0,4.0,7.0,30.0,7.5,0.0,0.0,1.0,6.6,6.6,9.0,DEN,RB,2,2019
34.0,Devonta Freeman,11.0,22.0,2.0,9.0,0.0,0.0,3.0,4.0,42.0,14.0,0.0,0.0,1.0,6.4,6.4,74.2,ATL,RB,2,2019
35.0,Justin Jackson,7.0,59.0,8.4,40.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,6.4,6.4,42.5,LAC,RB,2,2019
36.0,Marlon Mack,20.0,51.0,2.6,10.0,0.0,0.0,2.0,3.0,12.0,6.0,0.0,0.0,1.0,6.3,6.3,1.6,IND,RB,2,2019
37.0,Alvin Kamara,13.0,45.0,3.5,12.0,0.0,0.0,1.0,3.0,15.0,15.0,0.0,0.0,1.0,6.0,6.0,100.0,NO,RB,2,2019
38.0,Damien Williams,9.0,8.0,0.9,5.0,0.0,0.0,3.0,5.0,48.0,16.0,0.0,0.0,1.0,5.6,5.6,4.4,KC,RB,2,2019
39.0,Christian McCaffrey,16.0,37.0,2.3,10.0,0.0,0.0,2.0,6.0,16.0,8.0,0.0,0.0,1.0,5.3,5.3,47.2,CAR,RB,2,2019
40.0,Chris Thompson,2.0,3.0,1.5,2.0,0.0,0.0,5.0,8.0,48.0,9.6,0.0,0.0,1.0,5.1,5.1,0.0,WAS,RB,2,2019
41.0,D'Ernest Johnson,3.0,8.0,2.7,6.0,0.0,0.0,3.0,4.0,42.0,14.0,0.0,0.0,1.0,5.0,5.0,18.7,CLE,RB,2,2019
42.0,Kenyan Drake,6.0,19.0,3.2,9.0,0.0,0.0,5.0,6.0,29.0,5.8,0.0,0.0,1.0,4.8,4.8,29.4,CIN,RB,2,2019
43.0,Malcolm Brown,6.0,37.0,6.2,13.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,4.7,4.7,3.6,LAR,RB,2,2019
44.0,Ito Smith,4.0,32.0,8.0,28.0,1.0,0.0,2.0,3.0,13.0,6.5,0.0,0.0,1.0,4.5,4.5,0.0,ATL,RB,2,2019
45.0,Ty Montgomery,3.0,25.0,8.3,15.0,0.0,0.0,3.0,3.0,15.0,5.0,0.0,0.0,1.0,4.0,4.0,0.6,NYJ,RB,2,2019
46.0,Miles Sanders,10.0,28.0,2.8,5.0,0.0,0.0,3.0,4.0,9.0,3.0,0.0,0.0,1.0,3.7,3.7,77.0,PHI,RB,2,2019
47.0,Ty Johnson,5.0,30.0,6.0,17.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,3.6,3.6,15.8,DET,RB,2,2019
48.0,DeAndre Washington,3.0,9.0,3.0,4.0,0.0,0.0,2.0,2.0,26.0,13.0,0.0,0.0,1.0,3.5,3.5,11.0,OAK,RB,2,2019
50.0,Jaylen Samuels,3.0,18.0,6.0,7.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,3.1,3.1,0.1,PIT,RB,2,2019
51.0,Joe Mixon,11.0,17.0,1.5,9.0,0.0,0.0,3.0,5.0,10.0,3.3,0.0,0.0,1.0,2.7,2.7,98.1,CIN,RB,2,2019
52.0,Mark Walton,3.0,15.0,5.0,6.0,0.0,0.0,1.0,2.0,12.0,12.0,0.0,0.0,1.0,2.7,2.7,2.0,MIA,RB,2,2019
53.0,Jordan Howard,8.0,18.0,2.3,5.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,2.6,2.6,18.7,PHI,RB,2,2019
54.0,Alexander Mattison,4.0,25.0,6.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,75.0,MIN,RB,2,2019
55.0,Tony Pollard,4.0,22.0,5.5,10.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.5,2.5,75.3,DAL,RB,2,2019
56.0,Tarik Cohen,4.0,18.0,4.5,9.0,0.0,0.0,2.0,5.0,7.0,3.5,0.0,0.0,1.0,2.5,2.5,3.0,CHI,RB,2,2019
58.0,Latavius Murray,5.0,7.0,1.4,4.0,0.0,0.0,1.0,1.0,16.0,16.0,0.0,0.0,1.0,2.3,2.3,22.2,NO,RB,2,2019
59.0,LeSean McCoy,11.0,23.0,2.1,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,2.0,KC,RB,2,2019
60.0,C.J. Prosise,2.0,7.0,3.5,5.0,0.0,0.0,3.0,3.0,13.0,4.3,0.0,0.0,1.0,2.0,2.0,0.0,SEA,RB,2,2019
61.0,Chase Edmonds,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,1.7,1.7,85.1,ARI,RB,2,2019
62.0,Nyheim Hines,2.0,9.0,4.5,5.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,1.4,1.4,44.8,IND,RB,2,2019
63.0,Justice Hill,1.0,4.0,4.0,4.0,0.0,0.0,1.0,2.0,10.0,10.0,0.0,0.0,1.0,1.4,1.4,0.1,BAL,RB,2,2019
64.0,Dion Lewis,3.0,9.0,3.0,4.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.4,1.4,2.0,TEN,RB,2,2019
65.0,Wendell Smallwood,1.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,1.3,1.3,0.0,WAS,RB,2,2019
66.0,Giovani Bernard,6.0,6.0,1.0,5.0,0.0,0.0,1.0,3.0,7.0,7.0,0.0,0.0,1.0,1.3,1.3,5.4,CIN,RB,2,2019
67.0,Kalen Ballage,4.0,6.0,1.5,3.0,0.0,0.0,1.0,5.0,6.0,6.0,0.0,0.0,1.0,1.2,1.2,0.1,MIA,RB,2,2019
68.0,Gus Edwards,3.0,11.0,3.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,9.6,BAL,RB,2,2019
69.0,Kyle Juszczyk,1.0,6.0,6.0,6.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,1.1,1.1,1.0,SF,RB,2,2019
71.0,Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,0.9,0.9,31.1,TB,RB,2,2019
72.0,C.J. Anderson,5.0,8.0,1.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,1.0,DET,RB,2,2019
73.0,Jalen Richard,2.0,3.0,1.5,3.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.5,0.5,0.7,OAK,RB,2,2019
74.0,Darren Sproles,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.5,0.0,0.0,1.0,0.5,0.5,0.1,PHI,RB,2,2019
75.0,Patrick DiMarco,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.4,0.4,0.0,BUF,RB,2,2019
76.0,James Develin,2.0,3.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.0,NE,RB,2,2019
77.0,Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.3,0.3,0.1,LAC,RB,2,2019
78.0,Ameer Abdullah,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,10.4,MIN,RB,2,2019
79.0,J.D. McKissic,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,32.9,DET,RB,2,2019
80.0,Mike Davis,3.0,1.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,49.7,CIN,RB,2,2019
81.0,Darwin Thompson,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.0,KC,RB,2,2019
146.0,Reggie Bonnafon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAR,RB,2,2019
147.0,Mike Boone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,MIN,RB,2,2019
155.0,Nick Bawden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DET,RB,2,2019
156.0,Buddy Howell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,HOU,RB,2,2019
159.0,Darrel Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.6,KC,RB,2,2019
166.0,Travis Homer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,SEA,RB,2,2019
172.0,Andrew Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DEN,RB,2,2019
178.0,Alec Ingold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,OAK,RB,2,2019
180.0,Ryquell Armstead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,JAC,RB,2,2019
183.0,Patrick Laird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MIA,RB,2,2019
201.0,Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,RB,2,2019
204.0,Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SEA,RB,2,2019
226.0,Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,NO,RB,2,2019
228.0,Tyler Ervin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CIN,RB,2,2019
230.0,Devontae Booker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.3,DEN,RB,2,2019
231.0,Danny Vitale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,GB,RB,2,2019
241.0,Elijhaa Penny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,NYG,RB,2,2019
243.0,C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,MIN,RB,2,2019
245.0,Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.2,CIN,RB,2,2019
247.0,T.J. Logan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TB,RB,2,2019
253.0,Kenjon Barner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ATL,RB,2,2019
255.0,Zach Line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NO,RB,2,2019
258.0,T.J. Yeldon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BUF,RB,2,2019
260.0,Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ATL,RB,2,2019
2.0,Alvin Kamara,16.0,69.0,4.3,16.0,0.0,1.0,9.0,10.0,92.0,10.2,1.0,0.0,1.0,28.1,28.1,100.0,NO,RB,3,2019
3.0,Phillip Lindsay,21.0,81.0,3.9,9.0,0.0,2.0,4.0,5.0,49.0,12.3,0.0,0.0,1.0,25.0,25.0,9.0,DEN,RB,3,2019
4.0,Christian McCaffrey,24.0,153.0,6.4,76.0,1.0,1.0,3.0,4.0,35.0,11.7,0.0,0.0,1.0,24.8,24.8,47.2,CAR,RB,3,2019
5.0,Dalvin Cook,16.0,110.0,6.9,25.0,1.0,1.0,4.0,5.0,33.0,8.3,0.0,0.0,1.0,20.3,20.3,100.0,MIN,RB,3,2019
6.0,LeSean McCoy,8.0,54.0,6.8,25.0,1.0,1.0,3.0,3.0,26.0,8.7,1.0,0.0,1.0,20.0,20.0,2.0,KC,RB,3,2019
7.0,Tony Pollard,13.0,103.0,7.9,28.0,1.0,1.0,3.0,3.0,25.0,8.3,0.0,0.0,1.0,18.8,18.8,75.3,DAL,RB,3,2019
8.0,Joe Mixon,15.0,60.0,4.0,14.0,0.0,0.0,2.0,2.0,34.0,17.0,1.0,0.0,1.0,15.4,15.4,98.1,CIN,RB,3,2019
9.0,Frank Gore,14.0,76.0,5.4,22.0,1.0,1.0,2.0,2.0,13.0,6.5,0.0,0.0,1.0,14.9,14.9,12.2,BUF,RB,3,2019
10.0,Marlon Mack,16.0,74.0,4.6,26.0,1.0,1.0,2.0,3.0,14.0,7.0,0.0,0.0,1.0,14.8,14.8,1.6,IND,RB,3,2019
11.0,Aaron Jones,10.0,19.0,1.9,7.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,14.3,14.3,98.9,GB,RB,3,2019
12.0,Ezekiel Elliott,19.0,125.0,6.6,18.0,0.0,0.0,2.0,3.0,14.0,7.0,0.0,0.0,1.0,13.9,13.9,99.7,DAL,RB,3,2019
14.0,Nick Chubb,23.0,96.0,4.2,13.0,0.0,0.0,4.0,7.0,35.0,8.8,0.0,0.0,1.0,13.1,13.1,99.8,CLE,RB,3,2019
15.0,Rex Burkhead,11.0,47.0,4.3,8.0,0.0,1.0,6.0,7.0,22.0,3.7,0.0,0.0,1.0,12.9,12.9,31.5,NE,RB,3,2019
16.0,David Johnson,11.0,37.0,3.4,15.0,0.0,0.0,6.0,9.0,28.0,4.7,1.0,0.0,1.0,12.5,12.5,35.4,ARI,RB,3,2019
18.0,Alexander Mattison,12.0,58.0,4.8,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,75.0,MIN,RB,3,2019
19.0,Darrel Williams,9.0,62.0,6.9,41.0,1.0,0.0,5.0,5.0,47.0,9.4,0.0,0.0,1.0,10.9,10.9,79.6,KC,RB,3,2019
20.0,Chris Thompson,7.0,29.0,4.1,11.0,0.0,0.0,4.0,5.0,79.0,19.8,0.0,0.0,1.0,10.8,10.8,0.0,WAS,RB,3,2019
21.0,Miles Sanders,13.0,53.0,4.1,14.0,0.0,0.0,2.0,4.0,73.0,36.5,0.0,1.0,1.0,10.6,10.6,77.0,PHI,RB,3,2019
22.0,Derrick Henry,17.0,44.0,2.6,11.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,10.6,10.6,78.0,TEN,RB,3,2019
23.0,Kerryon Johnson,20.0,36.0,1.8,11.0,0.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,10.3,10.3,0.1,DET,RB,3,2019
24.0,Jordan Howard,11.0,37.0,3.4,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.7,9.7,18.7,PHI,RB,3,2019
25.0,Devonta Freeman,16.0,88.0,5.5,28.0,2.0,0.0,3.0,4.0,7.0,2.3,0.0,0.0,1.0,9.5,9.5,74.2,ATL,RB,3,2019
26.0,Leonard Fournette,15.0,66.0,4.4,69.0,1.0,0.0,6.0,8.0,26.0,4.3,0.0,0.0,1.0,9.2,9.2,74.8,JAC,RB,3,2019
27.0,Matt Breida,14.0,68.0,4.9,10.0,0.0,0.0,2.0,3.0,20.0,10.0,0.0,0.0,1.0,8.8,8.8,8.2,SF,RB,3,2019
28.0,Jamaal Williams,12.0,59.0,4.9,12.0,0.0,0.0,2.0,2.0,27.0,13.5,0.0,0.0,1.0,8.6,8.6,58.2,GB,RB,3,2019
29.0,Austin Ekeler,9.0,36.0,4.0,11.0,0.0,0.0,7.0,7.0,45.0,6.4,0.0,0.0,1.0,8.1,8.1,99.9,LAC,RB,3,2019
30.0,David Montgomery,13.0,67.0,5.2,25.0,1.0,0.0,3.0,3.0,14.0,4.7,0.0,0.0,1.0,8.1,8.1,98.7,CHI,RB,3,2019
31.0,Carlos Hyde,10.0,19.0,1.9,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,6.9,HOU,RB,3,2019
32.0,Royce Freeman,15.0,63.0,4.2,13.0,0.0,0.0,4.0,5.0,10.0,2.5,0.0,0.0,1.0,7.3,7.3,5.2,DEN,RB,3,2019
33.0,Sony Michel,9.0,11.0,1.2,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,89.4,NE,RB,3,2019
34.0,Gus Edwards,7.0,53.0,7.6,15.0,0.0,0.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,6.8,6.8,9.6,BAL,RB,3,2019
35.0,Le'Veon Bell,18.0,35.0,1.9,8.0,0.0,0.0,4.0,4.0,28.0,7.0,0.0,0.0,1.0,6.3,6.3,5.4,NYJ,RB,3,2019
36.0,Raheem Mostert,12.0,79.0,6.6,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.9,5.9,13.0,SF,RB,3,2019
37.0,Peyton Barber,13.0,48.0,3.7,8.0,0.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,5.5,5.5,1.2,TB,RB,3,2019
38.0,Kenyan Drake,12.0,38.0,3.2,8.0,0.0,0.0,3.0,6.0,34.0,11.3,0.0,1.0,1.0,5.2,5.2,29.4,CIN,RB,3,2019
39.0,Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,51.0,17.0,0.0,0.0,1.0,5.1,5.1,1.0,SF,RB,3,2019
40.0,J.D. McKissic,1.0,44.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.4,32.9,DET,RB,3,2019
41.0,Josh Jacobs,10.0,44.0,4.4,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.4,4.4,98.0,OAK,RB,3,2019
42.0,C.J. Prosise,4.0,5.0,1.3,2.0,0.0,0.0,5.0,5.0,38.0,7.6,0.0,0.0,1.0,4.3,4.3,0.0,SEA,RB,3,2019
44.0,James Conner,13.0,43.0,3.3,10.0,0.0,0.0,4.0,4.0,14.0,3.5,0.0,1.0,1.0,3.7,3.7,94.6,PIT,RB,3,2019
45.0,Saquon Barkley,8.0,10.0,1.3,6.0,0.0,0.0,4.0,5.0,27.0,6.8,0.0,0.0,1.0,3.7,3.7,97.6,NYG,RB,3,2019
46.0,Adrian Peterson,12.0,37.0,3.1,7.0,0.0,0.0,1.0,3.0,-3.0,-3.0,0.0,0.0,1.0,3.4,3.4,4.9,WAS,RB,3,2019
47.0,Justin Jackson,5.0,26.0,5.2,10.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,42.5,LAC,RB,3,2019
48.0,Chris Carson,15.0,52.0,3.5,22.0,1.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,1.0,3.0,3.0,31.7,SEA,RB,3,2019
49.0,Jalen Richard,2.0,15.0,7.5,11.0,0.0,0.0,3.0,3.0,14.0,4.7,0.0,0.0,1.0,2.9,2.9,0.7,OAK,RB,3,2019
50.0,Nyheim Hines,2.0,3.0,1.5,2.0,0.0,0.0,3.0,4.0,26.0,8.7,0.0,0.0,1.0,2.9,2.9,44.8,IND,RB,3,2019
51.0,T.J. Yeldon,8.0,30.0,3.8,10.0,0.0,0.0,2.0,3.0,19.0,9.5,0.0,1.0,1.0,2.9,2.9,0.0,BUF,RB,3,2019
52.0,Mike Boone,3.0,28.0,9.3,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,1.5,MIN,RB,3,2019
53.0,Danny Vitale,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,27.0,0.0,0.0,1.0,2.7,2.7,0.0,GB,RB,3,2019
54.0,Kalen Ballage,8.0,17.0,2.1,6.0,0.0,0.0,1.0,3.0,10.0,10.0,0.0,0.0,1.0,2.7,2.7,0.1,MIA,RB,3,2019
55.0,Chase Edmonds,3.0,15.0,5.0,8.0,0.0,0.0,1.0,2.0,10.0,10.0,0.0,0.0,1.0,2.5,2.5,85.1,ARI,RB,3,2019
57.0,Tarik Cohen,4.0,-2.0,-0.5,1.0,0.0,0.0,2.0,4.0,26.0,13.0,0.0,0.0,1.0,2.4,2.4,3.0,CHI,RB,3,2019
58.0,Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,23.0,7.7,0.0,0.0,1.0,2.3,2.3,31.1,TB,RB,3,2019
59.0,DeAndre Washington,6.0,22.0,3.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,11.0,OAK,RB,3,2019
60.0,Dion Lewis,3.0,13.0,4.3,5.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,2.0,2.0,2.0,TEN,RB,3,2019
61.0,Brandon Bolden,2.0,-2.0,-1.0,3.0,0.0,0.0,2.0,3.0,21.0,10.5,0.0,0.0,1.0,1.9,1.9,10.7,NE,RB,3,2019
63.0,Giovani Bernard,3.0,5.0,1.7,4.0,0.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,1.2,1.2,5.4,CIN,RB,3,2019
64.0,Nick Bawden,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,DET,RB,3,2019
65.0,Darwin Thompson,3.0,8.0,2.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,KC,RB,3,2019
66.0,Malcolm Brown,3.0,7.0,2.3,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,3.6,LAR,RB,3,2019
69.0,Ty Johnson,4.0,5.0,1.3,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,15.8,DET,RB,3,2019
70.0,Reggie Bonnafon,2.0,5.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,CAR,RB,3,2019
71.0,Kenjon Barner,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.4,0.4,0.0,ATL,RB,3,2019
72.0,Darren Sproles,2.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.1,PHI,RB,3,2019
73.0,Mike Davis,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,49.7,CIN,RB,3,2019
74.0,Latavius Murray,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,22.2,NO,RB,3,2019
75.0,Justice Hill,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,BAL,RB,3,2019
76.0,Ty Montgomery,2.0,1.0,0.5,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.6,NYJ,RB,3,2019
112.0,Dontrell Hilliard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.5,CLE,RB,3,2019
114.0,Patrick Laird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MIA,RB,3,2019
117.0,Damien Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.8,NE,RB,3,2019
126.0,Buddy Howell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,HOU,RB,3,2019
135.0,D'Ernest Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.7,CLE,RB,3,2019
159.0,Travis Homer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,SEA,RB,3,2019
161.0,Alec Ingold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,OAK,RB,3,2019
163.0,Ryquell Armstead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,JAC,RB,3,2019
168.0,Andrew Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DEN,RB,3,2019
171.0,Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NE,RB,3,2019
195.0,Jaylen Samuels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,PIT,RB,3,2019
196.0,Bilal Powell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NYJ,RB,3,2019
198.0,Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,RB,3,2019
