Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Todd Gurley II(FA),23,132,5.7,36,2,2,3,5,33,11.0,0,0,1,28.5,28.5,0.4%
2,Phillip Lindsay(MIA),19,157,8.3,65,1,2,1,1,2,2.0,0,0,1,27.9,27.9,9.0%
3,Tarik Cohen(CHI),8,30,3.8,11,0,0,12,14,156,13.0,0,0,1,22.6,22.6,3.0%
4,Christian McCaffrey(CAR),10,106,10.6,53,1,0,9,10,55,6.1,1,0,1,22.1,22.1,47.2%
5,Ezekiel Elliott(DAL),23,76,3.3,21,1,0,6,6,60,10.0,1,0,1,19.6,19.6,99.7%
6,James Conner(ARI),15,60,4.0,20,1,2,3,4,14,4.7,0,0,1,19.4,19.4,94.6%
7,Chase Edmonds(ARI),5,53,10.6,29,1,2,2,2,13,6.5,0,0,1,18.6,18.6,85.1%
8,Adrian Peterson(SEA),9,98,10.9,90,1,1,0,0,0,0,0,0,1,15.8,15.8,4.9%
9,Saquon Barkley(NYG),24,125,5.2,29,2,0,3,4,21,7.0,0,0,1,14.6,14.6,97.6%
10,Justin Jackson(LAC),8,63,7.9,18,0,1,1,1,19,19.0,0,0,1,14.2,14.2,42.5%
11,James Develin(FA),4,5,1.3,2,0,2,1,1,9,9.0,0,0,1,13.4,13.4,0.0%
12,Nick Chubb(CLE),9,31,3.4,11,0,1,3,3,41,13.7,0,0,1,13.2,13.2,99.8%
13,Rashaad Penny(SEA),7,65,9.3,20,1,1,0,0,0,0,0,0,1,12.5,12.5,78.9%
14,James White(NE),6,26,4.3,12,0,0,7,9,92,13.1,0,0,1,11.8,11.8,7.9%
15,Lamar Miller(FA),19,103,5.4,32,1,0,1,1,12,12.0,0,0,1,11.5,11.5,0.0%
16,Jeff Wilson Jr.(SF),15,61,4.1,11,0,0,8,9,73,9.1,0,1,1,11.4,11.4,56.1%
17,Spencer Ware(FA),14,47,3.4,17,0,1,1,1,5,5.0,0,0,1,11.2,11.2,0.0%
18,Aaron Jones(GB),11,36,3.3,13,0,1,4,4,16,4.0,0,0,1,11.2,11.2,98.9%
19,Chris Carson(SEA),13,69,5.3,23,1,0,3,4,39,13.0,0,0,1,10.8,10.8,31.7%
20,Isaiah Crowell(FA),21,98,4.7,27,1,0,4,5,9,2.3,0,0,1,10.7,10.7,0.1%
21,Doug Martin(FA),18,61,3.4,17,0,1,2,2,6,3.0,0,1,1,10.7,10.7,0.0%
22,Jalen Richard(FA),6,95,15.8,30,2,0,3,4,31,10.3,0,1,1,10.6,10.6,0.7%
23,Dalvin Cook(MIN),9,84,9.3,32,1,0,8,10,22,2.8,0,0,1,10.6,10.6,100.0%
24,Derrick Henry(TEN),10,40,4.0,12,0,1,2,2,5,2.5,0,0,1,10.5,10.5,78.0%
25,Kenyan Drake(LV),7,31,4.4,20,1,0,2,4,13,6.5,1,0,1,10.4,10.4,29.4%
