Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,James Conner(ARI),21,110,5.2,30,1,2,4,4,75,18.8,0,0,1,30.5,30.5,94.6%
2,Todd Gurley II(FA),22,77,3.5,16,0,3,4,5,36,9.0,0,0,1,29.3,29.3,0.4%
3,Isaiah Crowell(FA),15,219,14.6,77,3,1,1,1,12,12.0,0,0,1,29.1,29.1,0.1%
4,Saquon Barkley(NYG),15,48,3.2,30,2,0,4,4,81,20.3,2,0,1,24.9,24.9,97.6%
5,Mark Ingram II(NO),16,53,3.3,9,0,2,2,3,20,10.0,0,0,1,19.3,19.3,39.1%
6,David Johnson(HOU),18,55,3.1,10,0,2,2,3,16,8.0,0,0,1,19.1,19.1,35.4%
7,T.J. Yeldon(FA),10,53,5.3,17,0,0,8,10,69,8.6,1,0,1,18.2,18.2,0.0%
8,Melvin Gordon III(DEN),19,58,3.1,16,0,1,4,4,62,15.5,0,0,1,18.0,18.0,87.8%
9,Kenyan Drake(LV),6,46,7.7,25,1,0,7,11,69,9.9,1,0,1,17.5,17.5,29.4%
10,Joe Mixon(CIN),22,93,4.2,31,1,0,3,4,22,7.3,1,0,1,17.5,17.5,98.1%
11,Sony Michel(LAR),18,98,5.4,34,1,1,1,1,12,12.0,0,0,1,17.0,17.0,89.4%
12,Kareem Hunt(CLE),22,87,4.0,24,1,1,1,2,7,7.0,0,0,1,15.4,15.4,82.1%
13,Christian McCaffrey(CAR),17,58,3.4,14,0,0,5,6,35,7.0,1,0,1,15.3,15.3,47.2%
14,Wendell Smallwood(FA),3,27,9.0,13,0,0,3,4,44,14.7,1,0,1,15.1,15.1,0.0%
15,LeGarrette Blount(FA),12,22,1.8,6,0,2,0,0,0,0,0,0,1,14.2,14.2,0.1%
16,James White(NE),2,0,0.0,0,0,0,10,14,77,7.7,1,0,1,13.7,13.7,7.9%
17,Mike Davis(ATL),12,68,5.7,37,1,1,2,2,7,3.5,0,0,1,13.5,13.5,49.7%
18,Chris Carson(SEA),19,116,6.1,21,1,0,1,1,11,11.0,0,0,1,12.7,12.7,31.7%
19,Matt Breida(BUF),8,56,7.0,17,0,0,1,1,5,5.0,1,0,1,12.1,12.1,8.2%
20,Austin Ekeler(LAC),6,15,2.5,12,0,0,1,3,44,44.0,1,0,1,11.9,11.9,99.9%
21,Alfred Blue(FA),20,46,2.3,17,0,0,8,8,73,9.1,0,0,1,11.9,11.9,0.0%
22,LeSean McCoy(FA),24,85,3.5,16,0,0,2,3,23,11.5,0,0,1,10.8,10.8,2.0%
23,Alfred Morris(NYG),18,61,3.4,13,0,0,3,5,30,10.0,0,0,1,9.1,9.1,0.0%
24,Nyheim Hines(IND),15,45,3.0,9,0,0,7,9,45,6.4,0,0,1,9.0,9.0,44.8%
25,Kyle Juszczyk(SF),1,12,12.0,12,0,0,6,7,75,12.5,0,0,1,8.7,8.7,1.0%
26,Kerryon Johnson(FA),12,70,5.8,24,1,0,2,2,15,7.5,0,0,1,8.5,8.5,0.1%
27,Ezekiel Elliott(DAL),20,54,2.7,14,0,0,7,7,30,4.3,0,0,1,8.4,8.4,99.7%
28,Phillip Lindsay(MIA),12,61,5.1,29,1,0,3,4,20,6.7,0,0,1,8.1,8.1,9.0%
29,Bilal Powell(FA),20,99,5.0,38,1,0,0,0,0,0,0,1,1,7.9,7.9,0.0%
30,Carlos Hyde(JAC),17,63,3.7,17,0,0,2,3,14,7.0,0,0,1,7.7,7.7,6.9%
31,Jamaal Williams(DET),6,33,5.5,11,0,0,2,4,19,9.5,0,0,1,7.2,7.2,58.2%
32,Ito Smith(DAL),3,5,1.7,4,0,1,1,1,5,5.0,0,0,1,7.0,7.0,0.0%
33,Kapri Bibbs(FA),4,9,2.3,5,0,1,0,0,0,0,0,0,1,6.9,6.9,0.1%
34,Alex Collins(SEA),12,59,4.9,19,0,0,1,4,7,7.0,0,0,1,6.6,6.6,18.8%
35,Frank Gore(FA),12,63,5.3,10,0,0,0,0,0,0,0,0,1,6.3,6.3,12.2%
36,Chris Thompson(FA),8,17,2.1,11,0,0,6,8,45,7.5,0,0,1,6.2,6.2,0.0%
37,Aaron Jones(GB),7,40,5.7,18,0,0,2,3,19,9.5,0,0,1,5.9,5.9,98.9%
38,Devontae Booker(FA),0,0,0,0,0,0,5,6,59,11.8,0,0,1,5.9,5.9,23.3%
39,Javorius Allen(FA),8,34,4.3,17,0,0,6,8,44,7.3,0,1,1,5.8,5.8,0.1%
40,Jalen Richard(FA),1,4,4.0,4,0,0,6,6,53,8.8,0,0,1,5.7,5.7,0.7%
41,Derrick Henry(TEN),11,56,5.1,14,0,0,0,1,0,0,0,0,1,5.6,5.6,78.0%
42,Latavius Murray(BAL),11,42,3.8,12,0,0,2,2,14,7.0,0,0,1,5.6,5.6,22.2%
43,Royce Freeman(HOU),5,31,6.2,24,1,0,3,4,16,5.3,0,0,1,4.7,4.7,5.2%
44,Chris Ivory(FA),14,43,3.1,9,0,0,0,0,0,0,0,0,1,4.3,4.3,0.0%
45,Duke Johnson Jr.(MIA),5,35,7.0,15,0,0,1,1,7,7.0,0,0,1,4.2,4.2,7.4%
46,Adrian Peterson(SEA),4,6,1.5,4,0,0,2,3,36,18.0,0,0,1,4.2,4.2,4.9%
47,Devonta Freeman(BAL),8,32,4.0,20,1,0,2,2,9,4.5,0,0,1,4.1,4.1,74.2%
48,Marshawn Lynch(FA),9,31,3.4,8,0,0,2,2,10,5.0,0,0,1,4.1,4.1,0.3%
49,Alvin Kamara(NO),6,24,4.0,9,0,0,3,4,15,5.0,0,0,1,3.9,3.9,100.0%
50,Ty Montgomery(NO),4,15,3.8,10,0,0,1,3,23,23.0,0,0,1,3.8,3.8,0.6%
51,Tevin Coleman(NYJ),7,15,2.1,8,0,0,2,2,15,7.5,0,0,1,3.0,3.0,18.5%
52,Jordan Wilkins(FA),6,39,6.5,16,0,0,2,2,9,4.5,0,1,1,2.8,2.8,0.0%
53,Dion Lewis(FA),12,34,2.8,15,0,0,3,4,14,4.7,0,1,1,2.8,2.8,2.0%
54,Theo Riddick(FA),3,3,1.0,3,0,0,2,3,20,10.0,0,0,1,2.3,2.3,0.0%
55,Anthony Sherman(FA),0,0,0,0,0,0,1,1,15,15.0,0,0,1,1.5,1.5,0.0%
56,Jay Ajayi(FA),8,29,3.6,9,0,0,1,1,5,5.0,0,1,1,1.4,1.4,7.0%
57,Roc Thomas(FA),4,8,2.0,6,0,0,1,2,6,6.0,0,0,1,1.4,1.4,0.0%
58,Spencer Ware(FA),1,0,0.0,0,0,0,1,1,13,13.0,0,0,1,1.3,1.3,0.0%
59,Rod Smith(FA),3,10,3.3,5,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%
60,C.J. Anderson(FA),4,9,2.3,5,0,0,0,0,0,0,0,0,1,0.9,0.9,1.0%
61,Corey Grant(FA),1,8,8.0,8,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%
62,Stevan Ridley(FA),5,8,1.6,4,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%
63,C.J. Ham(MIN),0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,0.1%
64,De'Lance Turner(FA),0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,0.1%
65,Brandon Wilds(FA),2,6,3.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
66,Alex Armah Jr.(WAS),1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%
67,Mark Walton(FA),0,0,0,0,0,0,2,3,3,1.5,0,0,1,0.3,0.3,2.0%
68,Nick Chubb(CLE),3,2,0.7,2,0,0,0,1,0,0,0,0,1,0.2,0.2,99.8%
69,Kalen Ballage(PIT),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1%
70,Doug Martin(FA),2,1,0.5,2,0,0,0,1,0,0,0,0,1,0.1,0.1,0.0%
71,Mike Boone(DEN),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,1.5%
72,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
75,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
77,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
78,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
79,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,James Robinson(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3%
81,Rico Dowdle(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,Ty'Son Williams(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2%
83,JaMycal Hasty(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%
84,Antonio Gibson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.9%
85,Raymond Calais(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,Scottie Phillips(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
88,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
90,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,Sewo Olonilua(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
94,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
95,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,Jaret Patterson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7%
97,Sandro Platzgummer(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
98,Trey Ragas(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
99,Joshua Kelley(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%
100,Devin Singletary(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1%
101,Josh Jacobs(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0%
102,Justice Hill(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
103,David Montgomery(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7%
104,Damien Harris(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
105,Elijah Holyfield(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,Dalyn Dawkins(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
107,Miles Sanders(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0%
108,Qadree Ollison(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
109,Darrell Henderson Jr.(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0%
110,Alec Ingold(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
111,Trevon Wesco(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
112,Ryquell Armstead(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
113,Aca'Cedric Ware(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
114,Dexter Williams(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
115,Ty Johnson(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8%
116,Patrick Laird(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
117,Johnny Stanton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
118,Trayveon Williams(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
119,Gus Edwards(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6%
120,Buddy Howell(LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
121,Boston Scott(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7%
122,Nick Bawden(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
123,Trenton Cannon(SF),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
124,Darrel Williams(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6%
125,Ryan Nall(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
126,Dontrell Hilliard(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5%
127,Jeff Wilson Jr.(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1%
128,Reggie Bonnafon(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
129,Darrynton Evans(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
130,Michael Warren II(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
131,Caleb Huntley(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
132,Anthony McFarland Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
133,Eno Benjamin(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
134,AJ Dillon(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.4%
135,Ke'Shawn Vaughn(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
136,La'Mical Perine(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
137,Javon Leake(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
138,Clyde Edwards-Helaire(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8%
139,Kylin Hill(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
140,Najee Harris(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
141,Cam Akers(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8%
142,Zack Moss(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8%
143,J.K. Dobbins(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3%
144,Travis Etienne Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8%
145,Jonathan Taylor(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%
146,Trey Sermon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9%
147,Tavien Feaster(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
148,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
149,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
150,DeeJay Dallas(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3%
151,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
152,Darius Bradwell(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
153,J.J. Taylor(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
154,Tony Jones Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9%
155,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
156,Salvon Ahmed(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
157,D'Andre Swift(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2%
158,Derrick Gore(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0%
159,Benny Snell Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
160,Tony Pollard(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3%
161,Cullen Gillaspia(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
162,Jakob Johnson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
163,Sutton Smith(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
164,Devine Ozigbo(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
165,Andrew Beck(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
166,Alexander Mattison(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0%
167,Darwin Thompson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
168,Mike Weber(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
169,Damarea Crockett(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
170,Travis Homer(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
171,D'Ernest Johnson(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7%
172,Craig Reynolds(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7%
173,Austin Walter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
174,Khari Blasingame(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
175,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
176,Jake Funk(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
177,JaQuan Hardy(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
178,Josh Johnson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
179,Adam Prentice(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
180,Tre Harbison III(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
181,Nick Ralston(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
182,A.J. Rose Jr.(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
183,Tory Carter(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
184,Kenneth Gainwell(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8%
185,Gary Brightwell(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
186,Gerrid Doaks(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
187,Mason Stokke(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
188,Spencer Brown(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
189,Kene Nwangwu(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%
190,Nate McCrary(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
191,Michael Carter(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1%
192,Elijah Mitchell(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5%
193,Chris Evans(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
194,Khalil Herbert(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4%
195,Javian Hawkins(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
196,Javonte Williams(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.7%
197,Rhamondre Stevenson(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4%
198,Jay Finley(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
199,Shane Bannon(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
200,Taiwan Jones(BUF),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
201,Chad Spann(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
202,Nick Bellore(SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
203,Isaac Odim(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
204,Garrett Mills(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
205,Andre Anderson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
206,Cordarrelle Patterson(ATL),0,0,0,0,0,0,2,2,11,5.5,1,0,1,0.0,0.0,95.1%
207,Jamize Olawale(DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
208,Giovani Bernard(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%
209,Robert Turbin(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
210,Brandon Bolden(NE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,10.7%
211,Rex Burkhead(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5%
212,Kenny Irons(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
213,Anthony Alridge(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
214,Dantrell Savage(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
215,Chad Simpson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
216,Samkon Gado(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
217,Xavier Omon(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
218,Mike Bell(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
219,Madison Hedgecock(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
220,Matt Lawrence(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
221,Marcus Mason(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
222,Marcus Mailei(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
223,Jason Cabinda(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
224,Peyton Barber(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%
225,Dwayne Washington(NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
226,Elijhaa Penny(NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
227,J.D. McKissic(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9%
228,J.P. Holtz(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
229,Tre Madden(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.1%
230,Thomas Rawls(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
231,Derek Watt(PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
232,Andy Janovich(CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
233,Tyler Ervin(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
234,Jonathan Williams(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
235,Jordan Howard(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7%
236,Brandin Bryant(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
237,Dare Ogunbowale(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1%
238,Godwin Igwebuike(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4%
239,Rashaad Penny(SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,78.9%
240,John Kelly(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
