Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Jordan Howard(PHI),21,109,5.2,42,1,2,1,2,5,5.0,0,0,1,23.4,23.4,18.7%
2,C.J. Anderson(FA),23,132,5.7,13,0,1,3,3,22,7.3,0,0,1,21.4,21.4,1.0%
3,Saquon Barkley(NYG),17,109,6.4,68,2,1,4,8,33,8.3,0,0,1,20.2,20.2,97.6%
4,Chris Carson(SEA),19,122,6.4,61,1,1,1,1,7,7.0,0,0,1,18.9,18.9,31.7%
5,Zach Zenner(FA),21,93,4.4,13,0,1,1,2,30,30.0,0,0,1,18.3,18.3,0.0%
6,Alfred Morris(NYG),16,111,6.9,51,2,1,1,1,4,4.0,0,0,1,17.5,17.5,0.0%
7,Marlon Mack(IND),25,119,4.8,21,1,1,3,3,-1,-0.3,0,1,1,15.8,15.8,1.6%
8,James White(NE),4,30,7.5,21,1,0,4,5,39,9.8,1,0,1,12.9,12.9,7.9%
9,Kenneth Dixon(FA),12,117,9.8,37,2,0,1,1,2,2.0,0,0,1,11.9,11.9,0.1%
10,Damien Williams(CHI),11,51,4.6,15,0,1,1,1,8,8.0,0,0,1,11.9,11.9,4.4%
11,Austin Ekeler(LAC),8,58,7.3,41,1,1,0,1,0,0,0,0,1,11.8,11.8,99.9%
12,Cameron Artis-Payne(FA),16,56,3.5,15,0,1,2,2,2,1.0,0,0,1,11.8,11.8,0.0%
13,Mike Davis(ATL),7,44,6.3,17,0,1,2,3,12,6.0,0,0,1,11.6,11.6,49.7%
14,Lamar Miller(FA),17,56,3.3,14,0,1,2,2,0,0.0,0,0,1,11.6,11.6,0.0%
15,Tevin Coleman(NYJ),8,45,5.6,23,1,1,1,1,9,9.0,0,0,1,11.4,11.4,18.5%
16,Rod Smith(FA),12,35,2.9,13,0,1,2,3,14,7.0,0,0,1,10.9,10.9,0.0%
17,Dwayne Washington(NO),11,108,9.8,28,2,0,0,0,0,0,0,0,1,10.8,10.8,0.1%
18,Joe Mixon(CIN),13,105,8.1,51,2,0,1,1,2,2.0,0,0,1,10.7,10.7,98.1%
19,Derrick Henry(TEN),16,93,5.8,33,1,0,1,1,13,13.0,0,0,1,10.6,10.6,78.0%
20,LeSean McCoy(FA),10,26,2.6,9,0,1,2,3,18,9.0,0,0,1,10.4,10.4,2.0%
21,Royce Freeman(HOU),17,60,3.5,9,0,0,8,10,43,5.4,0,0,1,10.3,10.3,5.2%
22,Kenyan Drake(LV),11,43,3.9,9,0,0,5,5,52,10.4,0,0,1,9.5,9.5,29.4%
23,James Conner(ARI),14,64,4.6,16,0,0,3,3,30,10.0,0,0,1,9.4,9.4,94.6%
24,Tarik Cohen(CHI),5,24,4.8,8,0,1,2,3,8,4.0,0,0,1,9.2,9.2,3.0%
25,Rex Burkhead(HOU),5,14,2.8,8,0,0,1,2,18,18.0,1,0,1,9.2,9.2,31.5%
26,Chris Ivory(FA),14,45,3.2,10,0,0,1,1,46,46.0,0,0,1,9.1,9.1,0.0%
27,Wayne Gallman Jr.(MIN),6,23,3.8,9,0,1,1,1,7,7.0,0,0,1,9.0,9.0,1.0%
28,Andy Janovich(CLE),0,0,0,0,0,0,2,2,30,15.0,1,0,1,9.0,9.0,0.1%
29,David Johnson(HOU),17,62,3.6,15,0,0,3,4,6,2.0,0,0,1,8.8,8.8,35.4%
30,Josh Adams(NO),11,50,4.5,13,0,0,3,3,33,11.0,0,0,1,8.3,8.3,0.0%
31,Doug Martin(FA),21,100,4.8,15,0,0,1,2,1,1.0,0,1,1,8.1,8.1,0.0%
32,Wendell Smallwood(FA),12,53,4.4,13,0,0,4,4,24,6.0,0,0,1,7.7,7.7,0.0%
33,Gus Edwards(BAL),12,76,6.3,24,1,0,0,0,0,0,0,0,1,7.6,7.6,9.6%
34,Peyton Barber(LV),15,66,4.4,9,0,0,1,1,2,2.0,0,0,1,6.8,6.8,1.2%
35,Melvin Gordon III(DEN),10,42,4.2,9,0,0,3,3,24,8.0,0,0,1,6.6,6.6,87.8%
36,Ryan Hewitt(FA),0,0,0,0,0,0,1,1,1,1.0,1,0,1,6.1,6.1,0.0%
37,Dalvin Cook(MIN),11,39,3.5,10,0,0,4,5,21,5.3,0,0,1,6.0,6.0,100.0%
38,Sony Michel(LAR),14,50,3.6,14,0,0,0,0,0,0,0,0,1,5.0,5.0,89.4%
39,John Kelly(CLE),15,30,2.0,7,0,0,1,2,18,18.0,0,0,1,4.8,4.8,0.0%
40,Elijah McGuire(FA),18,41,2.3,17,0,0,2,2,24,12.0,0,1,1,4.5,4.5,0.0%
41,Mark Ingram II(NO),5,28,5.6,16,0,0,2,2,15,7.5,0,0,1,4.3,4.3,39.1%
42,Jaylen Samuels(ARI),2,2,1.0,4,0,0,7,8,40,5.7,0,0,1,4.2,4.2,0.1%
43,Christian McCaffrey(CAR),4,18,4.5,7,0,0,1,1,22,22.0,0,0,1,4.0,4.0,47.2%
44,Brian Hill(SF),8,30,3.8,12,0,0,1,1,9,9.0,0,0,1,3.9,3.9,0.1%
