Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Adrian Peterson(SEA),19,120,6.3,41,1,2,0,0,0,0,0,0,1,24.0,24.0,4.9%
2,Carlos Hyde(JAC),23,98,4.3,22,1,2,2,2,5,2.5,0,0,1,22.3,22.3,6.9%
3,Todd Gurley II(FA),23,105,4.6,14,0,1,5,6,51,10.2,0,1,1,19.6,19.6,0.4%
4,Christian McCaffrey(CAR),28,184,6.6,45,1,0,2,2,10,5.0,0,0,1,19.4,19.4,47.2%
5,Alvin Kamara(NO),16,66,4.1,17,0,0,15,20,124,8.3,0,0,1,19.0,19.0,100.0%
6,Chris Carson(SEA),32,102,3.2,13,0,1,2,2,22,11.0,0,0,1,18.4,18.4,31.7%
7,Saquon Barkley(NYG),17,82,4.8,24,1,1,5,5,35,7.0,0,0,1,17.7,17.7,97.6%
8,Isaiah Crowell(FA),16,34,2.1,8,0,2,2,3,17,8.5,0,0,1,17.1,17.1,0.1%
9,Kareem Hunt(CLE),18,44,2.4,10,0,2,0,1,0,0,0,0,1,16.4,16.4,82.1%
10,Wendell Smallwood(FA),10,56,5.6,11,0,1,3,5,35,11.7,0,0,1,15.1,15.1,0.0%
11,Marshawn Lynch(FA),19,64,3.4,9,0,1,3,4,22,7.3,0,0,1,14.6,14.6,0.3%
12,Giovani Bernard(TB),12,61,5.1,23,2,1,5,9,25,5.0,0,0,1,14.6,14.6,5.4%
13,Javorius Allen(FA),6,7,1.2,2,0,1,3,4,19,6.3,1,0,1,14.6,14.6,0.1%
14,Melvin Gordon III(DEN),15,80,5.3,23,2,1,2,4,4,2.0,0,0,1,14.4,14.4,87.8%
15,Jordan Howard(PHI),24,61,2.5,17,0,1,2,2,20,10.0,0,0,1,14.1,14.1,18.7%
16,Alex Collins(SEA),18,68,3.8,14,0,1,3,4,6,2.0,0,0,1,13.4,13.4,18.8%
17,Alfred Morris(NYG),14,67,4.8,16,0,1,0,0,0,0,0,0,1,12.7,12.7,0.0%
18,Chris Ivory(FA),20,56,2.8,7,0,0,3,4,70,23.3,0,0,1,12.6,12.6,0.0%
19,David Johnson(HOU),12,31,2.6,9,0,0,4,4,30,7.5,1,0,1,12.1,12.1,35.4%
20,Royce Freeman(HOU),13,53,4.1,16,0,1,1,1,5,5.0,0,0,1,11.8,11.8,5.2%
21,Ezekiel Elliott(DAL),16,127,7.9,26,2,0,3,8,11,3.7,0,1,1,11.8,11.8,99.7%
22,Matt Breida(BUF),10,90,9.0,26,3,0,3,3,27,9.0,0,0,1,11.7,11.7,8.2%
23,James White(NE),4,37,9.3,15,0,0,3,3,14,4.7,1,0,1,11.1,11.1,7.9%
24,Kerryon Johnson(FA),16,101,6.3,15,0,0,2,3,9,4.5,0,0,1,11.0,11.0,0.1%
